uid,title,description,accrualPeriodicity,keywords,purpose,url,distributionFormat,publisherName,publisherId,contactPointName,contactPointEmail
null,"Дані містобудівного кадастру, у тому числі геопросторові дані","Набір даних складається з геопросторових даних, в т.ч. даних щодо адрес, будівель, вулиць, тощо. Всі дані містобудівного кадастру містять координати з прив'язкою до системи координат УСК-2000.",Щокварталу,"кадастр, план, схема","Закон України «Про регулювання містобудівної діяльності», Закон України «Про основи містобудування»,",https://docs.google.com/viewer?embedded=true&url=https://kyivcity.gov.ua/img/item/general/10629.pdf,PDF,Київська міська державна адміністрація,00022527,null,null
null,Дані про видані будівельні паспорти,"Набір даних готується й ведеться в електронних таблицях Microsoft Excel, в т.ч. даних щодо назви та виду об'єкта будівництва, адрес, будівель, вулиць, кадастрових номерів земельних ділянок, на яких розміщуються об'єкти будівництва тощо.",Щомісяця,"проектування, містобудування, будівництво, забудова, ділянка, паспорти","Закон України «Про регулювання містобудівної діяльності», наказ Міністерства регіонального розвитку, будівництва та житлово-комунального господарства України від 05 липня 2011 року № 103 «Про затвердження Порядку видачі будівельного паспорта забудови земельної ділянки», зареєстрований у Міністерстві юстиції України 22 липня 2011 року за № 902/19640",https://docs.google.com/viewer?embedded=true&url=https://kyivcity.gov.ua/img/item/general/10630.pdf,PDF,Київська міська державна адміністрація,00022527,null,null
null,"Схеми планування території областей, схеми планування території районів, генеральні плани населених пунктів, плани зонування території, детальні плани території, містобудівна документація територіальних громад, їх проекти","Набір даних складається з геопросторових даних, в т.ч. даних, що містяться в Генеральному плані, детальних планах території, тощо. Всі дані містять координати з прив'язкою до системи координат УСК-2000.",Щокварталу,"план, планування, район, схеми, карти, плани","Закону України «Про регулювання містобудівної діяльності», «Вимоги до структури і формату оприлюднення відомостей про містобудівну документацію у мережі Інтернет», затверджені наказом Міністерства регіонального розвитку, будівництва та житлово-комунального господарства України від 15 серпня 2018 року № 220",https://docs.google.com/viewer?embedded=true&url=https://kyivcity.gov.ua/img/item/general/10631.pdf,PDF,Київська міська державна адміністрація,00022527,null,null
null,Реєстр містобудівних умов та обмежень,"Набір даних готується й ведеться в електронних таблицях Microsoft Excel, в т.ч. даних щодо назви та виду об'єкта будівництва, адрес, будівель, вулиць, кадастрових номерів земельних ділянок, на яких розміщуються об'єкти будівництва тощо. У складі містобудівних умов та обмежень міститься викопіювання з топографо-геодезичного плану М 1:2000",Щокварталу,"проектування, містобудування, умови, обмеження, будівництво, реєстр",Закон України «Про регулювання містобудівної діяльності»,https://docs.google.com/viewer?embedded=true&url=https://kyivcity.gov.ua/img/item/general/10632.pdf,PDF,Київська міська державна адміністрація,00022527,null,null
null,Дані щодо місцезнаходження камер відеоспостереження що перебувають у комунальній власності м. Києва,"Дані щодо місцезнаходження камер відеоспостереження, що перебувають у комунальній власності м. Києва, включають інформацію щодо місць встановлення засобів відеофіксації, що належать до комунальної власності територіальної громади міста Києва (далі – засоби відеофіксації) та входять до переліку елементів комплексної системи відеоспостереження міста Києва (далі – Система), яка створена та використовується в інтересах територіальної громади міста Києва, відповідно до Положення про комплексну систему відеоспостереження міста Києва, затвердженого рішенням Київської міської ради від 05.07.2018 № 1195/5229, зі змінами і доповненнями (далі – Положення).",Щомісяця,"відеоспостереження, безпека, відеокамери","Закони України «Про місцеве самоврядування в Україні», «Про інформацію», «Про електронні комунікації», «Про захист інформації в інформаційно-комунікаційних системах», «Про захист персональних даних», локальні нормативно-правові акти",https://kyivcity-my.sharepoint.com/my?id=%2Fpersonal%2Fdata%5Fkyivcity%5Fgov%5Fua%2FDocuments%2F%D0%A2%D0%A0%D0%98%D0%A1%D0%9A%D0%9B%D0%90%D0%94%D0%9E%D0%92%D0%86%20%D1%82%D0%B5%D1%81%D1%82%D0%B8%2F%D0%9E%D0%BF%D1%80%D0%B8%D0%BB%D1%8E%D0%B4%D0%BD%D0%B5%D0%BD%D0%BD%D1%8F%2F%D0%A0%D0%B5%D0%B7%D1%83%D0%BB%D1%8C%D1%82%D0%B0%D1%82%D0%B8%20%D0%BF%D1%80%D0%BE%D0%B2%D0%B5%D0%B4%D0%B5%D0%BD%D0%BD%D1%8F%20%C2%AB%D1%82%D1%80%D0%B8%D1%81%D0%BA%D0%BB%D0%B0%D0%B4%D0%BE%D0%B2%D0%BE%D0%B3%D0%BE%20%D1%82%D0%B5%D1%81%D1%82%D1%83%C2%BB%20%D0%B4%D0%BB%D1%8F%20%D0%BD%D0%B0%D0%B1%D0%BE%D1%80%D1%83%20%D0%B4%D0%B0%D0%BD%D0%B8%D1%85%20%C2%AB%D0%94%D0%B0%D0%BD%D1%96%20%D1%89%D0%BE%D0%B4%D0%BE%20%D0%BC%D1%96%D1%81%D1%86%D0%B5%D0%B7%D0%BD%D0%B0%D1%85%D0%BE%D0%B4%D0%B6%D0%B5%D0%BD%D0%BD%D1%8F%20%D0%BA%D0%B0%D0%BC%D0%B5%D1%80%20%D0%B2%D1%96%D0%B4%D0%B5%D0%BE%D1%81%D0%BF%D0%BE%D1%81%D1%82%D0%B5%D1%80%D0%B5%D0%B6%D0%B5%D0%BD%D0%BD%D1%8F%2C%20%D1%89%D0%BE%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B1%D1%83%D0%B2%D0%B0%D1%8E%D1%82%D1%8C%20%D1%83%20%D0%BA%D0%BE%D0%BC%D1%83%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D1%96%D0%B9%20%D0%B2%D0%BB%D0%B0%D1%81%D0%BD%D0%BE%D1%81%D1%82%D1%96%20%D0%BC%2E%20%D0%9A%D0%B8%D1%94%D0%B2%D0%B0%C2%BB%20%281%29%2Epdf&parent=%2Fpersonal%2Fdata%5Fkyivcity%5Fgov%5Fua%2FDocuments%2F%D0%A2%D0%A0%D0%98%D0%A1%D0%9A%D0%9B%D0%90%D0%94%D0%9E%D0%92%D0%86%20%D1%82%D0%B5%D1%81%D1%82%D0%B8%2F%D0%9E%D0%BF%D1%80%D0%B8%D0%BB%D1%8E%D0%B4%D0%BD%D0%B5%D0%BD%D0%BD%D1%8F&ga=1,PDF,Київська міська державна адміністрація,00022527,null,null
bb3c5290-be2a-4e70-a631-3c275905eec1,"Дані про надходження звернень на телефонні «гарячі лінії», в аварійно-диспетчерські служби, телефонні центри тощо","Набір містить дані про звернення, що надходять до КБУ «Контактний центр міста Києва»: реєстраційний номер, дату та час надходження, тип, тематичну категорію, адресу, статус, виконавця та результати розгляду. Дані оприлюднюються з бази даних Системи опрацювання звернень «ServiceDesk» КБУ «Контактний центр міста Києва». Набір даних містить дві точки доступу API: appealsData – надає дані у форматі JSON у тілі відповіді; appealsFile – надає дані файлом у форматі JSON. Оновлення даних відбувається щоночі.",Більш як один раз на день,"заява, звернення, прохання, скарга","Закон України «Про місцеве самоврядування в Україні», Закон України «Про звернення громадян», розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 05.04.2012 № 555",https://data.kyivcity.gov.ua/dataset/dani-pro-nadkhodzhennia-zvernen-na-telefonni-hariachi-linii-v-avariino-dyspetcherski-sluzhby--aparat,"JSON, API",Київська міська державна адміністрація,00022527,Відділ оприлюднення інформації,data@kyivcity.gov.ua
d81dcb84-0948-44ce-b560-f697dd372c76,Дані про місцезнаходження зон для вигулу домашніх тварин,"Набір містить два ресурси: animalPlaygrounds – інформацію щодо майданчиків для вигулу домашніх тварин у місті Києві, зокрема: розташування, географічні координати, площу, наявність обладнання для тренування тварин тощо; animalInfrastructure – інформацію про інфраструктуру (зоокомплекси, поїлки тощо) для домашніх тварин на території міста Києва , зокрема: адресу та місце розташування, географічні координати, балансоутримувача.",Щороку,"благоустрій, вигул, майданчики, поїлки, собаки, тварини, тренування","Закон України «Про захист тварин від жорстокого поводження», Закон України «Про благоустрій населених пунктів»",https://data.kyivcity.gov.ua/dataset/dani-pro-mistseznakhodzhennia-zon-dlia-vyhulu-domashnikh-tvaryn-dep-ecology,CSV,Київська міська державна адміністрація,00022527,Дворецька Тетяна Борисівна,tetiana.dvoretska@kyivcity.gov.ua
222ca253-7129-41ff-a927-632116f9cfca,"Дані про вилов, стерилізацію та ідентифікацію безпритульних тварин","Набір містить дані про відловлених безпритульних тварин, зокрема: інформація про місце відлову, ідентифікацію, щеплення, стерилізацію, дату та місце відпущення тварини.",Щомісяця,"відлов, захист, коти, собаки, стерилізація, тварини, щеплення","Закон України «Про захист тварин від жорстокого поводження», Рішення Київської міської ради від 23 листопада 2023 року №7395/7436 «Про затвердження Міської цільової програми поводження з тваринами в місті Києві на 2024-2025 роки»",https://data.kyivcity.gov.ua/dataset/dani-pro-vylov-sterylizatsiiu-ta-identyfikatsiiu-bezprytulnykh-tvaryn-dep-ecology,CSV,Київська міська державна адміністрація,00022527,Дворецька Тетяна Борисівна,tetiana.dvoretska@kyivcity.gov.ua
a5dd2923-5716-4750-8afa-71411cdb7c0b,"Реєстр наборів даних, що перебувають у володінні розпорядника інформації","Набір містить Реєстр наборів даних, що перебувають у володінні Київської міської державної адміністрації. Для кожного набору вказаний ідентифікаційний номер, назва, формати ресурсів, гіперпосилання на сторінку набору й інші метадані.",Щороку,"дані, датасети, метадані, набори, паспорт, реєстр, розпорядник","Закон України «Про доступ до публічної інформації», постанова Кабінету Міністрів України від 21 жовтня 2015 р. № 835 «Про затвердження Положення про набори даних, які підлягають оприлюдненню у формі відкритих даних» (Офіційний вісник України, 2015 р., № 85, ст. 2850)",https://data.kyivcity.gov.ua/dataset/reiestr-naboriv-danykh-shcho-perebuvaiut-u-volodinni-rozporiadnyka-informatsii-aparat,CSV,Київська міська державна адміністрація,00022527,Відділ оприлюднення інформації,data@kyivcity.gov.ua
7c3f3f34-8edd-484f-84c8-cfe16fc9f754,"Дані про місцезнаходження комунальних контейнерів (за категоріями), контейнерних майданчиків, місць прийому небезпечних відходів, вторинної сировини","Набір даних містить інформацію про місцезнаходження контейнерних майданчиків, обслуговуючі компанії, балансоутримувачів, графіки очищення у розрізі кожного майданчика та дня тижня, місця прийому небезпечних відходів, місця роздільного збору твердих побутових відходів. Набір оновлюється до 15-го числа місяця наступного за звітнім.",Щомісяця,"відходи, графік, майданчик, майданчики, послуга, послуги, сировина, сміття, тпв","Закон України «Про житлово-комунальні послуги», Закон України «Про управління відходами», Кабінету Міністрів України від08.08.2023 № 835 «Про затвердження Правил надання послуги з управління побутовими відходами та типових договорів про надання послуги з управління побутовими відходами», розпорядження начальника КМВА від 31.01.2023 № 59 «Про затвердження норм надання послуг з вивезення побутових відходів у місті Києві на 2023-2027 роки»",https://data.kyivcity.gov.ua/dataset/dani-pro-mistseznakhodzhennia-komunalnykh-konteineriv-za-katehoriiamy-konteinernykh-maidanc-dep-zhki,CSV,Київська міська державна адміністрація,00022527,Єгорова Оксана Валеріївна,svk_infrastructure@kyivcity.gov.ua
bb1d4e80-db0e-4033-b41c-d5b4c7b18ec0,Дані про черги дітей у заклади дошкільної освіти,Набір містить кінцеву точку API (посилання) для отримання даних про перебіг електронної чергу дітей до закладів дошкільної освіти міста Києва.,Більш як один раз на день,"діти, заявка, звернення, здо, освіта, черга","Закон України «Про місцеве самоврядування в Україні», Закон України «Про дошкільну освіту», Розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 26.03.2019 № 517 «Про функціонування системи електронного запису дітей до комунальних закладів дошкільної освіти територіальної громади міста Києва – «СЕЗ ЗДО»",https://data.kyivcity.gov.ua/dataset/dani-pro-cherhy-ditei-u-zaklady-doshkilnoi-osvity-dep-education,"JSON, API",Київська міська державна адміністрація,00022527,Яковина Віталія Олександрівна,vitaliia.yakovyna@kyivcity.gov.ua
e35188b1-92ef-4859-996a-88bd8b4a2b04,"Адміністративні дані в значенні Закону України «Про офіційну статистику», що збираються (обробляються) та підлягають оприлюдненню відповідно до вимог закону розпорядником інформації",Набір містить кінцеву точку API (посилання) для отримання даних про звітність закладів дошкільної освіти міста Києва відповідно до форми № 85-К.,Більш як один раз на день,"85-к, звітність, здо, статистика","Закон України «Про дошкільну освіту», Наказ Міністерства освіти і науки від 17.05.2021 № 536 «Про затвердження форми звітності з питань діяльності закладів дошкільної освіти та інструкції щодо її заповнення», Розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 26.03.2019 № 517 «Про функціонування системи електронного запису дітей до комунальних закладів дошкільної освіти територіальної громади міста Києва – «СЕЗ ЗДО»",https://data.kyivcity.gov.ua/dataset/administratyvni-dani-v-znachenni-zakonu-ukrainy-pro-ofitsiinu-statystyku-shcho-zbyraiutsia-ob-aparat,"JSON, API",Київська міська державна адміністрація,00022527,Яковина Віталія Олександрівна,vitaliia.yakovyna@kyivcity.gov.ua
45b01733-94e4-4eae-8d2c-a6c969d27774,Дані про заклади дошкільної освіти,"Набір містить кінцеву точку API (посилання) для отримання даних про заклади дошкільної освіти міста Києва та групи. Зокрема: номер, назву, тип, форму власності та спеціалізацію кожного закладу; контактні дані; юридичну та фактичну адресу з геокоординатами; код ЄДРПОУ; перелік груп у кожному закладі, із зазначенням їх назви, спеціалізації, навчального року та інших характеристик.",Більш як один раз на день,"групи, здо, діти, контакти, освіта","Закон України «Про місцеве самоврядування в Україні», Закон України «Про дошкільну освіту», Розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 26.03.2019 № 517 «Про функціонування системи електронного запису дітей до комунальних закладів дошкільної освіти територіальної громади міста Києва – «СЕЗ ЗДО»",https://data.kyivcity.gov.ua/dataset/dani-pro-zaklady-doshkilnoi-osvity-dep-education,"JSON, API",Київська міська державна адміністрація,00022527,Яковина Віталія Олександрівна,vitaliia.yakovyna@kyivcity.gov.ua
e8dab5c5-2255-4077-9792-9b13e34e8e26,"Перелік об'єктів комунальної власності, що передані в оренду чи інше право користування (з даними про умови передачі об'єктів в оренду чи умови іншого користування) до закінчення строку, встановленого пунктом 6 розділу «Прикінцеві та перехідні положення» Закону України «Про оренду державного та комунального майна»","Набір даних складається з двох ресурсів: listProzorroSales_Rented – дані про об'єкти комунальної форми власності, що передані в оренду чи інше право користування та які внесені до електронної торгової системи (ProZorro.Продажі); list – перелік об'єктів оренди, інформація про які не внесена до електронної торговельної системи. Дані із системи ІАС «Управління майновим комплексом територіальної громади міста Києва». Модуль «Оренда комунального майна». Дані оновлюються щомісяця, до 05 числа місяця наступного за звітнім.",Щомісяця,"будинок, власність, користування, майно, нерухомість, оренда, приміщення","Закон України «Про місцеве самоврядування в Україні», Закон України «Про оренду державного та комунального майна», постанова Кабінету Міністрів України від 28 квітня 2021 року № 630 «Деякі питання розрахунку орендної плати за державне майно» (Офіційний вісник України, 2021 р., № 51, ст. 3151)",https://data.kyivcity.gov.ua/dataset/perelik-obiektiv-komunalnoi-vlasnosti-shcho-peredani-v-orendu-chy-inshe-pravo-korystuva-dep-communal,CSV,Київська міська державна адміністрація,00022527,Грінченко Олена Олегівна,grinchenko@kyivcity.gov.ua
ea6f22c9-42a3-4953-8a6c-ca4c478a833d,"Перелік об'єктів комунальної власності, які можуть бути передані в оренду (до дати, визначеної підпунктом 1 пункту 1 розділу “Прикінцеві та перехідні положення” Закону України “Про оренду державного та комунального майна”)","Набір даних складається з двох ресурсів: listProzorroSales_buildingsRentable — дані про об'єкти комунальної форми власності, які внесені до електронної торгової системи (ProZorro.Продажі) і можуть бути передані в користування; buildingsRentable — перелік житлових будинків, будівель, споруд, а також їх окремих частин, квартир, житлових та нежитлових приміщень, які можуть бути передані в оренду. Дані із системи ІАС «Управління майновим комплексом територіальної громади міста Києва». Модуль «Оренда комунального майна». Дані оновлюються щомісяця, до 05 числа місяця наступного за звітнім.",Щомісяця,"аукціон, будинок, власність, користування, користувач, майно, нерухомість, оренда, приватизація, приміщення","Закон України «Про місцеве самоврядування в Україні», Закон України «Про оренду державного та комунального майна»",https://data.kyivcity.gov.ua/dataset/pereliky-obiektiv-komunalnoi-vlasnosti-iaki-mozhut-buty-peredani-v-orendu-do-daty-vyzna-dep-communal,CSV,Київська міська державна адміністрація,00022527,Грінченко Олена Олегівна,grinchenko@kyivcity.gov.ua
36267d74-8f0a-48c5-9f85-5cf2a0be0718,Дані про розміщення тимчасових споруд для провадження підприємницької діяльності,"Набір містить дані про розміщення тимчасових споруд для пропровадження підприємницької діяльності за різними процедурними підставами: на підставі паспортів прив'язки, договорів пайової участі в утриманні об'єктів благоустрою, а також інформацію про об'єкти комунальної власності, що пропонуються для оренди чи розміщення тимчасових споруд в системі ProZorro.Продажі. Склад набору включає 5 ресурсів: temporaryConstruction_passportBased – інформацію про тимчасові споруди у місті Києві для провадження підприємницької діяльності, зокрема: назва, тип, власник тимчасової споруди, паспорт прив'язки (номер, статус, дата видачі). temporaryConstruction_ participationAgreement – інформацію про тимчасові споруди у місті Києві для провадження підприємницької діяльності, зокрема: назва, тип, власник тимчасової споруди за договорами пайової участі (внеску) в утриманні об'єкта благоустрою. KyivProzoro_temporaryConstruction_free – кінцева точка API (посилання) для отримання даних про об'єкти комунальної власності, доступні для оренди чи розміщення тимчасових споруд. Вказується місце розташування, площа, цільове призначення та інші характеристики майна, яке наразі не перебуває в оренді чи на аукціоні, які організовуються КП «КИЇВ.ПРОЗОРО». Дані оприлюднені з ІАС «Майно». Дані надаються в форматі geoJSON. KyivProzoro_temporaryConstruction_auctioned – кінцева точка API (посилання) для отримання даних про об'єкти, виставлені на електронні аукціони, організовані КП «КИЇВ.ПРОЗОРО». Для кожного об'єкта вказується місце розташування, площа, цільове призначення та інші характеристики, посилання на відповідне оголошення в системі ProZorro.Продажі. Дані оприлюднені з ІАС «Майно». Дані надаються в форматі geoJSON. KyivProzoro_temporaryConstruction_leased – кінцева точка API (посилання) для про об'єкти, за якими укладено договір оренди. Включає відомості про місце розташування, строк дії договору, суму договору, орендаря, площу об'єкта та інші ключові параметри. Дані оприлюднені з ІАС «Майно». Дані надаються в форматі GeoJSON. Ресурси temporaryConstruction_passportBased та temporaryConstruction_ participationAgreement оновлюється щомісяця, до 15-го числа місяця наступного за звітнім.",Щомісяця,"аукціон, паспорт, прив'язка, підприємництво, споруда, тс","Закон України «Про регулювання містобудівної діяльності», рішення Київської міської ради від 13.06.2024 № 915/8881 «Про затвердження Положення про тимчасове користування окремими елементами благоустрою комунальної власності для розміщення тимчасових споруд торговельного, побутового, соціально-культурного чи іншого призначення, та внесення змін до деяких рішень Київської міської ради»",https://data.kyivcity.gov.ua/dataset/dani-pro-rozmishchennia-tymchasovykh-sporud-dlia-provadzhennia-pidpryiemnytskoi-dii-dep-architecture,CSV,Київська міська державна адміністрація,00022527,Прокопенко Людмила Іванівна,architecture@kyivcity.gov.ua
77b0519b-2327-4aa6-a134-60abdceb0943,"Інформація про рекламні засоби (дані про місце розміщення рекламного засобу, його вид і розміри, найменування розповсюджувача зовнішньої реклами, номер телефону розміщувача реклами, адреса електронної пошти, дата видачі дозволу та строк його дії, номер і дата укладення договору, якщо місце розміщення рекламного засобу належить до комунальної власності)","Набір містить два ресурси: distributors – довідник розповсюджувачів зовнішньої реклами у місті Києві, зокрема: назву, місцезнаходження, контактні дані розповсюджувача. permissionsLocality – перелік засобів зовнішньої реклами, розміщених в межах міста Києва, зокрема: назву розповсюджувача, номер, дата видання дозволу на розміщення зовнішньої реклами, дата початку та завершення дії дозволу, вид, розміри, площа, місце розташування рекламного засобу. Первинні дані формуються з комп'ютерної програми «Автоматизована система розрахунків «Град»». Набір даних оновлюється щомісяця, до 15-го числа місяця наступного за звітнім.",Щомісяця,"банер, дозвіл, екран, реклама, розповсюджувачі, стенд, табло, транспорант, щит","Закон України «Про рекламу», постанова Кабінету Міністрів України від 29.12.2003 № 2067 «Про затвердження Типових правил розміщення зовнішньої реклами», розпорядження виконавчого органу Київської міської ради (КМДА) від 05.02.2019 № 207 «Про затвердження Порядку розміщення зовнішньої реклами в місті Києві та Порядку погодження розміщення реклами на транспорті комунальної власності територіальної громади міста Києва».",https://data.kyivcity.gov.ua/dataset/informatsiia-pro-reklamni-zasoby-dani-pro-mistse-rozmishchennia-reklamnoho-zasobu-i-upr-adsvertising,CSV,Київська міська державна адміністрація,00022527,Сауляк Олена Анатоліївна,reklama.kyiv@kyivcity.gov.ua
03cda853-1bcf-48de-87f5-7f664a2299df,"Дані про місцезнаходження комунальних об'єктів управління відходами, їх площі та обсяги надходжень","Набір містить ресурс інформацію про об'єкти управління побутовими відходами у місті Києві, зокрема: назву полігону, рік введення полігону в експлуатацію, інформація про балансоутримувача, види відходів, що приймаються на полігон, тарифи на надання послуг із захоронення побутових відходів, місце розташування полігону.",Щороку,"вивіз, відходи, захоронення, полігон, полігони, сировина, сміття, сміттєзвалища, тпв, утилізація","Закон України «Про житлово-комунальні послуги», Закон України «Про відходи», Розпорядження КМВА від 31.01.2023 р. №59 «Про затвердження норм надання послуг з вивезення побутових відходів у місті Києві на 2023-2027 роки», Розпорядження КМВА №638 від 31.08.2022 «Про внесення змін до тарифів на послуги з вивезення побутових відходів з урахуванням операцій поводження з побутовими відходами (збирання, перевезення, утилізація, захоронення) виконавцю послуг – КП ВИКОНАВЧОГО ОРГАНУ КИЇВРАДИ (КМДА) «КИЇВКОМУНСЕРВІС»",https://data.kyivcity.gov.ua/dataset/dani-pro-mistseznakhodzhennia-komunalnykh-obiektiv-upravlinnia-vidkhodamy-ikh-ploshchi-ta-o-dep-zhki,CSV,Київська міська державна адміністрація,00022527,Єгорова Оксана Валеріївна,svk_infrastructure@kyivcity.gov.ua
be3ae048-fe73-4a78-b545-2bb16c4cfd8b,"Переліки нормативно-правових актів, актів індивідуальної дії (крім внутрішньоорганізаційних), прийнятих розпорядником інформації Печерською районною в місті Києві державною адміністрацією, проекти рішень, що підлягають обговоренню, а також документ розпорядника інформації про визначення особи (осіб) відповідальних за оприлюднення відкритих даних","Набір містить два ресурси: legalActs – інформацію про нормативно-правові акти, акти індивідуальної дії (крім внутрішньоорганізаційних), прийнятих Печерською районною в місті Києві державною адміністрацією; projects – проєкти розпоряджень, що підлягають обговоренню (за наявності). Документ розпорядника інформації про визначення відповідальної особи (осіб) розпорядника інформації оприлюднено в наборі даних «Інформація про відповідальних осіб за оприлюднення інформації у формі відкритих даних у структурних підрозділах виконавчого органу Київської міської ради (Київської міської державної адміністрації) та районних у місті Києві державних адміністраціях»: https://data.kyivcity.gov.ua/dataset/informatsiia-pro-vidpovidalnykh-osib-za-opryliudnennia-informatsii-u-formi-vidkrytykh-danykh--aparat",Щотижня,"акти, проекти, рда, розпорядження","Закон України «Про місцеві державні адміністрації», Закон України «Про столицю України — місто-герой Київ»",https://data.kyivcity.gov.ua/dataset/pereliky-normatyvno-pravovykh-aktiv-aktiv-indyvidualnoi-dii-krim-vnutrishnoorhanizatsi-pecherska-rda,CSV,Київська міська державна адміністрація,00022527,Нестеренко Олексій Сергійович,it_pechrda@kyivcity.gov.ua
0e29da39-ffa1-4574-be9e-9287f51fed1f,"Переліки нормативно-правових актів, актів індивідуальної дії (крім внутрішньоорганізаційних), прийнятих розпорядником інформації Голосіївською районною в місті Києві державною адміністрацією, проекти рішень, що підлягають обговоренню, а також документ розпорядника інформації про визначення особи (осіб) відповідальних за оприлюднення відкритих даних","Набір містить два ресурси: legalActs – інформацію про нормативно-правові акти, акти індивідуальної дії (крім внутрішньоорганізаційних), прийнятих Голосіївською районною в місті Києві державною адміністрацією; projects – проєкти розпоряджень, що підлягають обговоренню (за наявності). Документ розпорядника інформації про визначення відповідальної особи (осіб) розпорядника інформації оприлюднено в наборі даних «Інформація про відповідальних осіб за оприлюднення інформації у формі відкритих даних у структурних підрозділах виконавчого органу Київської міської ради (Київської міської державної адміністрації) та районних у місті Києві державних адміністраціях»: https://data.kyivcity.gov.ua/dataset/informatsiia-pro-vidpovidalnykh-osib-za-opryliudnennia-informatsii-u-formi-vidkrytykh-danykh--aparat",Щотижня,"акти, проекти, рда, розпорядження","Закон України «Про місцеві державні адміністрації», Закон України «Про столицю України — місто-герой Київ»",https://data.kyivcity.gov.ua/dataset/pereliky-normatyvno-pravovykh-aktiv-aktiv-indyvidualnoi-dii-krim-vnutrishnoorhanizat-holosiivska-rda,CSV,Київська міська державна адміністрація,00022527,Макаров Олександр Вікторович,oleksandr.makarov@kyivcity.gov.ua
942d38b3-1c97-4659-b183-92c2dcab31da,"Переліки нормативно-правових актів, актів індивідуальної дії (крім внутрішньоорганізаційних), прийнятих розпорядником інформації Шевченківською районною в місті Києві державною адміністрацією, проекти рішень, що підлягають обговоренню, а також документ розпорядника інформації про визначення особи (осіб) відповідальних за оприлюднення відкритих даних","Набір містить два ресурси: legalActs – інформацію про нормативно-правові акти, акти індивідуальної дії (крім внутрішньоорганізаційних), прийнятих Шевченківською районною в місті Києві державною адміністрацією; projects – проєкти розпоряджень, що підлягають обговоренню (за наявності). Документ розпорядника інформації про визначення відповідальної особи (осіб) розпорядника інформації оприлюднено в наборі даних «Інформація про відповідальних осіб за оприлюднення інформації у формі відкритих даних у структурних підрозділах виконавчого органу Київської міської ради (Київської міської державної адміністрації) та районних у місті Києві державних адміністраціях»: https://data.kyivcity.gov.ua/dataset/informatsiia-pro-vidpovidalnykh-osib-za-opryliudnennia-informatsii-u-formi-vidkrytykh-danykh--aparat",Щотижня,"акти, проекти, рда, розпорядження","Закон України «Про місцеві державні адміністрації», Закон України «Про столицю України — місто-герой Київ»",https://data.kyivcity.gov.ua/dataset/pereliky-normatyvno-pravovykh-aktiv-aktiv-indyvidualnoi-dii-krim-vnutrishnoorhanizats-shevchenka-rda,CSV,Київська міська державна адміністрація,00022527,Карпенко Олександр Олександрович,oleksandr.karpenko1@shev.kmda.gov.ua
