uid,title,acceptedDate,issuedDate,type,url,text,creatorName,publisherName,publisherId
065-53,Звіти про опрацювання запитів до публічної інформації за жовтень 2024,null,2025-01-17,Звіти щодо задоволення запитів на інформацію,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/upravlinnya_turizmu_ta_promotsiy/dostup_do_publichno_informatsi_257110/zviti_pro_opratsyuvannya_zapitiv_314207/za_zhovten_2024/,065-53,null,Управління туризму та промоцій,41492529
065-54,Звіти про опрацювання запитів до публічної інформації за листопад 2024,null,2025-01-17,Звіти щодо задоволення запитів на інформацію,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/upravlinnya_turizmu_ta_promotsiy/dostup_do_publichno_informatsi_257110/zviti_pro_opratsyuvannya_zapitiv_314207/za_listopad_2024/,065-54,null,Управління туризму та промоцій,41492529
065-55,Звіти про опрацювання запитів до публічної інформації за грудень 2024,null,2025-01-17,Звіти щодо задоволення запитів на інформацію,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/upravlinnya_turizmu_ta_promotsiy/dostup_do_publichno_informatsi_257110/zviti_pro_opratsyuvannya_zapitiv_314207/za_gruden_2024/,065-55,null,Управління туризму та промоцій,41492529
065-56,Звіти про опрацювання запитів до публічної інформації за січень 2025,null,2025-02-06,Звіти щодо задоволення запитів на інформацію,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/upravlinnya_turizmu_ta_promotsiy/dostup_do_publichno_informatsi_257110/zviti_pro_opratsyuvanny,065-56,null,Управління туризму та промоцій,41492529
065-57,Звіти про опрацювання запитів до публічної інформації за лютий 2025,null,2025-03-04,Звіти щодо задоволення запитів на інформацію,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/upravlinnya_turizmu_ta_promotsiy/dostup_do_publichno_informatsi_257110/zviti_pro_opratsyuvanny,065-57,null,Управління туризму та промоцій,41492529
065-6,Звіти про роботу зі зверненнями громадян за 2022 рік,null,null,Звіти з питань звернень громадян,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/upravlinnya_turizmu_ta_promotsiy/zviti_pro_robotu_zi_zvernennyami_gromadyan/za_2022_rik_991220/,null,null,Управління туризму та промоцій,41492529
065-7,Звіти про роботу зі зверненнями громадян за І півріччя 2023 року,null,2023-10-02,Звіти з питань звернень громадян,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/upravlinnya_turizmu_ta_promotsiy/zviti_pro_robotu_zi_zvernennyami_gromadyan/za__i_pivrichchya_2023_roku/,null,null,Управління туризму та промоцій,41492529
065-8,Звіти про роботу зі зверненнями громадян за 2023 рік,null,2024-01-29,Звіти з питань звернень громадян,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/upravlinnya_turizmu_ta_promotsiy/zviti_pro_robotu_zi_zvernennyami_gromadyan/za_2023_rik_997834/,null,null,Управління туризму та промоцій,41492529
065-9,Звіти про роботу зі зверненнями громадян за І півріччя 2024 року,null,2024-10-09,Звіти з питань звернень громадян,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/upravlinnya_turizmu_ta_promotsiy/zviti_pro_robotu_zi_zvernennyami_gromadyan/za_i_pivrichchya_2024/analitichna_dovidka_0101-30062024_1013919/,null,null,Управління туризму та промоцій,41492529
066-1,Звіт Департаменту охорони культурної спадщини за 2024 рік,2025-01-24,2025-01-28,Звіти про діяльність,https://kyivcity.gov.ua/img/item/general/12351.pdf,066-1,null,Департамент охорони культурної спадщини,42475311
068-1,Статистичні звіти про підсумки проведеної роботи зі зверненнями громадян за 1 півріччя 2024,null,2024-07-11,Звіти з питань звернень громадян,https://data.gov.ua/dataset/942d1b7d-41ae-4627-b096-3190114f4ea3/resource/2b327d21-602e-4d10-b40c-a54ef1871eb8,068-1,Відділ інформації та використання документів,Державний архів міста Києва,03494327
068-10,Звіт про роботу та виконання плану розвитку архівної справи Державним Архівом міста Києва за 2021 рік,null,2022-02-01,Звіти про діяльність,https://archive.kyivcity.gov.ua/images/zvit/da_zvit_2021.pdf,068-10,null,Державний архів міста Києва,03494327
068-11,Статистичні звіти про підсумки проведеної роботи зі зверненнями громадян за 2024,null,2025-01-16,Звіти з питань звернень громадян,https://archive.kyivcity.gov.ua/images/news/zvernenna/stat_2024.xlsx,068-11,Відділ інформації та використання документів,Державний архів міста Києва,03494327
068-12,Звіт про роботу та виконання плану розвитку архівної справи Державним Архівом міста Києва за 2024 рік,null,2025-01-16,Звіти про діяльність,https://archive.kyivcity.gov.ua/images/news/zvernenna/zvit_2024.pdf,068-12,null,Державний архів міста Києва,03494327
068-13,Публічний звіт виконувача обов'язків директора Державний архів м. Києва «Про роботу Державного архіву м. Києва у 2024 році та пріоритети на 2025 рік»,null,2025-02-28,Звіти керівників,https://archive.kyivcity.gov.ua/index.php/2304-pro-robotu-derzhavnoho-arkhivu-m-kyieva-u-2024-rotsi-ta-priorytety-na-2025-rik,068-13,null,Державний архів міста Києва,03494327
068-2,Звіт про роботу зі зверненнями громадян за І півріччя 2024,null,2024-07-11,Звіти з питань звернень громадян,https://data.gov.ua/dataset/942d1b7d-41ae-4627-b096-3190114f4ea3/resource/2fe0d488-3559-431b-96d5-f701ff047538,068-2,Відділ інформації та використання документів,Державний архів міста Києва,03494327
068-3,Звіт про роботу зі зверненнями громадян за 2023 рік,null,2024-01-03,Звіти з питань звернень громадян,https://data.gov.ua/dataset/942d1b7d-41ae-4627-b096-3190114f4ea3/resource/54f4f49c-832c-4eee-99f1-dedb4d6bea05,068-3,Відділ інформації та використання документів,Державний архів міста Києва,03494327
068-4,Звіт про роботу Державного архіву м. Києва зі зверненнями громадян за 2022 рік,null,2023-04-19,Звіти про діяльність,https://data.gov.ua/dataset/942d1b7d-41ae-4627-b096-3190114f4ea3/resource/7027d0f6-1d60-40f6-a76b-0e4d88eb65d4,068-4,Відділ інформації та використання документів,Державний архів міста Києва,03494327
068-5,Звіт про роботу Державного архіву м. Києва зі зверненнями громадян за 2021 рік,null,2022-02-17,Звіти про діяльність,https://data.gov.ua/dataset/942d1b7d-41ae-4627-b096-3190114f4ea3/resource/8186ac2a-762e-4971-9e61-be544cbcd888,068-5,Відділ інформації та використання документів,Державний архів міста Києва,03494327
068-6,Звіт за перше півріччя 2021 року про організацію роботи із зверненнями громадян,null,2021-09-30,Звіти з питань звернень громадян,https://data.gov.ua/dataset/942d1b7d-41ae-4627-b096-3190114f4ea3/resource/f662f1d6-a6b2-46f6-9192-8c0e26edd1a5,068-6,Відділ інформації та використання документів,Державний архів міста Києва,03494327
068-7,Звіт за 2020 рік про організацію роботи із зверненнями громадян,null,2021-03-31,Звіти з питань звернень громадян,https://data.gov.ua/dataset/942d1b7d-41ae-4627-b096-3190114f4ea3/resource/044ef520-6ed5-4e13-b411-ad5358788917,068-7,Відділ інформації та використання документів,Державний архів міста Києва,03494327
068-8,Звіт про роботу та виконання плану розвитку архівної справи Державним Архівом міста Києва за 2023 рік,null,2024-02-01,Звіти про діяльність,https://archive.kyivcity.gov.ua/images/zvit-2023.pdf,068-8,null,Державний архів міста Києва,03494327
068-9,Звіт про роботу та виконання плану розвитку архівної справи Державним Архівом міста Києва за 2022 рік,null,2023-02-01,Звіти про діяльність,https://archive.kyivcity.gov.ua/images/zvit/da_zvit_2022.pdf,068-9,null,Державний архів міста Києва,03494327
069-1,Звіт про розгляд звернень громадян в Службі у справах дітей та сім'ї виконавчого органу Київської міської ради (Київської міської державної адміністрації) за І півріччя 2024 року,null,2024-08-15,Звіти з питань звернень громадян,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_rozglyad_zvernen_gromadyan_v_sluzhbi_u_spravakh_ditey_ta_sim_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_za_i_pivrichchya_2024_roku_1010444/,null,null,Служба у справах дітей та сім'ї,20062138
069-10,Звіт про роботу Служби у справах дітей та сім'ї виконавчого органу Київської міської ради (Київської міської державної адміністрації) за 1 півріччя 2022 року,null,2022-09-22,Звіти про діяльність,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_robotu_sluzhbi_u_spravakh_ditey_ta_sim_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_za_i_pivrichchya_2022_roku/,null,null,Служба у справах дітей та сім'ї,20062138
069-11,Звіт про роботу Служби у справах дітей та сім'ї виконавчого органу Київської міської ради (Київської міської державної адміністрації) за 2021 рік,null,2022-09-22,Звіти про діяльність,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_robotu_sluzhbi_u_spravakh_ditey_ta_sim_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_za_2021_rik/,null,null,Служба у справах дітей та сім'ї,20062138
069-12,Звіт про розгляд звернень громадян в Службі у справах дітей та сім'ї виконавчого органу Київської міської ради (Київської міської державної адміністрації) за 2021 рік,null,2022-09-22,Звіти з питань звернень громадян,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_rozglyad_zvernen_gromadyan_v_sluzhbi_u_spravakh_ditey_ta_sim_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_za_2021_rik/,null,null,Служба у справах дітей та сім'ї,20062138
069-13,Звіт про роботу Служби у справах дітей та сім'ї виконавчого органу Київської міської ради (Київської міської державної адміністрації) за І півріччя 2021 року,null,2021-07-20,Звіти про діяльність,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_robotu_sluzhbi_u_spravakh_ditey_ta_sim_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_za_i_pivrichchya_2021_roku/,null,null,Служба у справах дітей та сім'ї,20062138
069-14,Звіт про розгляд звернень громадян за І півріччя 2021 року,null,2021-07-20,Звіти з питань звернень громадян,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_rozglyad_zvernen_gromadyan_za_i_pivrichchya_2021_roku/,null,null,Служба у справах дітей та сім'ї,20062138
069-15,Звіт про розгляд звернень громадян в Службі у справах дітей та сім'ї виконавчого органу Київської міської ради (Київської міської державної адміністрації) за 2020 рік,null,2021-02-03,Звіти з питань звернень громадян,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_rozglyad_zvernen_gromadyan_v_sluzhbi_u_spravakh_ditey_ta_sim_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_za_2020_rik/,null,null,Служба у справах дітей та сім'ї,20062138
069-16,Звіт про роботу Служби у справах дітей та сім'ї виконавчого органу Київської міської ради (Київської міської державної адміністрації) за 2020 рік,null,2021-02-03,Звіти про діяльність,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_robotu_sluzhbi_u_spravakh_ditey_ta_sim_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_za_2020_rik/,null,null,Служба у справах дітей та сім'ї,20062138
069-17,Звіт про роботу Служби у справах дітей та сім'ї виконавчого органу Київської міської ради (Київської міської державної адміністрації) за І півріччя 2020 року,null,2020-07-24,Звіти про діяльність,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_robotu_sluzhbi_za_i_pivrichchya_2020_roku/,null,null,Служба у справах дітей та сім'ї,20062138
069-18,Звіт про розгляд звернень громадян за І півріччя 2020 року,null,2020-07-20,Звіти з питань звернень громадян,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_rozglyad_zvernen_gromadyan_za_i_pivrichchya_2020_roku_408083/,null,null,Служба у справах дітей та сім'ї,20062138
069-19,Звіт про роботу Служби у справах дітей та сім'ї виконавчого органу Київської міської ради (Київської міської державної адміністрації) за 2019 рік,null,2020-02-12,Звіти про діяльність,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_robotu_sluzhbi_u_spravakh_ditey_ta_sim_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_za_2019_rik/,null,null,Служба у справах дітей та сім'ї,20062138
069-2,Звіт про роботу Служби у справах дітей та сім'ї виконавчого органу Київської міської ради (Київської міської державної адміністрації) за І півріччя 2024 року,null,2024-08-15,Звіти про діяльність,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_robotu_sluzhbi_u_spravakh_ditey_ta_sim_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_za_i_pivrichchya_2024_roku/,null,null,Служба у справах дітей та сім'ї,20062138
069-20,Звіт про розгляд звернень громадян в Службі у справах дітей та сім'ї виконавчого органу Київської міської ради (Київської міської державної адміністрації) за 2019 рік,null,2020-02-12,Звіти з питань звернень громадян,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_rozglyad_zvernen_gromadyan_v_sluzhbi_u_spravakh_ditey_ta_sim_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_za_2019_rik/,null,null,Служба у справах дітей та сім'ї,20062138
069-21,Звіт за 3 квартал 2024 року про стан виконання МЦП Діти. Сім'я. Столиця на 2022-2024 роки,2024-10-28,2024-10-28,Звіти про діяльність,https://kmr.gov.ua/uk/file/326006/download?token=6X5DG0Fqq3vt9DzRT-Y2UY7eU4vh0_KQ3xAmIxvKPwA,069-21,null,Служба у справах дітей та сім'ї,20062138
069-22,Звіт про розгляд звернень громадян за 2024 рік,null,2025-01-16,Звіти з питань звернень громадян,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_rozglyad_zverenen_gromadyan_v_sluzhbi_u_spravakh_ditey_ta_sim_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_za_2024_rik/zvit_pro_rozglyad_zvernen_gromadyan_v_s,069-22,null,Служба у справах дітей та сім'ї,20062138
069-23,Звіт про роботу Служби у справах дітей та сім'ї виконавчого органу Київської міської ради (Київської міської державної адміністрації) за 2024 рік,null,2024-02-26,Звіти про діяльність,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_robotu_sluzhbi_u_spravakh_ditey_ta_sim_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_za_2024_rik/zvit_pro_robotu_sluzhbi_za_2024_rik/,069-23,null,Служба у справах дітей та сім'ї,20062138
069-24,Уточнений звіт за 2024 рік про стан виконання МЦП Діти. Сім'я. Столиця на 2022-2024 роки,null,2025-02-24,Звіти про діяльність,https://kmr.gov.ua/uk/file/372674/download?token=_Str0bSxV9b3gPmi-lyRPR-kt8nsqvBB41VPqohZds4,069-24,null,Служба у справах дітей та сім'ї,20062138
069-25,Звіт по паспорту за 2024 рік,null,2025-02-20,Звіти про діяльність,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/sluzhba_u_spravakh_ditei_ta_simi/zvity_pro_vykonannia_pasportiv_biudzhetnykh_prohram_ItemText_239563/za_2024_rik_1020909/F,069-25,null,Служба у справах дітей та сім'ї,20062138
069-26,Звіт по паспорту за 2024 рік,null,2025-02-20,Звіти про діяльність,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/sluzhba_u_spravakh_ditei_ta_simi/zvity_pro_vykonannia_pasportiv_biudzhetnykh_prohram_ItemText_239563/za_2024_rik_1020909/F,069-26,null,Служба у справах дітей та сім'ї,20062138
069-27,Звіт по паспорту за 2024 рік,null,2025-02-25,Звіти про діяльність,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/sluzhba_u_spravakh_ditei_ta_simi/zvity_pro_vykonannia_pasportiv_biudzhetnykh_prohram_ItemText_239563/za_2024_rik_1020909/F,069-27,null,Служба у справах дітей та сім'ї,20062138
069-28,Звіт по паспорту за 2024 рік,null,2025-02-20,Звіти про виконання паспорта бюджетної програми,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/sluzhba_u_spravakh_ditei_ta_simi/zvity_pro_vykonannia_pasportiv_biudzhetnykh_prohram_ItemText_239563/za_2024_rik_1020909/F,069-28,null,Служба у справах дітей та сім'ї,20062138
069-29,Звіт по паспорту за 2024 рік,null,2025-02-20,Звіти про виконання паспорта бюджетної програми,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/sluzhba_u_spravakh_ditei_ta_simi/zvity_pro_vykonannia_pasportiv_biudzhetnykh_prohram_ItemText_239563/za_2024_rik_1020909/F,069-29,null,Служба у справах дітей та сім'ї,20062138
069-3,Звіт про роботу Служби у справах дітей та сім'ї виконавчого органу Київської міської ради (Київської міської державної адміністрації) за 2023 рік,null,2024-02-15,Звіти про діяльність,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_robotu_sluzhbi_u_spravakh_ditey_ta_sim_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_za_2023_rik/,null,null,Служба у справах дітей та сім'ї,20062138
069-30,Звіт по паспорту за 2024 рік,null,2025-02-20,Звіти про виконання паспорта бюджетної програми,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/sluzhba_u_spravakh_ditei_ta_simi/zvity_pro_vykonannia_pasportiv_biudzhetnykh_prohram_ItemText_239563/za_2024_rik_1020909/F,069-30,null,Служба у справах дітей та сім'ї,20062138
069-31,Служба у справах дітей та сім'ї,null,2025-02-20,Звіти про виконання паспорта бюджетної програми,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/sluzhba_u_spravakh_ditei_ta_simi/zvity_pro_vykonannia_pasportiv_biudzhetnykh_prohram_ItemText_239563/za_2024_rik_1020909/F,069-31,null,Служба у справах дітей та сім'ї,20062138
069-4,Звіт про розгляд звернень громадян за 2023 рік,null,2024-02-15,Звіти з питань звернень громадян,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_rozglyad_zvernen_gromadyan_za_2023_rik_999018/zvit_pro_rozglyad_zvernen_gromadyan_za_2023_rik/,null,null,Служба у справах дітей та сім'ї,20062138
069-5,Звіт про роботу Служби у справах дітей та сім'ї виконавчого органу Київської міської ради (Київської міської державної адміністрації) за 2022 рік,null,2023-08-07,Звіти про діяльність,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_robotu_sluzhbi_u_spravakh_ditey_ta_sim_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_za_i_pivrichchya_2023_roku/,null,null,Служба у справах дітей та сім'ї,20062138
069-6,Звіт про розгляд звернень громадян за І півріччя 2023 року,null,2023-08-01,Звіти з питань звернень громадян,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_rozglyad_zvernen_gromadyan_za_i_pivrichchya_2023_roku_987345/,null,null,Служба у справах дітей та сім'ї,20062138
069-7,Звіт про роботу Служби у справах дітей та сім'ї виконавчого органу Київської міської ради (Київської міської державної адміністрації) за 2022 рік,null,2023-03-06,Звіти про діяльність,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_robotu_sluzhbi_u_spravakh_ditey_ta_sim_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_za_2022_rik/,null,null,Служба у справах дітей та сім'ї,20062138
069-8,Звіт про розгляд звернень громадян за 2022 рік,null,2023-01-18,Звіти з питань звернень громадян,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_rozglyad_zvernen_gromadyan_za_2022_rik_976373/,null,null,Служба у справах дітей та сім'ї,20062138
069-9,Звіт про розгляд звернень громадян за І півріччя 2022 року,null,2022-10-26,Звіти з питань звернень громадян,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_rozglyad_zvernen_gromadyan_za_i_pivrichchya_2022_roku/,null,null,Служба у справах дітей та сім'ї,20062138
070-1,Звіт про результати діяльності Департаменту внутрішнього контролю та аудиту за 2023 рік,null,null,Звіти про діяльність,https://portal.kyivaudit.gov.ua/vr/ka/index.nsf/b3ee4ef4a4e9ca24c2257c210037e49a/fd92a8f7185fd67fc2257ddd004b8927/$FILE/%D0%97%D0%B2%D1%96%D1%82%20%D0%92.%D0%9A%D0%BB%D0%B8%D1%87%D0%BA%D1%83%202023%D1%80%D0%BE%D0%BA%D1%83.pdf,070-1,"Відділ координації, моніторингу та управління персоналом",Департамент внутрішнього фінансового контролю та аудиту,34765257
070-2,Звіт щодо розгляду звернень громадян,null,null,Звіти з питань звернень громадян,https://portal.kyivaudit.gov.ua/vr/ka/index.nsf/b3ee4ef4a4e9ca24c2257c210037e49a/fd92a8f7185fd67fc2257ddd004b8927/$FILE/C%D1%83%D0%BF%D1%80%D0%BE%D0%B2%D1%96%D0%B4._%D0%BB%D0%B8%D1%81%D1%82%202023.pdf,070-2,Відділ бухгалтерського обліку та звітності,Департамент внутрішнього фінансового контролю та аудиту,34765257
070-3,Звіт про звернення громадян за 2024 рік,2025-01-07,2025-02-04,Звіти з питань звернень громадян,https://kyivaudit.gov.ua/vr/ka/index.nsf/b3ee4ef4a4e9ca24c2257c210037e49a/fd92a8f7185fd67fc2257ddd004b8927/$FILE/%D0%B7%D0%B2%D0%B5%D1%80%D0%BD%D0%B5%D0%BD%D0%BD%D1%8F%D0%BC%D0%B8%20%D0%B3%D1%80%D0%BE%D0%BC%D0%B0%D0%B4%D1%8F%D0%BD%202024.pdf,070-3,Відділ бухгалтерського обліку та звітності,Департамент внутрішнього фінансового контролю та аудиту,34765257
070-4,Звіт Департаменту внутрішнього фінансового контролю та аудиту за 12 місяців 2024,2025-01-30,2025-02-10,Звіти про діяльність,https://kyivaudit.gov.ua/vr/ka/index.nsf/b3ee4ef4a4e9ca24c2257c210037e49a/fd92a8f7185fd67fc2257ddd004b8927/$FILE/%D0%97%D0%92%D0%86%D0%A2%202024%20%20%D0%BF%D1%83%D0%B1%D0%BB%D1%96%D0%BA%D0%B0%D1%86%D1%96%D1%8F.pdf,070-4,"Відділ координації, моніторингу та управління персоналом",Департамент внутрішнього фінансового контролю та аудиту,34765257
071-1,Звіт про роботу Департаменту (Центру) надання адміністративних послуг за 9 місяців 2024 року,null,2024-10-01,Звіти про діяльність,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_tsentr__nadannia_administratyvnykh_posluh/zvitnist_1014607/File_9_misyatsiv_na_sayt.docx,null,Управління забезпечення діяльності Центру,Департамент (Центр) надання адміністративних послуг,39785346
073-1,Про підсумки роботи із розгляду звернень громадян за 2020 рік,null,2021-01-07,Звіти з питань звернень громадян,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_z_pytan_derzhavnoho_arkhitekturno-budivelnoho_kontroliu_mista_kyieva/zvernennia_hromadian_Tag_239532/pro_pidsumki_roboti_iz_rozglyadu_zvernen_gromadyan_za_2020_rik/,null,Відділ інформаційно-організаційної роботи та контролю,Департамент з питань державного архітектурно-будівельного контролю міста Києва,40224921
073-10,Звіт про підсумки роботи із розгляду звернень громадян за 2024 рік,null,2025-01-14,Звіти з питань звернень громадян,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_z_pytan_derzhavnoho_arkhitekturno-budivelnoho_kontroliu_mista_kyieva/zvernennia_hromadian_Tag_239532/pro_pidsumki_roboti_iz_rozglyadu_zvernen_gromadyan_za_2024_rik/,073-10,Відділ інформаційно-організаційної роботи та контролю,Департамент з питань державного архітектурно-будівельного контролю міста Києва,40224921
073-11,Звіт роботи Департаменту з питань державного архітектурно-будівельного контролю міста Києва виконавчого органу Київської міської ради (Київської міської державної адміністрації) за 2024 рік,null,2025-01-16,Звіти про діяльність,https://kyivcity.gov.ua/img/item/general/12291.pdf,073-11,Відділ інформаційно-організаційної роботи та контролю,Департамент з питань державного архітектурно-будівельного контролю міста Києва,40224921
073-12,Звіт про опрацювання запитів на інформацію у січні 2025 року,null,2025-02-03,Звіти щодо задоволення запитів на інформацію,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_z_pytan_derzhavnoho_arkhitekturno-budivelnoho_kontroliu_mista_kyieva/zviti_pro_opr,073-12,Відділ інформаційно-організаційної роботи та контролю,Департамент з питань державного архітектурно-будівельного контролю міста Києва,40224921
073-13,Звіт про опрацювання запитів на публічну інформацію у лютому 2025 року,null,2025-03-03,Звіти щодо задоволення запитів на інформацію,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_z_pytan_derzhavnoho_arkhitekturno-budivelnoho_kontroliu_mista_kyieva/zviti_pro_opr,073-13,Відділ інформаційно-організаційної роботи та контролю,Департамент з питань державного архітектурно-будівельного контролю міста Києва,40224921
073-2,Про підсумки роботи із розгляду звернень громадян за 2021 рік,null,2022-01-08,Звіти з питань звернень громадян,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_z_pytan_derzhavnoho_arkhitekturno-budivelnoho_kontroliu_mista_kyieva/zvernennia_hromadian_Tag_239532/pro_pidsumki_roboti_iz_rozglyadu_zvernen_gromadyan_za_2021_rik/,null,Відділ інформаційно-організаційної роботи та контролю,Департамент з питань державного архітектурно-будівельного контролю міста Києва,40224921
