id,name,description,constituentDocUrl,homepage,socialAccount,logo,headName,headPost,subOrgOfId,subOrgOfName,CATUTTC,addressAdminUnitL1,addressAdminUnitL2,addressAdminUnitL3,addressAdminUnitL4,addressPostName,addressThoroughfare,addressLocatorDesignator,addressLocatorName,addressPostCode,contactPointName,contactPointEmail,contactPointTelephone,openingHours,availabilityRestriction
35837437,Комунальні установа «Київський міський лівобережний центр для ВІЛ-інфікованих дітей та молоді»,"Є спеціалізованим закладом, що проводить роботу із соціальної адаптації Віл-інфікованих дітей та молоді, які в ньому перебувають",https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/sluzhba_u_spravakh_ditei_ta_simi/polozhennya_pidporyadkovanikh_ustanov/pravoberezhniy_ta_livoberezhniy/,null,https://www.facebook.com/profile.php?id=100077460098065,null,Григорова Віолетта Павлівна,Директор,20062138,Служба у справах дітей та сім'ї,UA32000000000030281,Україна,місто Київ,null,null,Київ,вул. Ново-Дарницька,26,корпус 2,02099,Приймальня,kmlc_hiv@kyivcity.gov.ua,"+380445766074, +380969841108","пн-чт з 9:00 до 18:00, пт з 9:00 до 16:45",Перерва на обід: 13:00-13:45
36282427,Міський центр дитини,"Це установа, метою якої є реалізація державної політики у сфері розвитку сімейних форм виховання (усиновлення, опіка/піклування, прийомна сім'я, дитячий будинок сімейного типу, патронатна сім'я) для забезпечення умов реалізації конституційного права кожної дитини на проживання в сім'ї",https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/sluzhba_u_spravakh_ditei_ta_simi/polozhennya_pidporyadkovanikh_ustanov/miskiy_tsentr_ditini/,null,https://www.facebook.com/mcd.org.ua,null,Новак Лідія Ананіївна,Директор,20062138,Служба у справах дітей та сім'ї,UA32000000000030281,Україна,місто Київ,null,null,Київ,вул. Дегтярівська,3-А,null,04050,Приймальня,mcd-centr@kyivcity.gov.ua,"+380444822313, +380444840525","пн-чт з 9:00 до 18:00, пт з 9:00 до 16:45",Перерва на обід: 13:00-13:45
35961021,Комунальна установа «Київський міський правобережний центр для ВІЛ-інфікованих дітей та молоді»,"Є спеціалізованим закладом, що проводить роботу із соціальної адаптації Віл-інфікованих дітей та молоді.",https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/sluzhba_u_spravakh_ditei_ta_simi/polozhennya_pidporyadkovanikh_ustanov/pravoberezhniy_ta_livoberezhniy/,null,https://www.facebook.com/profile.php?id=100045208453940,null,Пілявська Людмила Олександрівна,Директор,20062138,Служба у справах дітей та сім'ї,UA32000000000030281,Україна,місто Київ,null,null,Київ,просп. Василя Порика,13-Б,null,04208,Приймальня,kmpc_hiv@kyivcity.gov.ua,+380675414547,"пн-чт з 9:00 до 18:00, пт з 9:00 до 16:45",Перерва на обід: 13:00-13:45
26314533,Київський міський центр сім'ї «Родинний дім»,"Заклад соціальної підтримки сімей, дітей та молоді, заснований на комунальній власноті територіальної громади міста Києва, не має на меті одержання прибутку.",https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/sluzhba_u_spravakh_ditei_ta_simi/polozhennya_pidporyadkovanikh_ustanov/kmtss_rodinniy_dim/,null,https://www.facebook.com/kmcsKiev,null,Ніколайчук Юлія Миколаївна,Директор,20062138,Служба у справах дітей та сім'ї,UA32000000000030281,Україна,місто Київ,null,null,Київ,вул. Ново-Дарницька,26,корпус 2,02099,Приймальня,family-home@kyivcity.gov.ua,+380633203322,"пн-чт з 9:00 до 18:00, пт з 9:00 до 16:45",Перерва на обід: 13:00-13:45
20076991,Центр соціально-психологічної реабілітації дітей №1 Служби у справах дітей та сім'ї виконавчого органу Київської міської ради (Київської міської державної адміністрації),"Заклад соціального захисту призначений для тривалого та денного перебування 100 дітей віком від 3 до 18 років, які опинились у складних життєвих обставинах, надання їм комплексної соціальної, психологічної, педагогічної, медичної, правової та інших видів допомоги.",https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/sluzhba_u_spravakh_ditei_ta_simi/polozhennya_pidporyadkovanikh_ustanov/tssprd__1/,null,https://www.facebook.com/childcenter1,null,Герасименко Ірина Анатоліївна,В.о. директора,20062138,Служба у справах дітей та сім'ї,UA32000000000030281,Україна,місто Київ,null,null,Київ,просп. Червоної Калини,28-В,null,02221,Приймальня,cspr1@kyivcity.gov.ua,+380445157986,"пн-чт з 9:00 до 18:00, пт з 9:00 до 16:45",Перерва на обід: 13:00-13:45
26379103,Центр соціально-психологічної реабілітації дітей Служби у справах дітей та сім'ї виконавчого органу Київської міської ради (Київської міської державної адміністрації),"Заклад соціального захисту призначений для тривалого та денного перебування 12 дітей віком від 3 до 18 років, які опинились у складних життєвих обставинах, надання їм комплексної соціальної, психологічної, педагогічної, медичної, правової та інших видів допомоги.",https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/sluzhba_u_spravakh_ditei_ta_simi/polozhennya_pidporyadkovanikh_ustanov/tssprd_3/,null,https://www.facebook.com/centr.polyarna,null,Лиса Оксана Михайлівна,Директор,20062138,Служба у справах дітей та сім'ї,UA32000000000030281,Україна,місто Київ,null,null,Київ,вул. Полярна,7-А,null,04202,Приймальня,cspr2@kyivcity.gov.ua,"+380443300824, +380667413626","пн-чт з 9:00 до 18:00, пт з 9:00 до 16:45",Перерва на обід: 13:00-13:45
21606480,Комунальне підприємство виконавчого органу Київської міської Ради (Київської міської державної адміністрації) «КИЇВЕКСПЕРТИЗА»,"Підприємство створено з метою здійснення діяльності щодо перевірок обсягів фактично виконаних робіт на об'єктах будівництва, реконструкції, реставрації, технічного переоснащення та капітального ремонту (ремонту), (далі- будівництво) в установленому порядку, а також надання консультаційної допомоги із зазначених питань",http://kievexpert.com/extdocs/kyivexpertyza_statut-2017.pdf,http://kievexpert.com/index.html,https://www.facebook.com/p/%D0%9A%D0%B8%D1%97%D0%B2%D0%B5%D0%BA%D1%81%D0%BF%D0%B5%D1%80%D1%82%D0%B8%D0%B7%D0%B0-100063667639389/?_rdr,null,Хорошевський Михайло Георгійович,Директор,34765257,Департамент внутрішнього фінансового контролю та аудиту,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Кирилівська,113,null,04073,Приймальна,kyivexp@gmail.com,+380444682828,"Пн-Чт з 08:00-17:00, Пт з 08:00-15:45",Перерва на обід: 13:00-13:45
04013755,Комунальне підприємство «Головний інформаційно-обчислювальний центр»,"Основний вид діяльності є: оброблення даних, розміщення інформації на веб-вузлах і пов'язана з ними діяльність",https://minio.kyivcity.gov.ua/gioc/gioc/statut-2019-jAG3.pdf,https://gioc.kyivcity.gov.ua,https://www.facebook.com/gioc.kmr/,null,Воробйов Костянтин Володимирович,В.о. Директора,40918711,Департамент інформаційно-комунікаційних технологій,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Космічна,12-А,null,02192,Приймальна,secretari.gioc@kyivcity.gov.ua,+380443668105,"Пн-Чт з 08:30-17:30, Пт з 08:30-16:15",Перерва на обід: 12:30-13:15
31815760,Спеціалізоване комунальне підприємство «Київтелесервіс»,"Діяльність у сфері електронних комунікацій (телевізійного мовлення, проводового, безпроводового та супутникового електрозв'язку, надання інформаційних послуг, тощо)",https://kts.kmda.gov.ua/aboutus,https://kts.kmda.gov.ua/,https://www.facebook.com/kts.kmda,null,Волощук Олександр Олександрович,В.о. Директора,40918711,Департамент інформаційно-комунікаційних технологій,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Хрещатик,10,null,01001,Приймальна,kts@kyivcity.gov.ua,+380443668500,"Пн-Чт з 09:00-17:30, Пт з 09:00-16:30",Перерва на обід: 13:00-13:45
31024875,Комунальне підприємство «Інформатика» виконавчого органу Київської міської ради (Київської міської державної адміністрації),"Є адміністратором Комплексної системи відеоспостереження міста Києва. Діяльність з проектування, створення, адміністрування, обслуговування, технічної та методичної підтримки центрів обробки даних, інформаційно-комунікаційних систем, програмно-апаратних комплексів, телекомунікаційних мереж, розроблення інших комплексних рішень у сфері інформатизації, електронного урядування, телекомунікацій, захисту інформації.",https://i.kyivcity.gov.ua/wp-content/uploads/2024/06/%D0%A1%D1%82%D0%B0%D1%82%D1%83%D1%82-%D0%9A%D0%9F-%D0%86%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0.pdf,https://i.kyivcity.gov.ua/,https://www.facebook.com/kpInformatika/,null,Жандоров Микола В'ячеславович,В.о. Генерального директора,40918711,Департамент інформаційно-комунікаційних технологій,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Левка Мацієвича,3,null,03186,Приймальна,informatika@kmda.gov.ua,+380443668654,"Пн-Чт з 09:00-18:00, Пт з 09:00 - 16:45",Перерва на обід: 13:00-13:45
26199714,Комунальне підприємство виконавчого органу Київради (Київської міської державної адміністрації) «Київреклама»,"Основною метою є обстеження місць розміщення рекламних засобів та вивісок, складання актів обстежень та надання матеріалів щодо осіб, які порушили встановлені вимоги, організація та здійснення демонтажу конструкцій, встановлених з порушенням вимог, забезпечення розміщення соціальної реклами, здійснення інформаційно-обчислювальних функцій щодо нарахування плати за право тимчасового користування місцями, що перебувають у комунальній власності територіальної громади міста Києва, для розміщення рекламних засобів, моніторинг за надходженням такої плати.",https://www.kyivreclama.kyiv.ua/wp-content/uploads/statut/Statut_kp_kievreclama_v_redakcii_vid_20_11_2017.pdf,https://www.kyivreclama.kyiv.ua/funkci%d1%097/,https://www.facebook.com/kyivreklama/posts/770249025233852/?_rdr,null,Декань Марина Ігорівна,Директор,41348526,Управління з питань реклами,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Боричів узвіз,8,null,04070,Приймальна,info.kyivreclama@kyivcity.gov.ua,+380444814721,"Пн-Чт з 08:00-17:00, Пт з 08:00-15:45",Перерва на обід: 12:00-12:45
03359799,Комунальне підприємство по утриманню зелених насаджень Голосіївського району м. Києва,"Утримання в належному стані парків, скверів, зелених насаджень вздовж бульварів, вулиць та інших зелених насаджень загального користування, які розташовані в Голосіївського району м. Києва, здійснення всього комплексу робіт з озеленення, догляду за зеленими насадженнями та їх охорони і захисту на закріпленій території.",https://kyivaudit.gov.ua/vr/ka/company.nsf/0/E0813F7DC8BF8795C225838200323242/$file/%D0%A1%D1%82%D0%B0%D1%82%D1%83%D1%82%20%D0%BF%D1%80%D0%B0%D0%B2%D0%B5%D0%BB%D1%8C%D0%BD%D0%B8%D0%B9.pdf,https://golos.kyivzelenbud.com/,https://www.facebook.com/kpuzngoloseevsky,https://www.facebook.com/kpuzngoloseevsky,Скворцов Деніс Сергійович,Директор,41819431,Департамент захисту довкілля та адаптації до зміни клімату,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Голосіївський,87-Г,null,03041,Приймальна,kp.uznholosiiv@kyivcity.gov.ua,+380442575055,"Пн-Чт з 08:00-17:00, Пт з 08:00-15:45",Перерва на обід: 12:00-12:45
03359813,Комунальне підприємство по утриманню зелених насаджень Дніпровського району м. Києва,"Утримання парків, скверів, зелених насаджень вздовж бульварів, вулиць та інших зелених насаджень загального користування, здійснення всього комплексу робіт по озелененню, догляду за зеленими насадженнями та їх охороні і захисту на закріпленій за підприємством території",https://dnipro.kyivzelenbud.com/wp-content/uploads/sites/6/2024/06/STATUT-pidpryyemstva_2.pdf,https://dnipro.kyivzelenbud.com,https://www.facebook.com/dniprouzn/?locale=uk_UA,null,Ковшун Євген Миколайович,Директор,41819431,Департамент захисту довкілля та адаптації до зміни клімату,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Георгія Нарбута,6,null,02125,Приймальна,dniprouzn@ukr.net,+380445948200,"Пн-Чт з 08:00-17:00, Пт з 08:00-15:45",Перерва на обід: 12:00-12:45
31753249,Комунальне підприємство по утриманню зелених насаджень Шевченківського району м. Києва,"Утримання в належному стані парків, скверів, зелених насаджень вздовж бульварів, вулиць та інших зелених насаджень загального користування, які розташовані в Шевченківського району м. Києва, здійснення всього комплексу робіт з озеленення, догляду за зеленими насадженнями та їх охорони і захисту на закріпленій території.",https://kyivaudit.gov.ua/vr/ka/company.nsf/0/3FF764FB5939F429C2258339003E9ACB/$file/%D0%A1%D1%82%D0%B0%D1%82%D1%83%D1%82%20%D0%9A%D0%9F%20%D0%A3%D0%97%D0%9D%20%D0%A8%D0%B5%D0%B2%D1%87%D0%B5%D0%BD%D0%BA%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%BE%D0%B3%D0%BE%20%D1%80%D0%B0%D0%B9%D0%BE%D0%BD%D1%83.pdf,https://shev.kyivzelenbud.com/about/info/,https://www.facebook.com/kpuzn.shevchenkivskyi,https://www.facebook.com/kpuzn.shevchenkivskyi,Цимбалюк Віталій Олександрович,Директор,41819431,Департамент захисту довкілля та адаптації до зміни клімату,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Берестейський,82-А,null,03113,Приймальна,kpuzn@ukr.net,+380444556455,"Пн-Чт з 08:30-17:30, Пт з 08:30-16:30",Перерва на обід: 12:00-12:45
03359701,Комунальне підприємство по утриманню зелених насаджень Подільського району м. Києва,"Утримання в належному стані парків, скверів, зелених насаджень вздовж бульварів, вулиць та інших зелених насаджень загального користування, виконання комплексу робіт по озелененню, здійснення догляду за зеленими насадженнями та їх охороні і захисту на закріпленій за підприємством території",https://podol.kyivzelenbud.com/wp-content/uploads/sites/8/2024/06/statut_zi_zminamy_ta_dopovnennyamy-2_compressed_compressed_compressed-szhato_compressed_compressed.pdf,https://podol.kyivzelenbud.com/,https://www.facebook.com/podiluzn,null,Весьолкін Володимир Юрійович,Директор,41819431,Департамент захисту довкілля та адаптації до зміни клімату,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Дмитрівська,16-А,null,04080,Приймальна,podilzelenbud@ukr.net,null,"Пн-Чт з 08:00-17:00, Пт з 08:00-15:45",Перерва на обід: 13:00-13:40
03359753,Комунальне підприємство по утриманню зелених насаджень Святошинського району м. Києва,"Утримання в належному стані парків, скверів, зелених насаджень вздовж бульварів, вулиць та інших зелених насаджень загального користування, виконання комплексу робіт по озелененню, здійснення догляду за зеленими насадженнями та їх охороні і захисту на закріпленій за підприємством території",https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/uzn.pdf,https://svyatosh.kyivzelenbud.com/,null,null,Крайчинський Володимир Леонідович,Директор,41819431,Департамент захисту довкілля та адаптації до зміни клімату,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Академіка Туполєва,21,null,04128,Приймальна,"033509753@mail,gov, ua",+380444001994,"Пн-Чт з 08:00-17:00, Пт з 08:00-15:45",Перерва на обід: 12:00-12:45
04589645,Комунальне підприємство по утриманню зелених насаджень Деснянського району м. Києва,"Основною метою і предметом діяльності підприємства є утримання в належному стані парків, скверів, зелених насаджень вздовж бульварів, вулиць та інших зелених насаджень загального користування, здійснення всього комплексу робіт по озелененню, догляду за зеленими насадженнями та їх охороні і захисту на закріпленій за підприємством території",https://kyivaudit.gov.ua/vr/ka/company.nsf/0/064EB1743B530355C2258175003C0196/$file/%D0%A1%D1%82%D0%B0%D1%82%D1%83%D1%82%20%D0%BF%D0%BE%D0%B2%D0%BD%D0%B8%D0%B9.pdf,null,null,null,Карп Євген Анатолійович,Директор,41819431,Департамент захисту довкілля та адаптації до зміни клімату,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Електротехнічна,26,null,02232,Приймальна,kpuzn07@gmail.com,+380443373501,Пн-Пт з 08:00-17:00,Перерва на обід: 12:00-13:00
31806913,Комунальне підприємство по утриманню зелених насаджень Солом'янського району м. Києва,"Утримання парків, скверів, зелених насаджень вздовж бульварів, вулиць та інших зелених насаджень загального користування, здійснення всього комплексу робіт по озелененню, догляду за зеленими насадженнями та їх охороні і захисту на закріпленій за підприємством території",https://solom.kyivzelenbud.com/wp-content/uploads/sites/11/2024/10/Statut_KP_UZN_Solomyanskogo_rajonu_.pdf,https://solom.kyivzelenbud.com/,https://www.facebook.com/KPUZNSolomyanskogorajonu/,null,Яцький Володимир Анатолійович,В.о. Директора,41819431,Департамент захисту довкілля та адаптації до зміни клімату,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Новопольова,95-А,null,03061,Приймальна,"skzbud@ukr.net, solom.kpuzn@kyivcity.gov.ua",+380444975077,"Пн-Чт з 08:00-17:00, Пт з 08:00-16:00","Перерва на обід: Пн-Чт 12:00-12:45, Пт 12:00-13:00"
32017502,Комунальне підприємство по утриманню зелених насаджень Дарницького району м. Києва,"Утримання парків, скверів, зелених насаджень вздовж бульварів, вулиць та інших зелених насаджень загального користування, здійснення всього комплексу робіт по озелененню, догляду за зеленими насадженнями та їх охороні і захисту на закріпленій за підприємством території",https://kyivaudit.gov.ua/vr/ka/company.nsf/0/E84196219636D7AFC22583360047A4D0/$file/C%D1%82%D0%B0%D1%82%D1%83%D1%82%202001.pdf,null,null,null,Філінська Людмила Дмитрівна,Директор,41819431,Департамент захисту довкілля та адаптації до зміни клімату,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Горлівська,220,null,02121,Приймальна,kpuzn_dar@ukr.net,+380445660003,Пн-Пт з 08:00-17:00,Перерва на обід: 12:00-13:00
03362123,Київське комунальне об'єднання зеленого будівництва та експлуатації зелених насаджень міста «Київзеленбуд»,"Забезпечує комплекс робіт із зеленого будівництва, утримання зелених насаджень, що закріплені за підприємствами на праві господарського відання, технічного нагляду за зеленими насадженнями міста, закріпленими та підконтрольними їм, вирощування та реалізації садивного матеріалу декоративних дерев та кущів, квіткової та овочевої продукції, насіння газонних трав, надання послуг замовникам в озелененні та благоустрою території, виробництві та реалізації товарів народного споживання і деревини та т. ін.",https://kyivzelenbud.com/about/open-data/zakonodavcha-baza/statut/,https://kyivzelenbud.com/,https://www.facebook.com/zelenbud/,null,Манько Ольга Іванівна,В.о.Генерального директора,41819431,Департамент захисту довкілля та адаптації до зміни клімату,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Кудрявська,23,null,04053,Приймальна,info@kyivzelenbud.com,+380302726182,"Пн-Чт з 09:00-18:00, Пт з 09:00 - 16:45",Перерва на обід: 13:00-13:45
23505151,"Комунальне підприємство виконавчого органу Київської міської ради (Київської міської державної адміністрації) по охороні, утриманню та експлуатації земель водного фонду м. Києва «Плесо»","Основними завданнями КП «ПЛЕСО» є благоустрій, охорона, утримання та експлуатація внутрішніх водойм і земель водного фонду, покращення їх рекреаційної спроможності та екологічного стану; впровадження системи заходів, спрямованих на запобігання, обмеження і ліквідацію наслідків забруднення, засмічення і виснаження внутрішніх водойм м. Києва",https://kyivaudit.gov.ua/vr/ka/company.nsf/0/DAC5B17ACDE0F934C225833F0054330F/$file/%D0%A1%D0%A2%D0%90%D0%A2%D0%A3%D0%A2%20%D0%9A%D0%9F%20%D0%9F%D0%BB%D0%B5%D1%81%D0%BE.pdf,https://pleso.kyiv.ua/,https://www.facebook.com/pleso2016,http://pleso.kyiv.ua/wp-content/uploads/2021/11/logo.png,Савицький Вячеслав Владиславович,Генеральний директор,41819431,Департамент захисту довкілля та адаптації до зміни клімату,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Микільсько-Слобідська,7,null,02002,Приймальна,pleso@kyivcity.gov.ua pleso2012@ukr.net,+380445411811,Пн-Пт з 08:00-17:00,Перерва на обід: 12:00-13:00
03359760,Комунальне підприємство по утриманню зелених насаджень Печерського району м. Києва,Основний вид діяльності: 081.209 Інші види діяльності з прибирання,https://kyivaudit.gov.ua/vr/ka/company.nsf/0/1469E620085D57EAC225870300283521/$file/%D0%A1%D1%82%D0%B0%D1%82%D1%83%D1%82%20%D0%BE%D1%80%D0%B8%D0%B3%D1%96%D0%BD%D0%B0%D0%BB.pdf,https://pechersk.kyivzelenbud.com/,https://www.facebook.com/kpUZNpecersk,null,Шмагора Ярослав Олександрович,В.о. Директора,41819431,Департамент захисту довкілля та адаптації до зміни клімату,UA80000000000093317,Україна,місто Київ,null,null,Київ,шосе Залізничне,61,null,01014,Приймальна,"kp_uzn_pr@ukr.net, kp_uzn_pr@kyivcity.gov.ua",+380442848699,"Пн-Чт з 08:00-17:00, Пт з 08:00-16:00",Перерва на обід: 12:00-12:40
05416745,Комунальне підприємство по утриманню зелених насаджень Оболонського району м. Києва,"Основною метою діяльності КП УЗН Оболонського району є створення естетично привабливого, чистого та здорового навколишнього сере-вища, сприятливих умов для життя, здоров'я та відпочинку жителів району шляхом забезпечення догляду, підтримки у належному стані та розвитку зелених зон.",https://kyivaudit.gov.ua/vr/ka/company.nsf/0/06C7BDBE8DA3609DC2257DD5005FBB66/$file/%D0%A1%D1%82%D0%B0%D1%82%D1%83%D1%82.pdf,https://obolon.kyivzelenbud.com/,https://www.facebook.com/obolonzelenbud?locale=uk_UA,null,Ковальчук Марія Олексіївна,Директор,41819431,Департамент захисту довкілля та адаптації до зміни клімату,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Степана Бандери,26-А,null,04073,Приймальна,kp_po_uzn@ukr.net,+380444186149,Пн-Пт з 08:00-17:00,Перерва на обід: 12:00-13:00
03359747,Комунальне підприємство «Лісопаркове господарство «Конча-Заспа»,"Основним завданням КП «ЛПГ «Конча-Заспа» є охорона і захист лісу від самовільних рубок, пожеж, хвороб та шкідників, утримання в належному санітарному стані згідно з чинним лісовим та природоохоронним законодавством України.",http://consultant.parus.ua/?doc=05LZY90E9D,https://k-zaspa.kyivzelenbud.com/,https://www.facebook.com/KP.LPG.KONCHA.ZASPA,null,Петренко Олег Анатолійович,Директор,41819431,Департамент захисту довкілля та адаптації до зміни клімату,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Конча-Заспинська,11-А,null,03131,Приймальна,koncha.zaspa@gmail.com,+380442591190,"Пн-Чт з 08:00-17:00, Пт з 08:00-16:00",Перерва на обід: 12:00-12:45
03359687,Комунальне підприємство «Святошинське лісопаркове господарство»,"Підприємство створене з метою ведення лісогосподарської діяльності на закріпленій за підприємством території, охорони і захисту лісу від самовільних рубок, пожеж, хвороб і шкідників, утримання його в належному санітарному стані згідно з чинним лісовим та природоохоронним законодавством України",https://kyivaudit.gov.ua/vr/ka/company.nsf/0/CE096A8B0D56A6ABC2258337002E4437/$file/%D1%81%D1%82%D0%B0%D1%82%D1%83%D1%82%20%D0%9A%D0%9F%20%D0%A1%D0%9B%D0%9F%D0%93.pdf,https://svyatosh-lpg.kyivzelenbud.com/,https://www.facebook.com/sviatoshynskelpg,null,Обухівський Орест Олегович,В.о. Директора,41819431,Департамент захисту довкілля та адаптації до зміни клімату,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Святошинська,24,null,03115,Приймальна,info@slpg.city,+380444526340,"Пн-Чт з 08:00-17:00, Пт з 08:00-15:45",Перерва на обід: 12:00-12:45
03359635,Комунальне підприємство «Дарницьке лісопаркове господарство»,"Підприємство створене з метою ведення лісогосподарської діяльності на закріпленій за Підприємством території, охорони і захисту лісу від самовільних рубок, пожеж, хвороб і шкідників, благоустрою і утримання його в належному санітарному стані згідно з чинним лісовим та природоохоронним законодавством України",https://kyivaudit.gov.ua/vr/ka/company.nsf/0/18A79074B915A9D8C2257F560041E5A1/$file/%D0%A1%D1%82%D0%B0%D1%82%D1%83%D1%82.pdf,http://dlpg.kyiv.ua/,https://www.facebook.com/profile.php?id=100090161966268,https://www.facebook.com/photo/?fbid=3444709175234145&set=a.115720810947750912&__tn__=%3C,Явний Михайло Іванович,Директор,41819431,Департамент захисту довкілля та адаптації до зміни клімату,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Опришківська,35,null,02092,Приймальна,lesparkdar@ukr.net,+380445921069,Чт з 08:30-10:00,null
32828319,Комунальне підприємство «Київська міська лікарня ветеринарної медицини»,"КП КМЛВМ є виконавцем міської цільової програми контролю за утриманням домашніх тварин та регулювання чисельності безпритульних тварин гуманними методами, в тому числі створення нових притулків для тварин, облаштування міського кладовища для захоронення тварин",https://kmlvm.kyivcity.gov.ua/wp-content/uploads/2024/06/202403121652061.pdf,https://kmlvm.kyivcity.gov.ua/,"https://www.facebook.com/share/usVD5jtD3XpE4Qhf/?mibextid=LQQJ4d, https://www.facebook.com/share/QYhLV2oLx98EZMSN/?mibextid=LQQJ4d",https://kmlvm.kyivcity.gov.ua/wp-content/themes/vetpet/img/flogo.png,Обазим Володимир Анатолійович,В.о.Директора,41819431,Департамент захисту довкілля та адаптації до зміни клімату,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Ярославська,13-А,null,02232,Сектор-коментування та архівної справи,info.kmlvm@kyivcity.gov.ua,+380443666402,"Пн-Чт з 08:00-17:00, Пт з 08:00-15:45",Перерва на обід: 12:00-12:45
25681610,Дитячо-юнацька спортивна школа «Голосієво»,"Дитячо-юнацька спортивна школа - є закладом спеціалізованої позашкільної освіти спортивного профілю - закладом фізичної культури і спорту, який забезпечує розвиток здібностей вихованців в обраному виді спорту, визнаному в Україні, створює необхідні умови для гармонійного виховання, фізичного розвитку, повноцінного оздоровлення, змістовного відпочинку і дозвілля дітей та молоді, самореалізації, набуття навичок здорового способу життя, підготовки спортсменів для резервного спорту.",null,null,https://www.facebook.com/velogolosievo/,null,Костюк Денис Валентинович,Директор дитячо-юнацької спортивної школи,42269168,Департамент молоді та спорту,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Академіка Глушкова,31-А,null,03187,Адміністрація,null,380505937030,Пн-Пт з 08:00-17:00,null
43197718,Дитячо-юнацька спортивна школа з хокею «Сокіл»,"Дитячо-юнацька спортивна школа - є закладом спеціалізованої позашкільної освіти спортивного профілю - закладом фізичної культури і спорту, який забезпечує розвиток здібностей вихованців в обраному виді спорту, визнаному в Україні, створює необхідні умови для гармонійного виховання, фізичного розвитку, повноцінного оздоровлення, змістовного відпочинку і дозвілля дітей та молоді, самореалізації, набуття навичок здорового способу життя, підготовки спортсменів для резервного спорту.",null,null,"https://www.facebook.com/share/g/Tf5cV5Jj1L3oqZoA/?mibextid=K35XfP, https://www.instagram.com/hcsokil?igsh=MW5qa211bGswMGJuNQ==",null,Сімчук Костянтин Миколайович,Директор дитячо-юнацької спортивної школи,42269168,Департамент молоді та спорту,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Чистяківська,20,null,03062,Адміністрація,null,+380675040077,Пн-Пт з 08:00-17:00,null
33745088,Дитячо-юнацька спортивна школа «Динамівець»,"Дитячо-юнацька спортивна школа - є закладом спеціалізованої позашкільної освіти спортивного профілю - закладом фізичної культури і спорту, який забезпечує розвиток здібностей вихованців в обраному виді спорту, визнаному в Україні, створює необхідні умови для гармонійного виховання, фізичного розвитку, повноцінного оздоровлення, змістовного відпочинку і дозвілля дітей та молоді, самореалізації, набуття навичок здорового способу життя, підготовки спортсменів для резервного спорту.",null,https://www.dynamivets.club/,https://www.instagram.com/dynamivets_fencing/profilecard/?igsh=NzZlcDlicXlkeTd6,null,Крісс Григорій Якович,Директор дитячо-юнацької спортивної школи,42269168,Департамент молоді та спорту,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Пилипа Орлика,15,null,01024,Адміністрація,null,+380673801013,Пн-Пт з 08:00-17:00,null
