uid,name,description,constituentDocUrl,homepage,headName,headPost,unitOfId,unitOfName,subUnitOfId,subUnitOfName,CATUTTC,addressAdminUnitL1,addressAdminUnitL2,addressAdminUnitL3,addressAdminUnitL4,addressPostName,addressThoroughfare,addressLocatorDesignator,addressLocatorName,addressPostCode,contactPointName,contactPointEmail,contactPointTelephone,openingHours,availabilityRestriction
070-4,Відділ з питань організації системи внутрішнього контролю,"Основним завданням відділу є проведення оцінки функціонування системи внутрішнього контролю і управління ризиками в структурних підрозділах Департаменту, апараті та структурних підрозділах КМДА, районних в місті Києві державних адміністраціях, підприємствах, установах та організаціях, комунальної власності територіальної громади міста Києва",null,null,Воротніченко Олександр Володимирович,Начальник відділу,34765257,Департамент внутрішнього фінансового контролю та аудиту,070,Департамент внутрішнього фінансового контролю та аудиту,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Трьохсвятительська,4-Б,null,01601,Відділ з питань організації системи внутрішнього контролю,kyivaudit@kyivcity.gov.ua,+380442398663,"Пн–Чт 8:00–17:00, Пт 8:00–15:45",Перерва на обід: 12:00–12:45
070-5,"Відділ координації, моніторингу та управління персоналом","Основним завданням відділу є здійснення моніторингу результатів проведених внутрішніх аудитів Департаменту, реалізація державної політики з питань управління персоналом у Департаменті.",null,null,Карпенко Олена Володимирівна,Начальник відділу,34765257,Департамент внутрішнього фінансового контролю та аудиту,070,Департамент внутрішнього фінансового контролю та аудиту,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Трьохсвятительська,4-Б,null,01601,"Відділ координації, моніторингу та управління персоналом",kyivaudit@kyivcity.gov.ua,+380442398666,"Пн–Чт 8:00–17:00, Пт 8:00–15:45",Перерва на обід: 12:00–12:45
070-6,Головний спеціаліст - юрисконсульт,"Основним завданням головного спеціаліста-юрисконсульта є організація правової роботи, спрямованої на правильне застосування, неухильне дотримання та запобігання невиконанню вимог законодавства, інших нормативних актів Департаментом, його керівником та працівниками під час виконання покладених на них завдань і функціональних обов'язків, а також представлення інтересів Департаменту в судах",null,null,Буртовий Володимир Миколайович,Головний спеціаліст - юристконсульт,34765257,Департамент внутрішнього фінансового контролю та аудиту,070,Департамент внутрішнього фінансового контролю та аудиту,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Трьохсвятительська,4-Б,null,01601,Головний спеціаліст-юрисконсульт,kyivaudit@kyivcity.gov.ua,+380442398669,"Пн–Чт 8:00–17:00, Пт 8:00–15:45",Перерва на обід: 12:00–12:45
071,Департамент (Центр) надання адміністративних послуг,"Основним завданням є реалізація політики «єдиного вікна» для отримання багатьох державних та муніципальних послуг, спрощуючи процес для громадян, надаючи консультації, документи та інформацію в одному місці без бюрократичних перешкод.",https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_tsentr__nadannia_administratyvnykh_posluh/polozhennya-reglament_dtsnap/,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_tsentr__nadannia_administratyvnykh_posluh/,Шамрай Наталія Василівна,Директор Департаменту,00022527,Київська міська державна адміністрація,null,Київська міська державна адміністрація,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Дніпровська набережна,19-Б,null,02081,Приймальня,cnap@kyivcity.gov.ua,"+380442026038, +380442026046",Пн-Пт 09:00–18:00,Перерва на обід: 12:00–12:45
071-1,Юридичний відділ,null,null,null,Строяновський Олексій Васильович,Начальник відділу,39785346,Департамент (Центр) надання адміністративних послуг,071,Департамент (Центр) надання адміністративних послуг,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Дніпровська набережна,19-Б,null,02081,null,cnap@kyivcity.gov.ua,+380442026038,Пн-Пт 09:00–18:00,Перерва на обід: 12:00–12:45
071-2,Відділ управління персоналом,null,null,null,Рухлядко Ганна Олександрівна,Начальник відділу,39785346,Департамент (Центр) надання адміністративних послуг,071,Департамент (Центр) надання адміністративних послуг,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Дніпровська набережна,19-Б,null,02081,null,cnap@kyivcity.gov.ua,+380442026038,Пн-Пт 09:00–18:00,Перерва на обід: 12:00–12:45
071-3,Відділ фінансового забезпечення та звітності,null,null,null,Щербак Юлія Анатоліївна,Начальник відділу - головний бухгалтер,39785346,Департамент (Центр) надання адміністративних послуг,071,Департамент (Центр) надання адміністративних послуг,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Дніпровська набережна,19-Б,null,02081,null,cnap@kyivcity.gov.ua,+380442026038,Пн-Пт 09:00–18:00,Перерва на обід: 12:00–12:45
071-4,Головний спеціаліст з питань мобілізаційної роботи,null,null,null,null,Головний спеціаліст,39785346,Департамент (Центр) надання адміністративних послуг,071,Департамент (Центр) надання адміністративних послуг,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Дніпровська набережна,19-Б,null,02081,null,cnap@kyivcity.gov.ua,+380442026038,Пн-Пт 09:00–18:00,Перерва на обід: 12:00–12:45
071-5,Головний спеціаліст - уповноважена особа з питань запобігання та виявлення корупції,null,null,null,Савчук Олена Олксандрівна,Головний спеціаліст,39785346,Департамент (Центр) надання адміністративних послуг,071,Департамент (Центр) надання адміністративних послуг,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Дніпровська набережна,19-Б,null,02081,null,cnap@kyivcity.gov.ua,+380442026038,Пн-Пт 09:00–18:00,Перерва на обід: 12:00–12:45
071-6,Головний спеціаліст з внутрішнього аудиту,null,null,null,null,Головний спеціаліст,39785346,Департамент (Центр) надання адміністративних послуг,071,Департамент (Центр) надання адміністративних послуг,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Дніпровська набережна,19-Б,null,02081,null,cnap@kyivcity.gov.ua,+380442026038,Пн-Пт 09:00–18:00,Перерва на обід: 12:00–12:45
071-7,Управління надання адміністративних послуг,null,null,null,Мотріна Марина Михайлівна,Начальник управління - адміністратор,39785346,Департамент (Центр) надання адміністративних послуг,071,Департамент (Центр) надання адміністративних послуг,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Дніпровська набережна,19-Б,null,02081,null,cnap_info@kyivcity.gov.ua,+380442026038,Пн-Пт 09:00–18:00,Перерва на обід: 12:00–12:45
071-8,Управління забезпечення діяльності Центру,null,null,null,Поворозник Віктор Вікторович,Начальник управління - адміністратор,39785346,Департамент (Центр) надання адміністративних послуг,071,Департамент (Центр) надання адміністративних послуг,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Дніпровська набережна,19-Б,null,02081,null,cnap_info@kyivcity.gov.ua,+380442026038,Пн-Пт 09:00–18:00,Перерва на обід: 12:00–12:45
071-9,Відділ інформаційних систем та захисту інформації,null,null,null,Харченко Наталія Миколаївна,Начальник відділу,39785346,Департамент (Центр) надання адміністративних послуг,071,Департамент (Центр) надання адміністративних послуг,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Дніпровська набережна,19-Б,null,02081,null,cnap@kyivcity.gov.ua,+380442026038,Пн-Пт 09:00–18:00,Перерва на обід: 12:00–12:45
073,Департамент з питань державного архітекутрно-будівельного контролю м. Києва,Основні завдання Департаменту: Здійснення відповідно до закону державного архітектурно-будівельного контролю стосовно об'єктів з незначними (СС1) та середніми (СС2) класами наслідків (відповідальності) на території міста Києва. Виконання дозвільних та реєстраційних функцій у сфері містобудівної діяльності стосовно об'єктів з незначними (СС1) та середніми (СС2) класами наслідків (відповідальності).,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_z_pytan_derzhavnoho_arkhitekturno-budivelnoho_kontroliu_mista_kyieva/polozhennya_departamentu_dabk/,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_z_pytan_derzhavnoho_arkhitekturno-budivelnoho_kontroliu_mista_kyieva/,Попович Оксана Миколаївна,Директор Департаменту,00022527,Київська міська державна адміністрація,null,Київська міська державна адміністрація,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Хрещатик,32-А,null,01001,Приймальня,dabk@kyivcity.gov.ua,+380442027772,"Пн–Чт 8:00–17:00, Пт 8:00–15:45",Перерва на обід: 12:00–12:45
073-1,Юридичний відділ,"Правове забезпечення діяльності Департаменту, організація правової роботи, спрямованої на правильне застосування правових норм, неухильне дотримання законодавства, інших нормативних актів посадовими особами Департаменту, а також представлення інтересів Департаменту в судах",null,null,Попчук Тетяна Олександрівна,Начальник відділу,40224921,Департамент з питань державного архітектурно-будівельного контролю міста Києва,073,Департамент з питань державного архітектурно-будівельного контролю міста Києва,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Хрещатик,32-А,null,01001,Юридичний відділ,dabk@kyivcity.gov.ua,+380442027768,"Пн–Чт 8:00–17:00, Пт 8:00–15:45",Перерва на обід: 12:00–12:45
073-2,Сектор бухгалтерського обліку та фінансової звітності,"Фінансове планування, управління та контроль за виконанням бюджету. Ведення бухгалтерського обліку в державному секторі відповідно до законодавства",null,null,Сидоренко Ольга Володимирівна,Начальник відділу,40224921,Департамент з питань державного архітектурно-будівельного контролю міста Києва,073,Департамент з питань державного архітектурно-будівельного контролю міста Києва,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Хрещатик,32-А,null,01001,Сектор бухгалтерського обліку та фінансової звітності,dabk@kyivcity.gov.ua,+380442027760,"Пн–Чт 8:00–17:00, Пт 8:00–15:45",Перерва на обід: 12:00–12:45
073-3,Відділ інформаційно-організаційної роботи та контролю,"Забезпечення документообігу, моніторингу та контролю за станом діловодства",null,null,Криворученко Наталія Сергіївна,Начальник відділу,40224921,Департамент з питань державного архітектурно-будівельного контролю міста Києва,073,Департамент з питань державного архітектурно-будівельного контролю міста Києва,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Хрещатик,32-А,null,01001,Відділ інформаційно-організаційної роботи та контролю,dabk@kyivcity.gov.ua,+380442027766,"Пн–Чт 8:00–17:00, Пт 8:00–15:45",Перерва на обід: 12:00–12:45
073-4,Головний спеціаліст з питань персоналу,Забезпечення організації роботи з питань управління персоналом,null,null,Кубрак Тетяна Володимирівна,Головний спеціаліст,40224921,Департамент з питань державного архітектурно-будівельного контролю міста Києва,073,Департамент з питань державного архітектурно-будівельного контролю міста Києва,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Хрещатик,32-А,null,01001,Головний спеціаліст з питань персоналу,dabk@kyivcity.gov.ua,+380442027760,"Пн–Чт 8:00–17:00, Пт 8:00–15:45",Перерва на обід: 12:00–12:45
073-5,Головний спеціаліст - уповноважена особа з питань запобігання та виявлення корупції,"Розроблення, організація та контроль за проведенням заходів щодо запобігання корупційним правопорушенням та правопорушенням, пов'язаним з корупцією, подання звітності",null,null,null,null,40224921,Департамент з питань державного архітектурно-будівельного контролю міста Києва,073,Департамент з питань державного архітектурно-будівельного контролю міста Києва,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Хрещатик,32-А,null,01001,Головний спеціаліст - уповноважена особа з питань запобігання та виявлення корупції,dabk@kyivcity.gov.ua,+380442027760,"Пн–Чт 8:00–17:00, Пт 8:00–15:45",Перерва на обід: 12:00–12:45
073-6,Головний спеціаліст з внутрішнього аудиту,Забезпечення проведення в установленому порядку внутрішнього аудиту в Департаменті,null,null,null,null,40224921,Департамент з питань державного архітектурно-будівельного контролю міста Києва,073,Департамент з питань державного архітектурно-будівельного контролю міста Києва,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Хрещатик,32-А,null,01001,Головний спеціаліст з внутрішнього аудиту,dabk@kyivcity.gov.ua,null,"Пн–Чт 8:00–17:00, Пт 8:00–15:45",Перерва на обід: 12:00–12:45
073-7,Управління дозвільних процедур,"Забезпечення реалізації Департаментом державної політики у сфері містобудівної діяльності шляхом внесення до Реєстру будівельної діяльності Єдиної державної електронної системи у сфері будівництва інформації щодо документів, які дають право на виконання підготовчих та будівельних робіт, засвідчують прийняття в експлуатацію закінчених будівництвом об'єктів (реєстрація декларацій про готовність об'єкта до експлуатації), з підстав визначених законодавством",null,null,Бреус Юлія Миколаївна,Начальник відділу,40224921,Департамент з питань державного архітектурно-будівельного контролю міста Києва,073,Департамент з питань державного архітектурно-будівельного контролю міста Києва,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Хрещатик,32-А,null,01001,Управління дозвільних процедур,dabk@kyivcity.gov.ua,+380442027763,"Пн–Чт 8:00–17:00, Пт 8:00–15:45",Перерва на обід: 12:00–12:45
073-8,Управління контролю за будівництвом,Контроль за будівництвом на території міста Києва,null,null,Косолап Лідія Петрівна,Начальник управління контролю за будівництвом,40224921,Департамент з питань державного архітектурно-будівельного контролю міста Києва,073,Департамент з питань державного архітектурно-будівельного контролю міста Києва,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Хрещатик,32-А,null,01001,Управління контролю за будівництвом,dabk@kyivcity.gov.ua,null,"Пн–Чт 8:00–17:00, Пт 8:00–15:45",Перерва на обід: 12:00–12:45
074,Департамент з питань реєстрації,Основними завданнями Департаменту забезпечення реалізації державної політики у сферах: державної реєстрації речових прав на нерухоме майно та їх обтяжень; державної реєстрації юридичних осіб та фізичних осіб-підприємців; декларування місця проживання та реєстрації місця проживання (перебування) фізичних осіб у місті Києві; державної реєстрації актів цивільного стану.,https://kyivcity.gov.ua/img/item/general/8988.pdf,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_z_pytan_reiestratsii/,Єкасьова Оксана Володимирівна,Директор Департаменту,00022527,Київська міська державна адміністрація,null,Київська міська державна адміністрація,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Хрещатик,36,null,01001,Приймальня,registration@kyivcity.gov.ua,"+380444860229, +380444861081","Пн–Чт 8:00–17:00, Пт 8:00–15:45",Перерва на обід: 12:00–12:45
074-1,Юридичний сектор,"Основним завданням юридичного сектору є: організація правової роботи, спрямованої на правильне застосування, неухильне дотримання та запобігання невиконанню вимог законодавства, інших нормативних актів Департаментом, директором Департаменту та працівниками Департаменту під час виконання покладених на них завдань і функціональних обов'язків; представництво в установленому порядку інтересів Департаменту та державних реєстраторів Департаменту в судах, у всіх органах державної влади (у тому числі в органах прокуратури, органах внутрішніх справ, органах державної виконавчої служби та ін.), на підприємствах, установах, організаціях усіх форм власності.",null,null,Дубровська Ірина Олегівна,В.о.завідувача сектору,40452947,Департамент з питань реєстрації,074,Департамент з питань реєстрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Хрещатик,36,null,01001,Юридичний сектор,registration@kyivcity.gov.ua,+380444898779,"Пн–Чт 8:00–17:00, Пт 8:00–15:45",Перерва на обід: 12:00–12:45
074-2,Відділ інформаційного та аналітичного забезпечення,"Основними завданнями відділу є: забезпечення комунікації, підготовка інформаційних матеріалів, аналітичних матеріалів та інформаційний супровід діяльності Департаменту, забезпечення організації роботи; здійснення комплексних заходів щодо документообігу та складання звітності із засовуванням нових або удосконалення існуючих підходів та шляхів, зокрема під час роботи з документами з грифом «Для службового користування та контролю виконавської дисципліни.",null,null,Шворак Аліса Костянтинівна,Начальник відділу,40452947,Департамент з питань реєстрації,074,Департамент з питань реєстрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Хрещатик,36,null,01001,Відділ інформаційного та аналітичного забезпечення,registration@kyivcity.gov.ua,"+380444860229, +380444861081","Пн–Чт 8:00–17:00, Пт 8:00–15:45",Перерва на обід: 12:00–12:45
074-3,Сектор бухгалтерського обліку та звітності,"Основними завданнями сектору забезпечення ведення бухгалтерського обліку фінансово-господарської діяльності та складання звітності Департаменту; забезпечення управління фінансами, зокрема здійснення фінансового аналізу, фінансово планування, контролю за виконанням бюджету.",null,null,Любимова Тетяна Альбертіна,Завідувач сектору,40452947,Департамент з питань реєстрації,074,Департамент з питань реєстрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Хрещатик,36,null,01001,Сектор бухгалтерського обліку та звітності,registration@kyivcity.gov.ua,+380444860743,"Пн–Чт 8:00–17:00, Пт 8:00–15:45",Перерва на обід: 12:00–12:45
074-4,Сектор управління персоналом,"Основними завданнями сектору реалізація державної політики з питань управління персоналом у Департаменті; добір персоналу; здійснення аналітичної та організаційної роботи з кадрового менеджменту; документальне оформлення вступу на державну службу, її проходження та припинення, організація підвищення рівня професійної компетентності працівників, тощо",null,null,Бондирєва Наталія Юріївна,Завідувач сектору,40452947,Департамент з питань реєстрації,074,Департамент з питань реєстрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Хрещатик,36,null,01001,Сектор управління персоналом,registration@kyivcity.gov.ua,+380444898782,"Пн–Чт 8:00–17:00, Пт 8:00–15:45",Перерва на обід: 12:00–12:45
074-5,Головний спеціаліст - уповноважена особа з питань запобігання та виявлення корупції,"Основним завданням головного спеціаліста є впровадження та реалізація заходів щодо запобігання та виявлення корупційних правопорушень та правопорушень, пов'язаних з корупцією",null,null,Глущенко Інна Володимирівна,Головний спеціаліст,40452947,Департамент з питань реєстрації,074,Департамент з питань реєстрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Хрещатик,36,null,01001,Головний спеціаліст - уповноважена особа з питань запобігання та виявлення корупції,registration@kyivcity.gov.ua,+380445807738,"Пн–Чт 8:00–17:00, Пт 8:00–15:45",Перерва на обід: 12:00–12:45
074-6,Головний спеціаліст з внутрішнього аудиту,"Основним завдання головного спеціаліста є розроблення в межах наданих повноважень об'єктивних і незалежних висновків та рекомендацій за результатами проведення внутрішнього аудиту в Департаменті, безпосереднє виконання завдань та функцій з проведення внутрішніх аудитів.",null,null,Годинчук Леся Василівна,Головний спеціаліст,40452947,Департамент з питань реєстрації,074,Департамент з питань реєстрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Хрещатик,36,null,01001,Головний спеціаліст з внутрішнього аудиту,registration@kyivcity.gov.ua,+380444898779,"Пн–Чт 8:00–17:00, Пт 8:00–15:45",Перерва на обід: 12:00–12:45
074-7,Управління державної реєстрації речових прав на нерухоме майно та їх обтяжень,"Основним завданням управління є забезпечення реалізації державної політики у сфері державної реєстрації речових прав на нерухоме майно та їх обтяжень, формування та зберігання реєстраційних справ.",null,null,Ісіков Олександр Іванович,Начальник управління,40452947,Департамент з питань реєстрації,074,Департамент з питань реєстрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Хрещатик,36,null,01001,Управління державної реєстрації речових прав на нерухоме майно та їх обтяжень,registration@kyivcity.gov.ua,+380444898777,"Пн–Чт 8:00–17:00, Пт 8:00–15:45",Перерва на обід: 12:00–12:45
074-8,Управління державної реєстрації актів цивільного стану,"Основним завданням управління є забезпечення реалізації державної політики у сфері державної реєстрації актів цивільного стану; проведення державної реєстрації народження фізичної особи та її походження, смерті, шлюбу та про кожний факт реєстрації акту цивільного стану видає відповідні свідоцтва про державну реєстрацію актів цивільного стану, виконання інших повноважень, визначених законодавством.",null,null,Ромашка Світлана Валеріївна,Начальник управління,40452947,Департамент з питань реєстрації,074,Департамент з питань реєстрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Хрещатик,36,null,01001,Управління державної реєстрації актів цивільного стану,registration@kyivcity.gov.ua,+380444898781,"Пн–Чт 8:00–17:00, Пт 8:00–15:45",Перерва на обід: 12:00–12:45
074-9,Управління забезпечення координації районних в місті Києві державних адміністрацій,Основними завданнями управління є забезпечення реалізації політики у сферах: державної реєстрації юридичних осіб та фізичних осіб-підприємців та декларування місця проживання та реєстрації місця проживання (перебування) фізичних осіб у місті Києві,null,null,Васик Олена Вікторівна,Заступник начальника управління - начальник відділу,40452947,Департамент з питань реєстрації,074,Департамент з питань реєстрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Хрещатик,36,null,01001,Управління забезпечення координації районних і місті Києві державних адміністрацій,registration@kyivcity.gov.ua,+380444898774,"Пн–Чт 8:00–17:00, Пт 8:00–15:45",Перерва на обід: 12:00–12:45
075,Департамент інформаційно-комунікаційних технологій,"Основними завданнями Департаменту є реалізація повноважень органу місцевого самоврядування у сферах цифровізації, розвиток електронних інформаційних ресурсів за принципом інтероперабельності, розвиток інфраструктури широкосмугового доступу до мережі Інтернет та електронних комунікацій, електронного урядування в місті Києві, забезпечує інформаційну безпеку єдиного інформаційного простору міста Києва; розробляє та виконує міські цільові програми у сферах інформатизації та цифровізації.",https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_informatsiino-komunikatsiinykh_tekhnolohii/polozhennya_996962/,https://dikt.kyivcity.gov.ua/,Іцкович Вікторія Євгеніївна,Директор Департаменту,00022527,Київська міська державна адміністрація,null,Київська міська державна адміністрація,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Хрещатик,32-А,null,01001,Приймальня,it@kyivcity.gov.ua,+380443668672,"Пн–Чт 8:00–17:00, Пт 8:00–15:45",Перерва на обід: 12:00–12:45
075-1,Перший заступник директора департаменту,"Забезпечує координацію та регулювання розвитку інформатизації, інформаційних, електронних комунікаційних, інформаційно-комунікаційних систем, технологій, електронного урядування, захисту інформації",null,null,Трунов Руслан Вячеславович,null,40918711,Департамент інформаціцно-комунікаційних технологій,075,Департамент інформаціцно-комунікаційних технологій,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Хрещатик,32-А,null,01001,Перший заступник директора департаменту,it@kyivcity.gov.ua,+380443668672,"Пн–Чт 8:00–17:00, Пт 8:00–15:45",Перерва на обід: 12:00–12:45
075-2,Головний спеціаліст з питань персоналу,Здійснює державну політику з питань управління персоналом у Департаменті інформаційно-комунікаційних технологій виконавчого органу Київської міської ради (Київської міської державної адміністрації),null,null,Годинчук Світлана Олександрівна,null,40918711,Департамент інформаціцно-комунікаційних технологій,075,Департамент інформаціцно-комунікаційних технологій,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Хрещатик,32-А,null,01001,Головний спеціаліст з питань персоналу,it@kyivcity.gov.ua,+380443667532,"Пн–Чт 8:00–17:00, Пт 8:00–15:45",Перерва на обід: 12:00–12:45
075-3,Відділ бухгалтерського обліку та звітності,"Забезпечує ведення бухгалтерського обліку фінансово-господарської діяльності Департаменту, облік наявності та руху майна, складення звітності, здійснення платежів до взятих платіжних зобов'язань, складає бюджетні запити, кошторис, плани асигнувань, паспорти бюджетних програм, здійснює аналіз фінансово господарської діяльності Департаменту.",null,null,Мирошниченко Наталія Михайлівна,Начальник відділу - головний бухгалтер,40918711,Департамент інформаціцно-комунікаційних технологій,075,Департамент інформаціцно-комунікаційних технологій,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Хрещатик,32-А,null,01001,Відділ бухгалтерського обліку та звітності,it@kyivcity.gov.ua,+380443667457,"Пн–Чт 8:00–17:00, Пт 8:00–15:45",Перерва на обід: 12:00–12:45
075-4,"Управління правового забезпечення та організації, супроводження процесів цифровізації","Забезпечує організацію правової роботи Департаменту у сферах цифровізації та розвитку електронних інформаційних ресурсів, IT-індустрії міста Києва. Організовує претензійну та позовну роботу Департаменту. Взаємодіє з Міністерством цифрової трансформації України з питань організації розроблення та виконання програми (проєктів) інформатизації як складової Національної програми інформатизації. Бере участь у процесах створення та функціонування міських електронних інформаційних ресурсів, забезпечує їх взаємодію з державними електронними інформаційними ресурсами.",null,null,Лисик Ганна  Миколаївна,Заступник директора,40918711,Департамент інформаціцно-комунікаційних технологій,075,Департамент інформаціцно-комунікаційних технологій,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Хрещатик,32-А,null,01001,"Управління правового забезпечення та організації, супроводження процесів цифровізації",it@kyivcity.gov.ua,+380443668672,"Пн–Чт 8:00–17:00, Пт 8:00–15:45",Перерва на обід: 12:00–12:45
075-5,"Управління з питань цифровізації, стратегічного розвитку сфери цифровізації та захисту інформації","Приймає участь у розробці та виконанні міських цільових програм у сферах  цифровізації, у розробленні та виконанні Стратегії розвитку міста Києва та планів заходів з її реалізації. Надає пропозиції до проєктів  державних, галузевих і міських цільових програм. Приймає участь в організації створення, упровадження, супроводження, визначенні потреб та модернізації електронних інформаційних ресурсів з метою формування єдиного інформаційного простору територіальної громади міста Києва, структурних підрозділів виконавчого органу Київської міської ради (Київської міської державної адміністрації), районних в місті Києві державних адміністрацій, підприємств, установ та організацій, що належать до комунальної власності територіальної громади міста Києва. Забезпечує розроблення, упровадження та підтримку заходів, пов'язаних розвитком сфери електронних комунікацій. Бере участь у забезпеченні функціонування міських електронних інформаційних ресурсів, їх взаємодії з державними електронними інформаційними ресурсами.",null,null,Гетьман Лариса Миколаївна,Заступник начальника управління - начальник відділу,40918711,Департамент інформаціцно-комунікаційних технологій,075,Департамент інформаціцно-комунікаційних технологій,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Хрещатик,32-А,null,01001,"Управління з питань цифровізації, стратегічного розвитку сфери цифровізації та захисту інформації",it@kyivcity.gov.ua,+380443668672 +380443668670,"Пн–Чт 8:00–17:00, Пт 8:00–15:45",Перерва на обід: 12:00–12:45
