"legal_entity_id","legal_entity_edrpou","legal_entity_name","care_type","property_type","legal_entity_email","legal_entity_website","legal_entity_phone","edr_role","edr_founders","spromozhna_merezha_role","legal_entity_owner_name","registration_area","registration_settlement_type","registration_settlement_koatuu","registration_settlement","registration_address","registration_gromada_koatuu","registration_gromada_name","lat","lng"
"98543e10-1b70-45bb-b97e-ed920df2fdc7","01988315","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""МАГДАЛИНІВСЬКА ЦЕНТРАЛЬНА ЛІКАРНЯ "" МАГДАЛИНІВСЬКОЇ  СЕЛИЩНОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ""","Спеціалізована","Комунальна","magcrldor@gmail.com","mcl.h24.ua","+380569124346","{засновник}","{""МАГДАЛИНІВСЬКА СЕЛИЩНА РАДА""}","Загальний","Перетятько Валентина Яківна","ДНІПРОПЕТРОВСЬКА","селище","1222355100","МАГДАЛИНІВКА","Україна, 51100, Дніпропетровська обл., Самарівський р-н, селище Магдалинівка, вул.Прозорова, будинок 1","1222355100","МАГДАЛИНІВСЬКА","48.466700","35.213175"
"98586867-0419-4f9f-b80b-b4b85b553d77","37624798","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДУБЕНСЬКА МІСЬКА ЛІКАРНЯ"" ДУБЕНСЬКОЇ МІСЬКОЇ РАДИ","Спеціалізована","Комунальна","mail@dubnohospital.com.ua","https://dubnohospital.com.ua","+380365632645","{засновник}","{""ДУБЕНСЬКА МІСЬКА РАДА""}","Кластерний","Красовський Віктор Владиславович","РІВНЕНСЬКА","місто","5610300000","ДУБНО","Україна, 35603, Рівненська обл., місто Дубно, ЛЬВІВСЬКА, будинок 73","5610300000","ДУБЕНСЬКА","50.410809","25.717489"
"986c7078-fd8b-4a4f-b27d-e9d264f99ac1","38759540","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МЕНСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МЕНСЬКОЇ МІСЬКОЇ РАДИ","Первинна","Комунальна","mena_cpmsd@ukr.net","","+380464433450","{засновник}","{""МЕНСЬКА МІСЬКА РАДА""}","Не входить в спроможну мережу","Росомаха Наталія Володимирівна","ЧЕРНІГІВСЬКА","місто","7423010100","МЕНА","Україна, 15600, Чернігівська обл., Корюківський р-н, місто Мена, вул.Шевченка, будинок 76","7423010100","МЕНСЬКА","51.530529","32.228176"
"9896e4f1-f165-4b26-961e-a0291d981fe5","25539007","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""НІКОПОЛЬСЬКА МІСЬКА ЛІКАРНЯ № 4"" НІКОПОЛЬСЬКОЇ МІСЬКОЇ РАДИ""","Спеціалізована","Комунальна","nikopol.gb4@gmail.com","http://nikopol-hospital.in.ua/","+380502436066","{засновник}","{""НІКОПОЛЬСЬКА МІСЬКА РАДА""}","Кластерний","Саморуков Олександр Сергійович","ДНІПРОПЕТРОВСЬКА","місто","1211600000","НІКОПОЛЬ","Україна, 53201, Дніпропетровська обл., Нікопольський р-н, місто Нікополь, пр.Трубників, будинок 50","1211600000","НІКОПОЛЬСЬКА","47.578684","34.358909"
"9898ce28-acc6-41b0-a36b-ad00b269702f","04543022","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ЛУЦЬКА МІСЬКА ДИТЯЧА ПОЛІКЛІНІКА""","Первинна","Комунальна","kzdp.lutsk@gmail.com","www.lmdp.lutsk.ua","+380332716976, +380332716976","{засновник}","{""ЛУЦЬКА МІСЬКА РАДА""}","Не входить в спроможну мережу","Лєщинська Оксана Петрівна","ВОЛИНСЬКА","місто","0710100000","ЛУЦЬК","Україна, 43024, Волинська обл., місто Луцьк, ВУЛИЦЯ В'ЯЧЕСЛАВА ЧОРНОВОЛА, будинок 1","0710100000","ЛУЦЬКА","50.756113","25.362612"
"98a78e7b-1c9a-4b0e-ad22-246dea60e70f","42254633","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕДИЧНИЙ ЦЕНТР ОН КЛІНІК ХАРКІВ ПАЛАЦ СПОРТУ""","Первинна","Приватна (без ФОП)","kh.ps@onclinic.com.ua","https://onclinic.ua","+380505202010, +380800209856","{засновник}","{""КУЗНЕЦОВА ГАННА ВІКТОРІВНА"",""НЕМИРОВСЬКИЙ ДМИТРО ВАЛЕРІЙОВИЧ""}","Не входить в спроможну мережу","Сергеєв Денис Олександрович","ХАРКІВСЬКА","місто","6310100000","ХАРКІВ","Україна, 61044, Харківська обл., місто Харків, проспект Героїв Харкова, будинок 257","6310100000","ХАРКІВСЬКА","49.966001","36.324022"
"98c5b0b1-dfe5-4b93-a523-a0453ca0e4a8","41777601","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МАНЬКІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАНЬКІВСЬКОЇ CЕЛИЩНОЇ РАДИ ЧЕРКАСЬКОЇ ОБЛАСТІ","Первинна","Комунальна","mankivka_cpmsd@ukr.net","","+380973597044","{засновник}","{""МАНЬКІВСЬКА СЕЛИЩНА РАДА""}","Не входить в спроможну мережу","Наумець Ігор Іванович","ЧЕРКАСЬКА","селище","7123155100","МАНЬКІВКА","Україна, 20101, Черкаська обл., Уманський р-н, селище Маньківка, вул.Шпитальна, будинок 16","7123155100","МАНЬКІВСЬКА","48.961447","30.337512"
"98c70dcd-20b4-4ce9-b51a-3f86a764fe27","ФОП","СОЛОДУН АННА ІВАНІВНА","Первинна","ФОП","annasolodun@gmail.com","","+380679207711","{NULL}","{NULL}","Не входить в спроможну мережу","Солодун Анна Іванівна","ЗАПОРІЗЬКА","місто","2310100000","ЗАПОРІЖЖЯ","Україна, 69124, Запорізька обл., місто Запоріжжя, ВУЛИЦЯ РУБАНА, будинок 20, квартира 88","2310100000","ЗАПОРІЗЬКА","47.834767","35.014487"
"98c9d755-b105-4451-af86-eb4ef38d2164","38541220","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""СТОРОЖИНЕЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИЧНОЇ ДОПОМОГИ"" СТОРОЖИНЕЦЬКОЇ МІСЬКОЇ РАДИ ЧЕРНІВЕЦЬКОГО РАЙОНУ ЧЕРНІВЕЦЬКОЇ ОБЛАСТІ","Первинна","Комунальна","cpmsd_stor@ukr.net","","+380373521280","{засновник}","{""СТОРОЖИНЕЦЬКА МІСЬКА РАДА ЧЕРНІВЕЦЬКОГО РАЙОНУ ЧЕРНІВЕЦЬКОЇ ОБЛАСТІ""}","Не входить в спроможну мережу","Триколіч Олег Анатолійович","ЧЕРНІВЕЦЬКА","місто","7324510100","СТОРОЖИНЕЦЬ","Україна, 59000, Чернівецька обл., Чернівецький р-н, місто Сторожинець, вул.Грушевського, будинок 3А","7324510100","СТОРОЖИНЕЦЬКА","48.159730","25.721405"
"98cd021b-06be-47b2-b761-f33f43630100","40897236","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕДИЧНИЙ ЦЕНТР ""ВІАСАН""","Спеціалізована","Приватна (без ФОП)","office@viasan.ua","https://viasan.ua","+380984525558, +380352525558","{засновник}","{""МАЛЯРИК НАДІЯ БОГДАНІВНА"",""СТЕПАНОВ ЄВГЕНІЙ ВІКТОРОВИЧ""}","Не входить в спроможну мережу","Малярик Надія Богданівна","ТЕРНОПІЛЬСЬКА","місто","6110100000","ТЕРНОПІЛЬ","Україна, 46008, Тернопільська обл., Тернопільський р-н, місто Тернопіль, вул.Медова, будинок 12","6110100000","ТЕРНОПІЛЬСЬКА","49.547516","25.591315"
"98d30642-b8e2-422a-b3f9-2afe6076ef43","38600846","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО НОВОАРХАНГЕЛЬСЬКОЇ СЕЛИЩНОЇ РАДИ ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""","Первинна","Комунальна","novoarhcpmsd@gmail.com","","+380682238389, +380682238389","{засновник}","{""НОВОАРХАНГЕЛЬСЬКА СЕЛИЩНА РАДА""}","Не входить в спроможну мережу","Козаченко Ярослав Олегович","КІРОВОГРАДСЬКА","село","3523687701","ТОРГОВИЦЯ","Україна, 26106, Кіровоградська обл., Голованівський р-н, село Торговиця, вул.Сірка І., будинок 15","3523655100","НОВОАРХАНГЕЛЬСЬКА","48.659327","30.792386"
"98d4da43-7160-48a0-82b2-d9fc49415285","44156080","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""Клініка сімейної медицини ""МедАльянс""","Первинна","Приватна (без ФОП)","mcmedalliance@gmail.com","","+380930070464","{засновник}","{""ПРОКОПЧУК ЮРІЙ МИКОЛАЙОВИЧ""}","Не входить в спроможну мережу","Богдановська Наталія Петрівна","ПОЛТАВСЬКА","місто","5310400000","КРЕМЕНЧУК","Україна, 39600, Полтавська обл., місто Кременчук, вул.Маслова Академіка, будинок 24","5310400000","КРЕМЕНЧУЦЬКА","49.064846","33.406021"
"98eea70c-f4b6-46dd-bc2d-54e1329301ed","ФОП","СЯГАЙЛО СЕРГІЙ АНАТОЛІЙОВИЧ","Первинна","ФОП","clinicsiahailo@gmail.com","","+380681030030","{NULL}","{NULL}","Не входить в спроможну мережу","Сягайло Сергій Анатолійович","ДНІПРОПЕТРОВСЬКА","місто","1221010100","ВЕРХНЬОДНІПРОВСЬК","Україна, 51600, Дніпропетровська обл., Кам'янський р-н, місто Верхньодніпровськ, вулиця Зелена, будинок 20","1221010100","ВЕРХНЬОДНІПРОВСЬКА",NULL,NULL
"9922c081-1908-4938-913e-095b77e00cf7","37862122","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №7"" КРИВОРІЗЬКОЇ МІСЬКОЇ РАДИ","Первинна","Комунальна","kr.cpmsd7amb1@gmail.com","","+380676284996, +380564430902","{засновник}","{""КРИВОРІЗЬКА МІСЬКА РАДА""}","Не входить в спроможну мережу","Шумак Ольга Олександрівна","ДНІПРОПЕТРОВСЬКА","місто","1211000000","КРИВИЙ РІГ","Україна, 50102, Дніпропетровська обл., місто Кривий Ріг, вул.Міхновського Миколи, будинок 2","1211000000","КРИВОРІЗЬКА","47.688986","33.161688"
"992eb8c3-be71-4b84-a1cf-16cfff15859c","41058539","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ПЕТРІВСЬКОЇ СІЛЬСЬКОЇ РАДИ ""ПЕТРІВСЬКИЙ КОНСУЛЬТАТИВНО-ДІАГНОСТИЧНИЙ ЦЕНТР""","Спеціалізована","Комунальна","nmkdc@ukr.net","","+380668986338, +380459645256","{засновник}","{""ПЕТРІВСЬКА СІЛЬСЬКА РАДА""}","Не входить в спроможну мережу","Борисенко Леся Борисівна","КИЇВСЬКА","село","3221886001","НОВІ ПЕТРІВЦІ","Україна, 07354, Київська обл., Вишгородський р-н, село Нові Петрівці, вул.Соборна, будинок 78","3221886000","ПЕТРІВСЬКА","50.626979","30.424864"
"9941c9f1-92a8-42f0-be80-a27e218ca8a6","42043319","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ТЯЧІВСЬКОЇ РАЙОННОЇ РАДИ ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""","Первинна","Комунальна","tyach.rajcpmsd@gmail.com","","+380678004911","{засновник}","{""ТЯЧІВСЬКА РАЙОННА РАДА""}","Не входить в спроможну мережу","Даруда Михайло Васильович","ЗАКАРПАТСЬКА","село","2124487001","ТЕРЕБЛЯ","Україна, 90550, Закарпатська обл., Тячівський р-н, село Теребля, ВУЛИЦЯ ЦЕНТРАЛЬНА, будинок 94","2124455300","БУШТИНСЬКА","48.112756","23.591098"
"994e83a0-92d3-4d16-95ef-330ad4ab2d9f","ФОП","ПОПАДЮК АНАСТАСІЯ СТАНІСЛАВІВНА","Первинна","ФОП","a.popadyuk@homedoctor.in.ua","https://homedoctor.in.ua","+380678785386","{NULL}","{NULL}","Не входить в спроможну мережу","Попадюк Анастасія Станіславівна","ОДЕСЬКА","місто","5110100000","ОДЕСА","Україна, 65005, Одеська обл., місто Одеса, вул.Дальницька, будинок 15, квартира 48","5110100000","ОДЕСЬКА","46.464526","30.707971"
"994f7fa5-870e-41ab-a955-47306c41c72b","38486267","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО РОКИТНЯНСЬКОЇ СЕЛИЩНОЇ РАДИ БІЛОЦЕРКІВСЬКОГО РАЙОНУ КИЇВСЬКОЇ ОБЛАСТІ ""РОКИТНЯНСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""","Первинна","Комунальна","rokutcentr@ukr.net","https://rokutcentr.pmsd.org.ua","+380978858777","{засновник}","{""РОКИТНЯНСЬКА СЕЛИЩНА РАДА""}","Не входить в спроможну мережу","Яра Оксана Олександрівна","КИЇВСЬКА","селище","3223755100","РОКИТНЕ","Україна, 09601, Київська обл., Білоцерківський р-н, селище Рокитне, вул.Вокзальна, будинок 86","3223755100","РОКИТНЯНСЬКА","50.551487","30.220616"
"995e7c1a-4890-4b67-9d09-763a8fc76a03","26123237","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР МЕДИЧНОЇ РЕАБІЛІТАЦІЇ"" ЗАПОРІЗЬКОЇ ОБЛАСНОЇ РАДИ","Спеціалізована","Комунальна","vgospital@ukr.net","","+380508416209","{засновник}","{""ЗАПОРІЗЬКА ОБЛАСНА РАДА""}","Не входить в спроможну мережу","Аксьонова Світлана Анатоліївна","ЗАПОРІЗЬКА","місто","2310100000","ЗАПОРІЖЖЯ","Україна, 69096, Запорізька обл., місто Запоріжжя, вул.Краєвидна, будинок 45","2310100000","ЗАПОРІЗЬКА","47.839284","35.138710"
"99781ba1-721e-4d3a-9a7a-1ba5ff94889a","38947848","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" КОРОСТИШІВСЬКОЇ МІСЬКОЇ РАДИ","Первинна","Комунальна","korpmsd@ukr.net","https://krs.cpmsd.org.ua","+380413050571","{засновник}","{""КОРОСТИШІВСЬКА МІСЬКА РАДА""}","Не входить в спроможну мережу","Петренко Інна Миколаївна","ЖИТОМИРСЬКА","місто","1822510100","КОРОСТИШІВ","Україна, 12501, Житомирська обл., Житомирський р-н, місто Коростишів, вул.Героїв Небесної Сотні, будинок 58","1822510100","КОРОСТИШІВСЬКА","50.315020","29.057960"
"998368ef-59d2-470e-b212-0c27ec403bff","02774680","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДИТЯЧА МІСЬКА ПОЛІКЛІНІКА № 4"" ОДЕСЬКОЇ МІСЬКОЇ РАДИ","Первинна","Комунальна","dmp4@omr.gov.ua","https://www.dgp4.od.ua","+380487053397","{засновник}","{""ОДЕСЬКА МІСЬКА РАДА""}","Не входить в спроможну мережу","Супрунова Аліна Леонідівна","ОДЕСЬКА","місто","5110100000","ОДЕСА","Україна, 65009, Одеська обл., місто Одеса, вул.Добровольців, будинок 26","5110100000","ОДЕСЬКА","46.440390","30.749146"
"9987c025-e828-42d8-a3a8-32fbefd0cc71","ФОП","Явдак Олександр Олександрович","Первинна","ФОП","yavdak@gmail.com","","+380667061601","{NULL}","{NULL}","Не входить в спроможну мережу","Явдак Олександр Олександрович","СУМСЬКА","місто","5110100000","СУМИ","Україна, 40031, Сумська обл., місто Суми, проспект Курський, будинок 139, квартира 509","5110100000","ОДЕСЬКА","50.938964","34.782905"
"99b160d6-1aae-49d7-b86e-d3bfe23b6790","ФОП","ПАСЬКО ГАННА ІГОРІВНА","Первинна","ФОП","paskoanna1812@gmail.com","","+380982463993","{NULL}","{NULL}","Не входить в спроможну мережу","Пасько Ганна Ігорівна","ДНІПРОПЕТРОВСЬКА","місто","1211000000","КРИВИЙ РІГ","Україна, 50037, Дніпропетровська обл., місто Кривий Ріг, вулиця Концертна, будинок 91","1211000000","КРИВОРІЗЬКА","48.040481","33.494996"
"99c20241-69f1-422d-ab6d-f2eda8cfdf72","01993256","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ІВАНО-ФРАНКІВСЬКА ОБЛАСНА ДИТЯЧА КЛІНІЧНА ЛІКАРНЯ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСНОЇ РАДИ""","Спеціалізована","Комунальна","knpifodkl@ukr.net","","+380342530655","{засновник}","{""ІВАНО-ФРАНКІВСЬКА ОБЛАСНА РАДА""}","Надкластерний","Мельник Тарас Михайлович","ІВАНО-ФРАНКІВСЬКА","місто","2610100000","ІВАНО-ФРАНКІВСЬК","Україна, 76018, Івано-Франківська обл., місто Івано-Франківськ, ВУЛИЦЯ ЄВГЕНА КОНОВАЛЬЦЯ, будинок 132","2610100000","ІВАНО-ФРАНКІВСЬКА","48.906985","24.711691"
"99c61f90-8999-45b0-99f2-814b8fbf9480","ФОП","НІКОНОРОВ ВАЛЕРІЙ МИКОЛАЙОВИЧ","Первинна","ФОП","crl-g@ukr.net","","+380673718718","{NULL}","{NULL}","Не входить в спроможну мережу","Ніконоров Валерій Миколайович","ЛЬВІВСЬКА","село","4620910100","ЧЕРЛЯНИ","Україна, 81554, Львівська обл., Львівський р-н, село Черляни, вул.Сил Територіальної Оборони, будинок 41","4620910100","ГОРОДОЦЬКА","49.754888","23.658335"
"99d87bd0-e02f-4aba-a74c-c3b5ad7ab614","01995219","Комунальне некомерційне підприємство ""Кам’янецька лікарня"" Кам’янецької селищної ради Кропивницького району Кіровоградської області","Первинна","Комунальна","directornovgorodka21@ukr.net","novgor.crl.net.ua","+380524120331","{засновник}","{""КАМ'ЯНЕЦЬКА СЕЛИЩНА РАДА КРОПИВНИЦЬКОГО РАЙОНУ КІРОВОГРАДСЬКОЇ ОБЛАСТІ""}","Не входить в спроможну мережу","Калінка Богдан Євтухович","КІРОВОГРАДСЬКА","селище","3523455100","КАМ'ЯНЕЦЬ","Україна, 28200, Кіровоградська обл., Кропивницький р-н, селище Кам'янець, вул.Криворізька, будинок 37","3523455100","НОВГОРОДКІВСЬКА","48.476105","32.254612"
"99eb5b24-3a4b-4fb7-b447-c2cb248706e7","44839534","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МІЖРЕГІОНАЛЬНИЙ СПЕЦІАЛІЗОВАНИЙ ЛІКУВАЛЬНО-ДІАГНОСТИЧНИЙ ЦЕНТР""","Первинна","Приватна (без ФОП)","d7083440@gmail.com","https://likarporuch.com.ua","+380977083440","{засновник}","{""Коритцева Ольга Олександрівна""}","Не входить в спроможну мережу","Коритцева Ольга Олександрівна","ХАРКІВСЬКА","місто","6310100000","ХАРКІВ","Україна, 61052, Харківська обл., місто Харків, вул. Благовіщенська, будинок 30, офіс 1 поверх","6310100000","ХАРКІВСЬКА","49.989079","36.215856"
"9a07a52e-4744-4aa5-be3e-1b5672ac294c","44244098","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""МЕДИЧНИЙ ЦЕНТР РЕАБІЛІТАЦІЇ УЧАСНИКІВ БОЙОВИХ ДІЙ ЛУЦЬКОЇ МІСЬКОЇ ТЕРИТОРІАЛЬНОЇ ГРОМАДИ""","Спеціалізована","Комунальна","reabilitatsia_lutsk@ukr.net","https://www.rehabilitation.lutsk.ua","+380332729070","{засновник}","{""ЛУЦЬКА МІСЬКА РАДА""}","Не входить в спроможну мережу","Гнетньов Ігор Васильович","ВОЛИНСЬКА","місто","0710100000","ЛУЦЬК","Україна, 43010, Волинська обл., Луцький р-н, місто Луцьк, пр.Волі, будинок 66а","0710100000","ЛУЦЬКА","50.744232","25.344006"
"9a0c3f0b-8c17-40fc-ae6c-11e3b8dfe87a","33583287","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВЕЛИКОБИЧКІВСЬКА МІСЬКА ЛІКАРНЯ"" ВЕЛИКОБИЧКІВСЬКОЇ СЕЛИЩНОЇ РАДИ","Спеціалізована","Комунальна","ml@bychkivrada.gov.ua","","+380686556899","{засновник}","{""ВЕЛИКОБИЧКІВСЬКА СЕЛИЩНА РАДА""}","Не входить в спроможну мережу","Романюк Василь Васильович","ЗАКАРПАТСЬКА","селище","2123655500","ВЕЛИКИЙ БИЧКІВ","Україна, 90615, Закарпатська обл., Рахівський р-н, селище Великий Бичків, вул.Грушевського, будинок 76","2123655500","ВЕЛИКОБИЧКІВСЬКА","47.973967","24.008625"
"9a0f33b1-7db7-4eaa-81d9-facebf7ae649","ФОП","ГРУШЕЦЬКА СВІТЛАНА ІВАНІВНА","Первинна","ФОП","grushetskafop@gmail.com","","+380976928293","{NULL}","{NULL}","Не входить в спроможну мережу","Грушецька Світлана Іванівна","КИЇВСЬКА","місто","3211500000","СЛАВУТИЧ","Україна, 07101, Київська обл., Вишгородський р-н, місто Славутич, Тбіліський квартал, будинок 1, квартира 57","3211500000","СЛАВУТИЦЬКА","51.518644","30.760449"
"9a37210a-c2ff-4808-a84b-57a9b6bc5d20","ФОП","ГУЗИК ВЛАДИСЛАВ ОЛЕГОВИЧ","Первинна","ФОП","miylikar777@gmail.com","https://miylikar.org","+380639325051","{NULL}","{NULL}","Не входить в спроможну мережу","Гузик Владислав Олегович","ОДЕСЬКА","місто","5111700000","ЮЖНЕ","Україна, 65481, Одеська обл., місто Южне, ВУЛИЦЯ БУДІВЕЛЬНИКІВ, будинок 9, квартира 169","5111700000","ЮЖНЕНСЬКА","46.621556","31.107289"
"9a57eb98-78a2-4dba-b2d5-f82c69345f8c","24341622","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА ПОЛІКЛІНІКА № 10"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","Спеціалізована","Комунальна","lesenko080164@ukr.net","http://10pol.city.kharkov.ua","+380577251801","{засновник}","{""ХАРКІВСЬКА МІСЬКА РАДА""}","Не входить в спроможну мережу","Лисенко Тетяна Павлівна","ХАРКІВСЬКА","місто","6310100000","ХАРКІВ","Україна, 61195, Харківська обл., місто Харків, ВУЛИЦЯ МЕТРОБУДІВНИКІВ, будинок 19","6310100000","ХАРКІВСЬКА","50.038609","36.361055"
"9a5fd793-5081-451c-bc05-0a7ed7c16ada","44920237","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПЕРША ПРИВАТНА ПОЛІКЛІНІКА ФІЛІЯ ДНІПРО-13""","Первинна","Приватна (без ФОП)","pppdnipro3@ukr.net","","+380660670037","{засновник}","{""Кухтіна Надія Валеріївна"",""Сафонов Денис Олегович""}","Не входить в спроможну мережу","Сафонов Денис Олегович","ДНІПРОПЕТРОВСЬКА","місто","1210100000","ДНІПРО","Україна, 49100, Дніпропетровська обл., місто Дніпро, б.Слави, будинок 8, приміщення 42","1210100000","ДНІПРОВСЬКА","48.468161","34.902087"
"9a63b9d5-ecd2-43b2-849c-834bb7053683","38096553","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ІВАНІВСЬКИЙ МЕДИЧНИЙ ЦЕНТР"" ІВАНІВСЬКОЇ СЕЛИЩНОЇ РАДИ ОДЕСЬКОЇ ОБЛАСТІ","Спеціалізована","Комунальна","l.grechanaya01@ukr.net","","+380485431575","{засновник}","{""ІВАНІВСЬКА СЕЛИЩНА РАДА ОДЕСЬКОЇ ОБЛАСТІ""}","Загальний","Гречана Людмила Олексіївна","ОДЕСЬКА","селище","5121855100","ІВАНІВКА","Україна, 67200, Одеська обл., Березівський р-н, селище Іванівка, вул.Центральна, будинок 121","5121855100","ІВАНІВСЬКА","46.934858","30.408067"
"9a69b513-4865-47a1-bed3-0d6eea7a28be","38363607","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БРАТСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БРАТСЬКОЇ СЕЛИЩНОЇ РАДИ МИКОЛАЇВСЬКОЇ ОБЛАСТІ","Первинна","Комунальна","ztmqw_2294@ukr.net","","+380513191567","{засновник}","{""\""БРАТСЬКА СЕЛИЩНА РАДА ВОЗНЕСЕНСЬКОГО РАЙОНУ МИКОЛАЇВСЬКОЇ ОБЛАСТІ\""""}","Не входить в спроможну мережу","Кузіна Ольга Олександрівна","МИКОЛАЇВСЬКА","селище","4821455100","БРАТСЬКЕ","Україна, 55401, Миколаївська обл., Вознесенський р-н, селище Братське, вул.Лесі Українки, будинок 49","4821455100","БРАТСЬКА","47.867686","31.576609"
"9a78b695-fe17-4a04-a3ba-7ce642934d49","01998348","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""АРБУЗИНСЬКА ЦЕНТРАЛЬНА ЛІКАРНЯ"" АРБУЗИНСЬКОЇ СЕЛИЩНОЇ РАДИ","Спеціалізована","Комунальна","crlarbuz@gmail.com","https://xn----7sbad4agoko0a8a5b.xn--j1ab5f.xn--j1amh","+380513230236","{засновник}","{""АРБУЗИНСЬКА СЕЛИЩНА РАДА""}","Не входить в спроможну мережу","Доценко Ірина Андріївна","МИКОЛАЇВСЬКА","смт","4820355100","АРБУЗИНКА(З)","Україна, 55301, Миколаївська обл., Первомайський р-н, селище міського типу Арбузинка, вул.Центральна, будинок 88","4820355100","АРБУЗИНСЬКА","47.909901","31.316853"
"9a9325ba-7506-451d-bcb5-01908d8d3763","22689195","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА КЛІНІЧНА БАГАТОПРОФІЛЬНА ЛІКАРНЯ № 25"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","Спеціалізована","Комунальна","likarnya25@ukr.net","https://25lik.city.kh.ua","+380577251010","{засновник}","{""ХАРКІВСЬКА МІСЬКА РАДА""}","Кластерний","Пархоменко Кирило Юрійович","ХАРКІВСЬКА","місто","6310100000","ХАРКІВ","Україна, 61115, Харківська обл., місто Харків, ПРОСПЕКТ ОЛЕКСАНДРІВСЬКИЙ, будинок 122","6310100000","ХАРКІВСЬКА","49.942858","36.364648"
"9a9b44ca-c4df-41df-a776-ea5cd7c0745f","37906491","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО КАМ'ЯНСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №3""","Первинна","Комунальна","centr3pervinka@gmail.com","https://centr3pmd.itmed.org","+380675613931","{засновник}","{""КАМ'ЯНCЬКА  МІСЬКА  РАДА""}","Не входить в спроможну мережу","Полюлях Лариса Олексіївна","ДНІПРОПЕТРОВСЬКА","місто","1210400000","КАМ’ЯНСЬКЕ","Україна, 51931, Дніпропетровська обл., місто Кам’янське, ПРОСПЕКТ СВОБОДИ, будинок 20-А","1210400000","КАМ’ЯНСЬКА","48.518969","34.612291"
