uid,name,description,constituentDocUrl,homepage,headName,headPost,unitOfId,unitOfName,subUnitOfId,subUnitOfName,CATUTTC,addressAdminUnitL1,addressAdminUnitL2,addressAdminUnitL3,addressAdminUnitL4,addressPostName,addressThoroughfare,addressLocatorDesignator,addressLocatorName,addressPostCode,contactPointName,contactPointEmail,contactPointTelephone,openingHours,availabilityRestriction
105.1.23,Сектор охорони здоров'я,Забезпечення реалізації державної політики в сфері охорони здоров'я на території Печерського району. Забезпечує у межах своїх повноважень захист прав і законних інтересів фізичних та юридичних осіб у галузях медичного обслуговування та медичної допомоги;,https://media-stg.kyivcity.gov.ua/kyivcity/sites/14/aparat/156-k_cektor_oxoronu_zdorovya.pdf,https://pechersk.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/sektor-okhorony-zdorovia,Куреньов Віктор Іванович,Завідувач сектору,37401206,Печерська районна в місті Києві державна адміністрація,105.1,Апарат Печерської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Михайла Омеляновича-Павленка,15,null,01010,Куреньов Віктор Іванович,voz_pechrda@kmda.gov.ua,+380442803280,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
105.1.19,Відділ муніципальної безпеки,"Основні завдання відділу: Забезпечення реалізації апаратом райдержадміністрації державної політики щодо цивільного захисту на території Печерського району м. Києва. Участь у здійсненні апаратом райдержадміністрації контролю за дотриманням підприємствами, установами та організаціями правил, норм, стандартів у межах визначених повноважень.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/14/aparat/169-k_munic_bezpeka_p.pdf,https://pechersk.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/viddil-munitsypalnoi-bezpeky,Терещенко Степан Георгійович,Начальник відділу,37401206,Печерська районна в місті Києві державна адміністрація,105.1,Апарат Печерської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Михайла Омеляновича-Павленка,15,null,01010,Терещенко Степан Георгійович,vmb_pechrda@kyivcity.gov.ua,+380442807580,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
105.1.24,Сектор з питань охорони праці,"Основні функції: реалізація державної політики в сфері охорони праці та промислової безпеки: здійснення контролю за дотриманням чинного законодавства з питань охорони праці на підприємствах, організаціях та установах району; проведення моніторингу та аналіз стану безпеки, гігієни праці та виробничого середовища на підприємствах, організаціях та установах району.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/14/aparat/171-k_oxorona_praci_p.pdf,https://pechersk.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/sektor-z-pytan-okhorony-pratsi,Кирпенко Віктор Олексійович,Завідувач сектору,37401206,Печерська районна в місті Києві державна адміністрація,105.1,Апарат Печерської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Цитадельна,5/9,null,01015,Кирпенко Віктор Олексійович,sop_pechrda@kyivcity. gov.ua,+380442800311,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
105.1.20,Відділ з питань майна комунальної власності,"Основні завдання відділу: організовує виконання Конституції і законів України, актів Президента України, Кабінету Міністрів України, наказів міністерств, інших центральних органів виконавчої влади, рішень Київської міської ради, розпорядження голови виконавчого органу Київської міської ради (Київської міської державної адміністрації), розпорядження голови Печерської районної в місті Києві державної адміністрації в частині питань що стосуються обліку, руху та використання об'єктів комунальної власності територіальної громади міста Києва, що передані до сфери управління Печерської районної в місті Києві державної адміністрації.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/14/aparat/180-k_maino.pdf,https://pechersk.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/viddil-z-pytan-maina-komunalnoi-vlasnosti,Литвинова Анжеліка Володимирівна,Начальник відділу,37401206,Печерська районна в місті Києві державна адміністрація,105.1,Апарат Печерської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Михайла Омеляновича-Павленка,15,null,01010,Литвинова Анжеліка Володимирівна,maino_pechrda@kyivcity.gov.ua,+380442805619,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
105.1.22,Сектор з питань запобігання та виявлення корупції,Основні завдання сектору: Головним завданням сектору є забезпечення реалізації державної антикорупційної державної політики.,https://minio.kyivcity.gov.ua/kyivcity/sites/14/2025/05.2025/63-%D0%BA.pdf,https://pechersk.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/sektor-z-pytan-zapobihannia-ta-vyiavlennia-koruptsii,Плєшка Тетяна Олексіївна,Т.в.о. Завідувач сектору,37401206,Печерська районна в місті Києві державна адміністрація,105.1,Апарат Печерської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Михайла Омеляновича-Павленка,15,null,01010,Плєшка Тетяна Олексіївна,anticorruption_pechrda@kyivcity.gov.ua,+380442804080,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
105.1.15,"Відділ з питань державної реєстрації юридичних осіб, фізичних осіб-підприємців","Основним завданням відділу є: Забезпечення реалізації державної політики у сфері державної реєстрації юридичних осіб, фізичних осіб – підприємців. Здійснення повноважень, передбачених Законом України «Про державну реєстрацію юридичних осіб, фізичних осіб – підприємців та громадських формувань».",https://media-stg.kyivcity.gov.ua/kyivcity/sites/14/aparat/183-k_vid_reectr_pidpr.pdf,https://pechersk.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/viddil-z-pytan-derzhavnoi-reiestratsii-iurydychnykh-osib-fizychnykh-osib-pidpryiemtsiv,Демешко Вікторія Вікторівна,Начальник відділу,37401206,Печерська районна в місті Києві державна адміністрація,105.1,Апарат Печерської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Михайла Омеляновича-Павленка,19,null,01010,Демешко Вікторія Вікторівна,vdr_pechrda@kyivcity.gov.ua,+380442800725,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
105.4,Управління соціальної та ветеранської політики,Основним завданням управління є забезпечення реалізації державної соціальної політики на відповідній території у сфері соціального захисту населення.,https://media-stg.kyivcity.gov.ua/kyivcity/sites/14/aparat/421.pdf,https://pechersk.kyivcity.gov.ua/administratsiia/struktura/strukturni-pidrozdily-raionnoi-v-misti-kyievi-derzhavnoi-administratsii-z-pravom-iurydychnoi-osoby/upravlinnia-sotsialnoho-zakhystu-naselennia,Мозгова Ольга Вікторівна,Начальник управління,37401206,Печерська районна в місті Києві державна адміністрація,105,Печерська районна в місті Києві державна адміністрація,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Цитадельна,4/7,null,01015,Мозгова Ольга Вікторівна,upszn_pechrda@kyivcity.gov.ua,+380442544269,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
105.1.17,Відділ благоустрою та екології,Основними завданнями відділу з питань благоустрою та екології є: забезпечення реалізації державної політики у сфері благоустрою на території Печерського району.,https://media-stg.kyivcity.gov.ua/kyivcity/sites/14/aparat/425.pdf,https://pechersk.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/viddil-kontroliu-za-blahoustroiem,Султанов Вадим Олександрович,Начальник відділу,37401206,Печерська районна в місті Києві державна адміністрація,105.1,Апарат Печерської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Князів Острозьких,37/2,null,01010,Султанов Вадим Олександрович,vkb_pechrda@kyivcity.gov.ua,+380442885001,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
105.1.16,"Відділ торгівлі, споживчого ринку та підприємництва","Основні завдання відділу: Забезпечення реалізації державної політики у сфері внутрішньої торгівлі, побутового обслуговування населення. Залучення на споживчий ринок товарних ресурсів міста Києва, інших регіонів України для забезпечення мешканців району необхідними товарами. Взаємодія з відповідними органами влади у сфері захисту прав споживачів.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/14/aparat/59-k_p_torgivlya.pdf,https://pechersk.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/viddil-torhivli-spozhyvchoho-rynku-ta-pidpryiemnytstva,Науменко Наталія Леонідівна,Начальник відділу,37401206,Печерська районна в місті Києві державна адміністрація,105.1,Апарат Печерської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Михайла Омеляновича-Павленка,15,null,01010,Науменко Наталія Леонідівна,torg_pechrda@kyivcity.gov.ua,+380442802385,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
105.1.7,Відділ бухгалтерського обліку та звітності,Основним завданням відділу є: ведення бухгалтерського обліку фінансово-господарської діяльності райдержадміністрації та складання звітності.,https://media-stg.kyivcity.gov.ua/kyivcity/sites/14/aparat/612_k_buxg_p.pdf,https://pechersk.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/viddil-bukhhalterskoho-obliku-ta-zvitnosti,Черняєва Світлана Анатоліївна,Начальник відділу,37401206,Печерська районна в місті Києві державна адміністрація,105.1,Апарат Печерської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Михайла Омеляновича-Павленка,15,null,01010,Черняєва Світлана Анатоліївна,buh_pechrda@kyivcity.gov.ua,+380442801447,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
105.1.5,Відділ організації діловодства,"Основним завданням відділу є: здійснює ведення діловодства відповідно Інструкції з діловодства, затвердженої розпорядженням виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 25 вересня 2018 року № 1747 «Про затвердження Інструкції з діловодства у виконавчому органі Київської міської ради (Київської міської державної адміністрації) ), районних в місті Києві державних адміністраціях»адміністрації в судах.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/14/aparat/dilov_615-k.pdf,https://pechersk.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/viddil-orhanizatsii-dilovodstva,Пшенична Тамара Володимирівна,Начальник відділу,37401206,Печерська районна в місті Києві державна адміністрація,105.1,Апарат Печерської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Михайла Омеляновича-Павленка,15,null,01010,Пшенична Тамара Володимирівна,rda.pecherska@kyivcity.gov.ua,+380442886372,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
105.1.14,Відділ з питань реєстрації місця проживання/перебування фізичних осіб,"Основними завданнями відділу є: формування та ведення Реєстру територіальної громади місті Києва у межах відповідної адміністративно-територіальної одиниці; декларування та реєстрація, зняття з реєстрації місця проживання/перебування осіб у межах відповідної адміністративно-територіальної одиниці.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/14/aparat/pologenia_misce_projuv_71-k.pdf,https://pechersk.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/viddil-z-pytan-reiestratsii-mistsia-prozhyvanniaperebuvannia-fizychnykh-osib,Модлінська Олена Євгенівна,Начальник відділу,37401206,Печерська районна в місті Києві державна адміністрація,105.1,Апарат Печерської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Михайла Омеляновича-Павленка,15,null,01010,Модлінська Олена Євгенівна,rmp_pechrda@kyivcity.gov.ua,+380442801576,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
105.1.10,Відділ інформаційних технологій,"Основним завданням відділу є: технічна підтримка працездатності засобів обчислювальної техніки для забезпечення діяльності районної державної адміністрації, а також контроль за впровадженням та використанням систем технічного захисту конфіденційної інформації з обмеженим доступом, що є власністю держави.",https://minio.kyivcity.gov.ua/kyivcity/sites/14/aparat/poloj_inform_vid_3-k.pdf,https://pechersk.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/viddil-informatsiinykh-tekhnolohii,Нестеренко Олексій Серггійович,Начальник відділу,37401206,Печерська районна в місті Києві державна адміністрація,105.1,Апарат Печерської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Михайла Омеляновича-Павленка,15,null,01010,Нестеренко Олексій Серггійович,it_pechrda@kyivcity.gov.ua,+380442888757,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
105.1.8,Відділ адміністративно-господарського забезпечення,Основним завданням відділу є: здійснення матеріально технічного і господарсько-побутового забезпечення діяльності районної державної адміністрації.,https://media-stg.kyivcity.gov.ua/kyivcity/sites/14/aparat/vagz_77-k_p.pdf,https://pechersk.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/viddil-administratyvno-hospodarskoho-zabezpechennia,Сучков Деніс Сергійович,Начальник відділу,37401206,Печерська районна в місті Києві державна адміністрація,105.1,Апарат Печерської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Михайла Омеляновича-Павленка,15,null,01010,Сучков Деніс Сергійович,vagz_pechrda@kyivcity.gov.ua,+380442807018,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
105.1.13,Відділ економіки,Основними завданнями відділу є забезпечення реалізації на території Печерського району: державної політики економічного і соціального розвитку; державної регіональної політики; державної політики у сфері розвитку економічної конкуренції та обмеження монополізму; державної політики у сфері інвестиційної діяльності та державно-приватного партнерства.,https://media-stg.kyivcity.gov.ua/kyivcity/sites/14/aparat/vid_ekonomuku_69-k.pdf,https://pechersk.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/viddil-ekonomiky,Савенкова Ольга Валеріївна,Начальник відділу,37401206,Печерська районна в місті Києві державна адміністрація,105.1,Апарат Печерської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Михайла Омеляновича-Павленка,15,null,01010,Савенкова Ольга Валеріївна,ekonomika_pechrda@kyivcity.gov.ua,+380442804044,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
105.1.1,Відділ управління персоналом,"Основним завданням відділу є: Реалізація державної політики у сфері державної служби, з питань роботи з персоналом в райдержадміністрації; Добір персоналу райдержадміністрації; Розвиток персоналу та організація підвищення рівня професійної компетентності працівників райдержадміністрації; Здійснення аналітичної та організаційної роботи з кадрового менеджменту; Організаційне-методичне керівництво з питань роботи з персоналом у структурних підрозділах райдержадміністрації та державних підприємств, установ і організаціях, що належать до сфери управління райдержадміністрації; Документальне оформлення вступу на державну службу, її проходження та припинення.",https://minio.kyivcity.gov.ua/kyivcity/sites/14/aparat/vup_r.pdf,https://pechersk.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/viddil-upravlinnia-personalom,Синяк Любов Володимирівна,Начальник відділу,37401206,Печерська районна в місті Києві державна адміністрація,105.1,Апарат Печерської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Михайла Омеляновича-Павленка,15,null,01010,Синяк Любов Володимирівна,vup_pechrda@kyivcity.gov.ua,+380442807497,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
105.1.9,Відділ роботи із зверненнями громадян,"Основним завданням відділу є: Забезпечення кваліфікованого, об'єктивного і своєчасного розгляду заяв, пропозицій і скарг громадян в адміністрації, та її структурних підрозділах.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/14/dokumentu/151_k_zver_grom_p.pdf,https://pechersk.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/viddil-roboty-iz-zvernenniamy-hromadian,Лучкіна Оксана Миколаївна,Начальник відділу,37401206,Печерська районна в місті Києві державна адміністрація,105.1,Апарат Печерської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Михайла Омеляновича-Павленка,15,null,01010,Лучкіна Оксана Миколаївна,zvern_pechrda@kyivcity.gov.ua,+380442803585,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
105.1.4,Юридичний відділ,"Основним завданням відділу є: організовує та бере участь у забезпеченні реалізації державної правової політики у відповідній сфері, правильного застосування законодавства, у представленні інтересів Печерської районної в місті Києві державної адміністрації в судах.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/14/dokumentu/170-%D0%BA.pdf,https://pechersk.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/yurydychnyi-viddil,Щепетова Ірина Геннадіївна,Начальник відділу,37401206,Печерська районна в місті Києві державна адміністрація,105.1,Апарат Печерської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Михайла Омеляновича-Павленка,15,null,01010,Щепетова Ірина Геннадіївна,jurist_pechrda@kyivcity.gov.ua,+380442803672,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
105.1.21,"Відділ оборонної роботи, мобілізаційної підготовки та мобілізації",Основні завдання сектору: Організація розробки і здійснення заходів мобілізаційної підготовки та мобілізації і контроль за їх здійсненням на території району в мирний і воєнний час.,https://media-stg.kyivcity.gov.ua/kyivcity/sites/14/dokumentu/420.pdf,https://pechersk.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/sektor-z-pytan-mobilizatsiinoi-roboty,Герасименко Григорій Григорович,В.о. начальника відділу,37401206,Печерська районна в місті Києві державна адміністрація,105.1,Апарат Печерської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Михайла Омеляновича-Павленка,15,null,01010,Герасименко Григорій Григорович,mob_pechrda@kyivcity.gov.ua,+380442800324,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
105.1.26,Головний спеціаліст внутрішнього аудиту,"Основні завдання та обов'язки головного спеціаліста: Надає незалежні висновки та рекомендації за результатами здійснення контролю за ефективністю діяльності та дотриманням законодавства структурними підрозділами Печерської районної в місті Києві державної адміністрації, що є розпорядниками бюджетних коштів, підприємствами, установами, організаціями комунальної форми власності, що підпорядковані Печерській районній в місті Києві державній адміністрації та її структурним підрозділам, іншими суб'єктами в частині використання ними відповідних комунальних ресурсів (майна, коштів та іншої комунальної власності), а також суб'єктами господарювання, що отримують бюджетне фінансування (далі - підконтрольні суб'єкти).",https://media-stg.kyivcity.gov.ua/kyivcity/sites/14/dokumentu/Posadova_audit.pdf,https://pechersk.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/holovnyi-spetsialist-vnutrishnoho-audytu,Попова Олена Олександрівна,Головний спеціаліст внутрішнього аудиту,37401206,Печерська районна в місті Києві державна адміністрація,105.1,Апарат Печерської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Михайла Омеляновича-Павленка,15,null,01010,Попова Олена Олександрівна,vnaudit_pechrda@kyivcity.gov.ua,+380442804080,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
105.8,Відділ молоді та спорту,"Основні завдання відділу Реалізація державної політики з питань молоді, фізичної культури та спорту. Участь у підготовці пропозицій до проектів регіональних програм і планів, що стосуються сфери діяльності відділу, забезпечення їх виконання.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/14/yr_strukturu/151-K_pol.pdf,https://pechersk.kyivcity.gov.ua/administratsiia/struktura/strukturni-pidrozdily-raionnoi-v-misti-kyievi-derzhavnoi-administratsii-z-pravom-iurydychnoi-osoby/viddil-molodi-ta-sportu,Тромса Вікторія Іванівна,Начальник відділу,37401206,Печерська районна в місті Києві державна адміністрація,105,Печерська районна в місті Києві державна адміністрація,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Цитадельна,5/9,null,01015,Тромса Вікторія Іванівна,vms_pechrda@kmda.gov.ua,+380442806211,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
105.2,Управління житлово-комунального господарства та будівництва,"Основні завдання управління: забезпечення на території району реалізації державної політики у сфері житлово-комунального господарства, насамперед щодо організації і здійснення заходів з його реформування; аналіз стану житлово-комунального господарства Печерського району міста Києва та підготовка пропозицій до проекту місцевого бюджету щодо фінансування районних програм розвитку житлово-комунального господарства і благоустрою району.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/14/yr_strukturu/628k_jkg.pdf,https://pechersk.kyivcity.gov.ua/administratsiia/struktura/strukturni-pidrozdily-raionnoi-v-misti-kyievi-derzhavnoi-administratsii-z-pravom-iurydychnoi-osoby/upravlinnia-zhytlovo-komunalnoho-hospodarstva-ta-budivnytstva,Шемеляк Олена Петрівна,Начальник управління,37401206,Печерська районна в місті Києві державна адміністрація,105,Печерська районна в місті Києві державна адміністрація,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Князів Острозьких,37/2,null,01015,Шемеляк Олена Петрівна,uzkgb.pechersk@kyivcity.gov.ua,+380442542622,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
105.3,Управління освіти та інноваційного розвитку,"Основні завдання управління освіти та інноваційного розвитку: здійснення управління закладами дошкільної, загальної середньої та позашкільної освіти, що обліковуються в мережі закладів освіти району.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/14/yr_strukturu/osvita_pocad.pdf,https://pechersk.kyivcity.gov.ua/administratsiia/struktura/strukturni-pidrozdily-raionnoi-v-misti-kyievi-derzhavnoi-administratsii-z-pravom-iurydychnoi-osoby/upravlinnia-osvity-ta-innovatsiinoho-rozvytku,Копил-Філатова Тетяна Василівна,Начальник управління,37401206,Печерська районна в місті Києві державна адміністрація,105,Печерська районна в місті Києві державна адміністрація,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Інститутська,24/7,null,01021,Копил-Філатова Тетяна Василівна,osvita_pechrda@kyivcity.gov.ua,+380442533586,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
105.5,Управління (центр) надання адміністративних послуг,"Основні завдання управління: Забезпечення реалізації Конституції України, Указу Президента України «Про Національний план дій на 2013 рік щодо впровадження Програми економічних реформ на 2010 - 2014 роки «Заможне суспільство, конкурентоспроможна економіка, ефективна держава»», Законів України «Про адміністративні послуги», «Про дозвільну систему у сфері господарської діяльності», «Про місцеве самоврядування в Україні», «Про засади державної регуляторної політики в сфері господарської діяльності», «Про захист персональних даних» та інших законів, нормативно-правових актів, що регулюють відносини у сфері надання адміністративних послуг. Забезпечення безоплатного надання суб'єктам звернень вичерпної інформації та консультацій щодо вимог та порядку надання адміністративних послуг.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/14/yr_strukturu/Polozhennia_56-k.pdf,https://pechersk.kyivcity.gov.ua/administratsiia/struktura/strukturni-pidrozdily-raionnoi-v-misti-kyievi-derzhavnoi-administratsii-z-pravom-iurydychnoi-osoby/upravlinnia-tsentr-nadannia-administratyvnykh-posluh,Андріянов Ігор Олександрович,Начальник управління,37401206,Печерська районна в місті Києві державна адміністрація,105,Печерська районна в місті Києві державна адміністрація,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Михайла Омеляновича-Павленка,15,null,01010,Довідка,cnap_pechrda@kyivcity.gov.ua,+380442804197,Пн-Сб 09:00-18:00,null
105.6,Фінансове управління,Основними завданнями управління є: Забезпечення реалізації державної бюджетної політики на території Печерського району міста Києва.,https://media-stg.kyivcity.gov.ua/kyivcity/sites/14/yr_strukturu/polozhennia_fin_ypravl.pdf,https://pechersk.kyivcity.gov.ua/administratsiia/struktura/strukturni-pidrozdily-raionnoi-v-misti-kyievi-derzhavnoi-administratsii-z-pravom-iurydychnoi-osoby/finansove-upravlinnia,Іщенко Олена Леонідівна,Начальник управління,37401206,Печерська районна в місті Києві державна адміністрація,105,Печерська районна в місті Києві державна адміністрація,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Михайла Омеляновича-Павленка,15,null,01010,Іщенко Олена Леонідівна,finance_pechrda@kmda.gov.ua,+380442802426,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
105.9,Служба у справах дітей та сім'ї,"Основними завданнями Служби є: реалізація на відповідній території державної політики з питань соціального захисту дітей та сімей з дітьми, запобігання дитячої бездоглядності та безпритульності, вчиненню дітьми правопорушень; розроблення і здійснення самостійно або разом з іншими структурними підрозділами виконавчої влади, органами місцевого самоврядування, підприємствами, установами та організаціями усіх форм власності, громадськими організаціями заходів щодо захисту прав, свобод і законних інтересів дітей та сімей з дітьми.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/14/yr_strukturu/Polozhennyia-SSD_111.pdf,https://pechersk.kyivcity.gov.ua/administratsiia/struktura/strukturni-pidrozdily-raionnoi-v-misti-kyievi-derzhavnoi-administratsii-z-pravom-iurydychnoi-osoby/sluzhba-u-spravakh-ditei-ta-simi,Кравчук Оксана Геннадіївна,Начальник служби,37401206,Печерська районна в місті Києві державна адміністрація,105,Печерська районна в місті Києві державна адміністрація,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Михайла Омеляновича-Павленка,15,null,01010,Кравчук Оксана Геннадіївна,ssds_pechrda@kyivcity.gov.ua,+380442544983,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
106,Подільська районна в місті Києві державна адміністрація,"Подільська РДА є місцевим органом виконавчої влади і входить до системи органів виконавчої влади. Адміністрація будує свою роботу на засадах верховенства права, законності, персональної відповідальності, пріоритетності прав людини, оприлюднення, поєднання державних, загальноміських інтересів.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/15/Pidrozdil/Aparat/1010.pdf,https://podil.kyivcity.gov.ua/,Наконечний Володимир Михайлович,Голова,null,null,null,null,UA80000000000093317,Україна,місто Київ,null,null,Київ,Контрактова площа,2,null,04071,Приймальня,rda.podilska@kyivcity.gov.ua,+380444851905,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
106.4,Управління освіти,"Участь у забезпеченні реалізації державної політики у сфері освіти з урахуванням особливостей соціально-культурного середовища району та створення умов для реалізації гарантованого Конституцією України права громадян на здобуття дошкільної, повної загальної середньої та позашкільної освіти відповідно до освітніх потреб особистості та її індивідуальних здібностей і можливостей.",https://drive.google.com/file/d/1YNvO-KRN_GZyqE9L9KX_JTaPFVqWs9wf/view,https://www.xn--80adf2ancduk9qe.xn--j1amh/,Сидоренко Олексій Миколайович,Начальник управління,37333608,Подільська районна в місті Києві державна адміністрація,106,Подільська районна в місті Києві державна адміністрація,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Введенська,35,null,04071,Приймальня,osvita_podilrda@kmda.gov.ua,+380444250477,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
