id,name,description,constituentDocUrl,homepage,socialAccount,logo,headName,headPost,subOrgOfId,subOrgOfName,CATUTTC,addressAdminUnitL1,addressAdminUnitL2,addressAdminUnitL3,addressAdminUnitL4,addressPostName,addressThoroughfare,addressLocatorDesignator,addressLocatorName,addressPostCode,contactPointName,contactPointEmail,contactPointTelephone,openingHours,availabilityRestriction
22876402,Дошкільний навчальний заклад № 582,Надання послуг у сфері дошкільної освіти,https://uosvitydnr.gov.ua/docs/section/Statut_582-2018.pdf,null,https://www.facebook.com/groups/1116055595531406,null,Скуйбіда Катерина Юліївна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Флоренції,3,null,02002,Скуйбіда К. Ю.,dnz582@i.ua,+380633196407,Пн-Пт з 08:00-17:00,null
24092455,Дошкільний навчальний заклад № 577,Надання послуг у сфері дошкільної освіти,https://uosvitydnr.gov.ua/docs/section/Statut_577-2018.pdf,null,null,null,Дрозд Надія Миколаївна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Амбросія Бучми,6/1,null,02152,Дрозд Н. М.,dnz-577@ukr.net,+380633196388,Пн-Пт з 09:00-18:00,null
22876394,Дошкільний навчальний заклад № 576,Надання послуг у сфері дошкільної освіти,https://www.uosvitydnr.gov.ua/docs/section/statut_576-2021.pdf,null,null,null,Дімітрієва Світлана Володимирівна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,бульв. Ігоря Шамо,9/1,null,02154,Дімітрієва С. В.,sadok576@gmail.com,+380633196379,Пн-Пт з 09:00-18:00,null
22875526,Дошкільний навчальний заклад № 568,Надання послуг у сфері дошкільної освіти,https://uosvitydnr.gov.ua/docs/section/statut_568-2018.pdf,null,https://www.facebook.com/groups/1442136355866374,null,Бишовець Тетяна Василівна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Анатолія Солов'яненка,4-А,null,02206,Бишовець Т. В.,dnz568@ukr.net,+380633196372,Пн-Пт з 09:00-18:00,Перерва на обід: 13:00-14:00
22875514,Дошкільний навчальний заклад № 566,Надання послуг у сфері дошкільної освіти,https://uosvitydnr.gov.ua/docs/section/Statut_566-2018.pdf,null,https://www.facebook.com/groups/975916020414606,null,Рибка Вікторіяі Володимирівна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Всеволода Нестайка,5-А,null,02002,Рибка В. В.,dnz566@ukr.net,+380633196354,Пн-Пт з 09:00-18:00,Перерва на обід: 13:00-14:00
22876388,Дошкільний навчальний заклад № 559,Надання послуг у сфері дошкільної освіти,https://uosvitydnr.gov.ua/docs/section/Statut_559-2018.pdf,null,https://www.facebook.com/share/g/1BmqAZpD1a/?mibextid=wwXIfr,null,Андреєва Наталія Володимиоівна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Флоренції,7,null,02002,Андреєва Н. В.,dnz559@ukr.net,+380951964065,Пн-Пт з 08:00-17:00,null
22875495,Дошкільний навчальний заклад № 554,Надання послуг у сфері дошкільної освіти,https://osvita.kyivcity.gov.ua/,null,null,null,Косова Тетяна Миколаївна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Леоніда Каденюка,9-А,null,02105,Косова Т. М.,sadik.dnz554@gmail.com,+380633196296,Пн-Пт з 09:00-18:00,null
22875489,Дошкільний навчальний заклад № 535,Надання послуг у сфері дошкільної освіти,https://osvita.kyivcity.gov.ua/,null,null,null,Тимохович Світлана Володимирівна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Князя Романа Мстиславича,10,null,02192,Тимохович С. В.,dnz535@ukr.net,+380633196283,Пн-Пт з 09:00-18:00,null
22875176,Дошкільний навчальний заклад № 53,Надання послуг у сфері дошкільної освіти,https://uosvitydnr.gov.ua/docs/section/Statut_53-2018.pdf,null,"https://www.facebook.com/groups/127719427947502,https://web.telegram.org/k/#@dnz_53a,https://www.youtube.com/channel/UCJ_Kdsa6J0GSalTnra474aQ,https://instagram.com/zdo_53?igshid=MzNlNGNkZWQ4Mg==",null,Ястремська Олена Володимирівна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Райдужна,17-Б,null,02218,Ястремська О. В.,dnz053@ukr.net,+380639577846,Пн-Пт з 09:00-17:00,null
24092449,Дошкільний навчальний заклад № 525,Надання послуг у сфері дошкільної освіти,https://uosvitydnr.gov.ua/docs/section/statut_525-2021.pdf,https://osvita.kyivcity.gov.ua/#/objpage/58b3e260abd93dbbf97dd005?_k=fprpkp,https://www.facebook.com/share/1BJNKuW86B/,null,Мойсієвич Дар'я Іванівна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Павла Тичини,14-В,null,02098,Мойсієвич Д. І.,sad525i@.ua,+380633196273,Пн-Пт з 08:00-17:00,Перерва на обід: 13:00-14:00
24092584,Дошкільний навчальний заклад № 522,Надання послуг у сфері дошкільної освіти,https://www.uosvitydnr.gov.ua/docs/section/Statut_522-2018.pdf,https://osvita.kyivcity.gov.ua/#/objpage/58b69477108cf4a56744a520?_k=mxmi2m,https://www.facebook.com/groups/313555699617194/posts/1352097649096322/,null,Кривкова Людмила Анатоліївна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Амвросія Бучми,5-А,null,02152,Кривкова Л. А.,dnz522@i.ua,+380633196231,Пн-Пт з 09:00-18:00,Перерва на обід: 13:00-14:00
22875472,Дошкільний навчальний заклад № 521,Надання послуг у сфері дошкільної освіти,https://uosvitydnr.gov.ua/docs/section/Statut_521-2018.pdf,null,https://www.facebook.com/groups/2011411872438307,null,Назарчук Наталія Володимирівна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Князя Романа Мстиславича,6,null,02192,Назарчук Н. В.,521sadok@gmail.com,+380633196207,Пн-Пт з 08:00-17:30,null
22875466,Дошкільний навчальний заклад № 505,Надання послуг у сфері дошкільної освіти,https://uosvitydnr.gov.ua/docs/section/Statut_505-2018.pdf,null,null,null,Тиха Ірина Володимирівна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Миропільська,35-А,null,02192,Тиха І. В.,dnz_505@ukr.net,+380633196173,Пн-Пт з 09:00-18:00,Перерва на обід: 13:00-14:00
22875450,Дошкільний навчальний заклад № 503,Надання послуг у сфері дошкільної освіти,https://uosvitydnr.gov.ua/docs/section/Statut_503-2018.pdf,null,null,null,Зіневич Ольга Яківна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Анатолія Солов'яненка,9-А,null,02192,Зіневич О. Я.,dnz503@ukr.net,+380633196117,Пн-Пт з 08:00-17:00,null
22876371,Дошкільний навчальний заклад № 501,Надання послуг у сфері дошкільної освіти,https://uosvitydnr.gov.ua/docs/section/statut_501-2018.pdf,https://uosvitydnr.gov.ua/index.php?w=learn&cat_id=3&show=learn&id=90,null,null,Кравченко Оксана Олегівна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Ентузіастів,11/3,null,02154,Кравченко О. О.,501sadik.dn@gmail.com,+380633196107,Пн-Пт з 09:00-18:00,Перерва на обід: 13:00-14:00
22876359,Дошкільний навчальний заклад № 485,Надання послуг у сфері дошкільної освіти,https://www.uosvitydnr.gov.ua/docs/section/statut_485-2021.pdf.pdf,null,https://www.facebook.com/groups/360341968455194,null,Колодченко Євгенія Олегівна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Ентузіастів,13-Б,null,02154,Колодченко Є. О.,dnz.485@ukr.net,+380633196093,Пн-Пт з 09:00-18:00,Перерва на обід: 13:00-14:00
22875443,Дошкільний навчальний заклад № 481,Надання послуг у сфері дошкільної освіти,https://uosvitydnr.gov.ua/docs/section/Statut_481-2018.pdf.pdf,null,https://www.facebook.com/share/g/1KUAYAsxKL/?mibextid=wwXIfr,null,Нестерчук Юлія Анатоліївна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Воскресенський,8-А,null,02130,Нестерчук Ю. А.,dnz481@gmail.com,+380633196029,Пн-Пт з 08:00-17:00,null
22876342,Дошкільний навчальний заклад № 474,Надання послуг у сфері дошкільної освіти,https://www.uosvitydnr.gov.ua/docs/section/Statut_474-2018.pdf,null,https://t.me/zdo474,null,Грамотун Валентина Миколаївна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Харківське шосе,16/1,null,02160,Грамотун В. М.,sad_474@ukr.net,+380633195997,Пн-Пт з 09:00-18:00,null
22875437,Дошкільний навчальний заклад № 473,Надання послуг у сфері дошкільної освіти,https://www.uosvitydnr.gov.ua/docs/section/statut_473-2018.pdf,https://www.uosvitydnr.gov.ua/index.php?w=learn&cat_id=3&show=learn&id=86,https://www.facebook.com/DNZ473|,null,Летунова Ольга Михайлівна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Чорних Запорожців,13-А,null,02125,Летунова О. М.,DNZ473@i.ua,+380663060000,Пн-Пт з 08:00-17:00,null
22875420,Дошкільний навчальний заклад № 471,Надання послуг у сфері дошкільної освіти,https://uosvitydnr.gov.ua/docs/section/Statut_471-2018.pdf,null,null,null,Ковальова Марина Євгеніївна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Миколи Кибальчича,10-А,null,02139,Ковальова М. Є.,dnz_471@ukr.net,+380633195991,Пн-Пт з 08:00-17:00,null
22875408,Дошкільний навчальний заклад № 461,Надання послуг у сфері дошкільної освіти,https://uosvitydnr.gov.ua/docs/section/Statut_461-2018.pdf,https://uosvitydnr.gov.ua/index.php?w=learn&cat_id=3&show=learn&id=84,https://www.facebook.com/groups/339059473727067/?ref=share,null,Єкельчик Світлана Іванівна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Алішера Навої,78-А,null,02130,Єкельчик С. І.,dnz461@ukr.net,+380966853174,Пн-Пт з 08:00-17:00,null
22875395,Дошкільний навчальний заклад № 455,Надання послуг у сфері дошкільної освіти,https://www.uosvitydnr.gov.ua/docs/section/statut_455-2018.pdf,http://zdo455.kl.com.ua/,http://www.youtube.com/@No-gq1pl,null,Сопленко Оксана Олександрівна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Празька,31-А,null,02090,Сопленко О. О.,dnz455@ukr.net,+380633195881,Пн-Пт з 08:00-17:00,null
22875383,Дошкільний навчальний заклад № 453,Надання послуг у сфері дошкільної освіти,https://www.uosvitydnr.gov.ua/docs/section/Statut_453-2018.pdf,https://www.uosvitydnr.gov.ua/index.php?w=learn&cat_id=3&show=learn&id=82,https://www.facebook.com/groups/2279515345641838/?ref=share,null,Бедіна Катерина Григорівна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Воскресенський,28-А,null,02125,Бедіна К. Г.,DNZ453@i.ua,+380509617232,Пн-Пт з 09:00-18:00,Перерва на обід: 13:00-14:00
22876336,Дошкільний навчальний заклад № 452,Надання послуг у сфері дошкільної освіти,https://uosvitydnr.gov.ua/docs/section/statut_452-2018.pdf,https://uosvitydnr.gov.ua/index.php?w=learn&cat_id=3&show=learn&id=81,https://www.facebook.com/groups/768041904325068/?ref=share,null,Губська Тетяна Олександрівна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Ентузіастів,41/2,null,02147,Губська Т. О.,dnz.452@ukr.net,+380633195774,Пн-Пт з 08:00-17:00,null
22875377,Дошкільний навчальний заклад № 447,Надання послуг у сфері дошкільної освіти,https://uosvitydnr.gov.ua/docs/section/statut_447-2021.pdf,null,null,null,Пенькова Лариса Петрівна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Івана Микитенка,9-А,null,02139,Пенькова Л. П.,dnz447@gmail.com,+380936926507,Пн-Пт з 09:00-18:00,Перерва на обід: 13:00-14:00
22875360,Дошкільний навчальний заклад № 446,Надання послуг у сфері дошкільної освіти,https://osvita.kyivcity.gov.ua/,null,https://www.facebook.com/,null,Кошелева Олена Геннадіївна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Празька,4/1,null,02090,Кошелева О. Г.,dnz446@ukr.net,+380676843606,Пн-Пт з 09:00-18:00,null
22875354,Дошкільний навчальний заклад № 444,Надання послуг у сфері дошкільної освіти,null,null,https://www.facebook.com/share/g/1DwvhXSQqY/,null,Шевченко Оксана Йосипівна,В.о. Директора,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Міста Шалетт,10-А,null,02192,Шевченко О. Й.,dnz444@ukr.net,+380633195707,Пн-Пт з 08:00-17:00,Перерва на обід: 13:00-14:00
26388272,Дошкільний навчальний заклад № 443,Надання послуг у сфері дошкільної освіти,https://www.uosvitydnr.gov.ua/docs/section/Statut_443-2018.pdf,null,https://www.facebook.com/groups/398118138859846/?ref=share,null,Соколова Інна Володимирівна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,бульв. Верховної Ради,15-А,null,02100,Соколова І. В.,dnz443-sonechko@ukr.net,+380633195676,Пн-Пт з 08:00-17:00,null
22876313,Дошкільний навчальний заклад № 441,Надання послуг у сфері дошкільної освіти,https://www.uosvitydnr.gov.ua/docs/section/statut_441-2018.pdf,https://sadok.ua/ru/kiev/dneprovskiy/detskiy-sad-441,https://www.facebook.com/profile.php?id=100060956260592,null,Скляр Галина Іванівна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Русанівська набережна,12/3,null,02154,Скляр Г. І.,dnz441@meta.ua,+380675955534,Пн-Пт з 09:00-19:00,Перерва на обід: 13:00-14:00
22875348,Дошкільний навчальний заклад № 438,Надання послуг у сфері дошкільної освіти,https://www.uosvitydnr.gov.ua/docs/section/statut_438-2018.pdf,null,https://www.facebook.com/pg/dnz438/posts,null,Гузік Оксана Володимирівна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Воскресенський,13-А,null,02125,Гузік О. В.,sadok438@ukr.net,+380633195609,Пн-Пт з 08:00-17:00,null
22875331,Дошкільний навчальний заклад № 437,Надання послуг у сфері дошкільної освіти,https://uosvitydnr.gov.ua,null,https://www.facebook.com/groups/1395955991338871/,null,Андрієвська Наталія Віталіївна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Ірини Бекешкіної,18-В,null,02161,Андрієвська Н. В.,dnz437@ukr.net,+380633195596,Пн-Пт з 08:00-17:00,null
22876299,Дошкільний навчальний заклад № 412,Надання послуг у сфері дошкільної освіти,https://uosvitydnr.gov.ua/index.php?w=learn&cat_id=3&show=learn&id=73,https://uosvitydnr.gov.ua/index.php?w=learn&cat_id=3&show=learn&id=73,null,null,Волкова Олена Анатоліївна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,бульв. Ярослава Гашека,6-А,null,02160,Волкова О. А.,sad_412@i.ua,+380507774624,Пн-Пт з 09:00-18:00,null
22875319,Дошкільний навчальний заклад № 409,Надання послуг у сфері дошкільної освіти,https://uosvitydnr.gov.ua/,null,null,null,Лук'яненко Наталія Олександрівна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Юності,12,null,02192,Лук'яненко Н. О.,dnz.409@ukr.net,+380973652347,Пн-Пт з 09:00-18:00,null
22876282,Дошкільний навчальний заклад № 404,Надання послуг у сфері дошкільної освіти,https://uosvitydnr.gov.ua/docs/section/statut_404-2018.pdf,https://uosvitydnr.gov.ua/index.php?w=learn&cat_id=3&show=learn&id=71,https://youtube.com/@zdo4046,null,Харченко Ніна Іванівна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Ентузіастів,35/2,null,02147,Харченко Н. І.,404dnz@gmail.com,+380633195485,Пн-Пт з 08:00-17:00,Перерва на обід: 13:00-14:00
22875302,Дошкільний навчальний заклад № 381,Надання послуг у сфері дошкільної освіти,https://www.uosvitydnr.gov.ua/docs/section/statut_381-2021.pdf,null,https://www.facebook.com/share/g/1BM82MRVaP/,null,Жук Галина Миколаївна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Сулеймана Стальського,10-А,null,02125,Жук Г. М.,dnz_381@ukr/net,+380633195453,Пн-Пт з 09:00-18:00,Перерва на обід: 13:00-14:00
22875271,Дошкільний навчальний заклад № 368,Надання послуг у сфері дошкільної освіти,https://www.uosvitydnr.gov.ua/docs/section/statut_361_Sofiya-2018.pdf,https://368sad.kiev.ua/,https://www.facebook.com/zdo368,https://368sad.kiev.ua/logo.html,Довгопола Вікторія Миколаївна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,бульв. Верховної Ради,20-А,null,02100,Довгопола В. М.,368sad@ukr.net,+380633195433,Пн-Пт з 08:00-17:00,null
22876253,Дошкільний навчальний заклад № 361 «Софія»,Надання послуг у сфері дошкільної освіти,https://www.uosvitydnr.gov.ua/docs/section/statut_361_Sofiya-2018.pdf,null,https://www.facebook.com/sophiyawaldorf,null,Пісна Віта Іванівна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Тампере,17-А,null,02105,Пісна В. І.,dnz361sofia@ukr.net,+380633195334,Пн-Пт з 09:00-18:00,Перерва на обід: 13:00-14:00
26388266,Дошкільний навчальний заклад № 337,Надання послуг у сфері дошкільної освіти,https://uosvitydnr.gov.ua/docs/section/Statut_337-2018.pdf,https://www.uosvitydnr.gov.ua/index.php?w=learn&cat_id=3&show=learn&id=67,https://www.facebook.com/share/1EekQstfjk/?mibextid=wwXIfr,null,Дойонко Анна Вікторівна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Будівельників,24-А,null,02100,Дойонко А. В.,dnz337@ukr.net,+380633195299,Пн-Пт з 08:00-17:00,null
22875259,Дошкільний навчальний заклад № 319,Надання послуг у сфері дошкільної освіти,https://www.uosvitydnr.gov.ua/docs/section/Statut_319-2018.pdf,null,https://www.facebook.com/groups/2757268824588353?locale=uk_UA,https://scontent-iev1-1.xx.fbcdn.net/v/t39.30808-6/275771173_1095700907879641_4415189215365382748_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=2285d6&_nc_ohc=83ZWiO8zYYkQ7kNvgGg3SOz&_nc_zt=23&_nc_ht=scontent-iev1-1.xx&_nc_gid=A2W4uJDZcbDfZkcKkMN2Nnc&oh=00_AYDCmEYN_W,Пономар Олена Михайлівна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Леоніда Каденюка,20-А,null,02094,Пономар О. М.,dnz319@ukr.net,+380633195267,Пн-Пт з 08:00-17:00,null
22876218,Дошкільний навчальний заклад № 311,Надання послуг у сфері дошкільної освіти,https://osvita.kyivcity.gov.ua/#/objpage/58b694bd108cf4a56744a75a?_k=4b9dm0,null,https://www.facebook.com/share/v/1823iC1cTr/,null,Мельниченко Юлія Валеріївна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Тампере,3-А,null,02105,Мельниченко Ю. В.,311dnz@ukr.net,+380633195244,Пн-Пт з 08:00-17:00,null
24092403,Дошкільний навчальний заклад № 303,Надання послуг у сфері дошкільної освіти,https://osvita.kyivcity.gov.ua/#/objpage/58b6933a108cf4a274,null,https://www.facebook.com/share/1Czqz4331n/?mibextid=wwXIfr,null,Молочна Світлана Миколаївна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Юрія Шумського,6-А,null,02098,Молочна С. М.,dnz.303@ukr.net,+380633195187,Пн-Пт з 08:00-17:00,null
22876201,Дошкільний навчальний заклад № 297,Надання послуг у сфері дошкільної освіти,https://osvita.kyivcity.gov.ua/#/objpage/58b694bd108cf4a56744a75a?_k=4b9dm0,null,null,null,Богданович Наталія Василівна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Тампере,2-А,null,02105,Богданович Н. В.,dnz297@ukr.net,+380962372235,Пн-Пт з 08:00-17:00,null
22876193,Дошкільний навчальний заклад № 296,Надання послуг у сфері дошкільної освіти,https://uosvitydnr.gov.ua/docs/section/Statut_DNZ296_2023.pdf,null,"https://www.facebook.com/share/18Q8vkAwPw/?mibextid=wwXIfr,https://youtube.com/@olenadadiverena4788?si=aHHFewYkBcvF9LS6",null,Дадіверена Олена Василівна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Миру,5-А,null,02105,Дадіверена О. В.,cad296_mir@ukr.net,+380975103384,Пн-Пт з 09:00-18:00,null
22875236,Дошкільний навчальний заклад № 282,Надання послуг у сфері дошкільної освіти,https://www.uosvitydnr.gov.ua/docs/section/Statut_282-2018.pdf,null,https://www.facebook.com/groups/2342284259415275?locale=uk_UA,null,Пучкова Ольга Олександрівна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Романа Шухевича,4-В,null,02218,Пучкова О. О.,dnz282.sad@gmail.com,+380633195089,Пн-Пт з 09:00-18:00,null
02363095,Дошкільний навчальний заклад № 274,Надання послуг у сфері дошкільної освіти,https://uosvitydnr.gov.ua/docs/section/statut_274-2018.pdf,null,null,null,Лісовська Наталія Миколаївна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Івана Миколайчука,15-А,null,02152,Лісовська Н. М.,dnz-274@ukr.net,+380633195048,Пн-Пт з 09:00-18:00,Перерва на обід: 13:00-14:00
26388289,Дошкільний навчальний заклад № 261,Надання послуг у сфері дошкільної освіти,https://www.uosvitydnr.gov.ua/docs/section/Statut_261-2018.pdf,null,https://www.facebook.com/groups/281941594643459/,https://drive.google.com/file/d/1IDcfba-NilOx3aW3P_KCPb8Az92gDEAL/view?usp=drive_link,Комар Тетяна Миколаївна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Сергія Набоки,6-А,null,02100,Комар Т. М.,dnz.261@ukr.net,+380678611247,Пн-Пт з 08:00-17:00,null
22875213,Дошкільний навчальний заклад № 247,Надання послуг у сфері дошкільної освіти,https://uosvitydnr.gov.ua/docs/section/Statut_247-2019.pdf,null,https://www.facebook.com/groups/1972450529438723?locale=uk_UA,null,Складанна Наталія Анатоліївна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Романа Шухевича,26-А,null,02184,Складанна Н. А.,dnz_247@ukr.net,+380504104744,Пн-Пт з 08:00-17:00,null
22875207,Дошкільний навчальний заклад № 244,Надання послуг у сфері дошкільної освіти,https://uosvitydnr.gov.ua/docs/section/Statut_244-2018.pdf,null,https://www.facebook.com/share/g/1635kx3ezx/?mibextid=wwXIfr,null,Будяєва Тетяна Василівна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Вінстона Черчилля,17-А,null,02100,Будяєва Т. В.,dnz-244@ukr.net,+380509486696,Пн-Пт з 08:00-17:00,null
26388197,Дошкільний навчальний заклад № 243,Надання послуг у сфері дошкільної освіти,https://www.uosvitydnr.gov.ua/docs/section/Statut_243-2018.pdf,null,https://www.facebook.com/share/g/1B8uCoDFSP/?mibextid=wwXIfr,null,Шапошникова Вероніка Валеріївна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Дмитра Багалія,4-А,null,02094,Шапошникова В. В.,dnz-243@ukr.net,+380952401974,Пн-Пт з 08:00-17:00,null
22876192,Дошкільний навчальний заклад № 192,Надання послуг у сфері дошкільної освіти,https://uosvitydnr.gov.ua/docs/section/statut_192-2018.pdf,null,null,null,Гайдук Наталія Миколаївна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Ярослава Гашека,5,null,02160,Гайдук Н. М.,sad192@ukr.net,+380633194930,Пн-Пт з 09:00-18:00,null
26388214,Дошкільний навчальний заклад № 184,Надання послуг у сфері дошкільної освіти,https://osvita.kyivcity.gov.ua/,null,https://www.facebook.com/share/g/18bpUwDe1c/,null,Морозова Наталія Миколаївна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Гетьмана Павла Полуботка,24,null,02100,Морозова Н. М.,sad184@ukr.net,+380633194926,Пн-Пт з 08:00-17:00,null
23541514,Дошкільний навчальний заклад № 166,Надання послуг у сфері дошкільної освіти,https://uosvitydnr.gov.ua/docs/section/Statut_166-2018.pdf,null,https://www.facebook.com/groups/1525322640880626?locale=uk_UA,null,Горощук Оксана Ярославівна,Директор,37397216,Управління освіти Дніпровської районної в м. Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Павла Тичини,28-А,null,02152,Горощук О. Я.,dnz_166@ukr.net,+380633194906,Пн-Пт з 09:00-17:00,null
