entityId,entityName,addressIdentifier,CATUTTC,addressPostCode,addressAdminUnitL1,addressAdminUnitL2,addressAdminUnitL3,addressAdminUnitL4,addressPostName,addressPostDistrict,addressThoroughfare,addressLocatorDesignator,addressLocatorDesignator2,addressLocatorBuilding,headFamilyName,headName,headAdditionalName,contactPointEmail,lat,lon,foundationDate
22933560,ЖБК «Каштан-1»,Некомунальна,UA80000000000126643,03191,Україна,місто Київ,null,null,Київ,Голосіївський район,вул. Якубовського,2-В,null,null,Терегейло,Алла,Юріївна,null,50.3805040,30.4569770,2000-01-14
23697647,ЖБК «Молодіжний-4»,Некомунальна,UA80000000000126643,03191,Україна,місто Київ,null,null,Київ,Голосіївський район,вул. Якубовського,2-Б,null,null,Балан,Валерій,Григорович,null,50.3801740,30.4576270,1977-10-17
23376989,ЖБК «Молодіжний»,Некомунальна,UA80000000000126643,03127,Україна,місто Київ,null,null,Київ,Голосіївський район,вул. Виставкова,4,null,null,Онисенко,Людмила,Миколаївна,null,50.3851640,30.4904160,1965-07-19
23376989,ЖБК «Молодіжний»,Некомунальна,UA80000000000126643,03127,Україна,місто Київ,null,null,Київ,Голосіївський район,вул. Виставкова,6,null,null,Онисенко,Людмила,Миколаївна,null,50.3847510,30.4902570,1965-07-19
22893599,ЖБК «Дружба»,Некомунальна,UA80000000000126643,03127,Україна,місто Київ,null,null,Київ,Голосіївський район,вул. Виставкова,2,null,null,Бабенко,Андрій,Анатолійович,null,50.3855710,30.4905370,1965-10-25
40340552,ОСББ «Голосіївська вежа»,Некомунальна,UA80000000000126643,03127,Україна,місто Київ,null,null,Київ,Голосіївський район,вул. Героїв Оборони,10-А,null,null,Артамонов,Володимир,Олександрович,null,50.3827750,30.4925710,2016-03-14
22865367,ОК ЖБК «Колос»,Некомунальна,UA80000000000126643,03127,Україна,місто Київ,null,null,Київ,Голосіївський район,вул. Виставкова,3,null,null,Квасневський,Станіслав,Карлович,null,50.3815390,30.4908470,1965-01-30
22865446,ЖБК «Берізка»,Некомунальна,UA80000000000126643,03127,Україна,місто Київ,null,null,Київ,Голосіївський район,вул. Виставкова,5,null,null,Яковенко,Ольга,Валентинівна,null,50.3812070,30.4925040,1968-03-18
43098166,ОСББ «Науки 54Б»,Некомунальна,UA80000000000126643,03083,Україна,місто Київ,null,null,Київ,Голосіївський район,просп. Науки,54-Б,null,null,Корнієнко,Богдан,Миколайович,null,50.3826610,30.5314020,2019-07-08
43108460,ОСББ «просп. Науки 62-А»,Некомунальна,UA80000000000126643,03083,Україна,місто Київ,null,null,Київ,Голосіївський район,просп. Науки,62-А,null,null,Балан,Сергій,Вікторович,null,50.3779360,30.5350960,2019-07-11
43893260,ОСББ «Наука 76»,Некомунальна,UA80000000000126643,03083,Україна,місто Київ,null,null,Київ,Голосіївський район,просп. Науки,76,null,null,Шевченко,Володимир,Анатолійович,null,50.3760920,30.5387830,2020-10-30
43599031,ОСББ «Галера»,Некомунальна,UA80000000000126643,03045,Україна,місто Київ,null,null,Київ,Голосіївський район,вул. Набережно-Корчуватська,29,null,null,Луценко,Володимир,Васильович,null,50.3709010,30.5513500,2020-04-22
36375804,ОСББ «Китаїв»,Некомунальна,UA80000000000126643,03083,Україна,місто Київ,null,null,Київ,Голосіївський район,просп. Науки,94/5,null,null,Нікітова,Марія,Максимівна,null,50.3722270,30.5450830,2009-04-07
36134717,ОСББ «Червонопрапорна 42»,Некомунальна,UA80000000000126643,03083,Україна,місто Київ,null,null,Київ,Голосіївський район,вул. Пирогівський Шлях,42,null,null,Ходаківський,Олег,Вікторович,null,50.3707620,30.5474830,2008-09-26
36133823,ОСББ «СОМ.ФОРТ»,Некомунальна,UA80000000000126643,03083,Україна,місто Київ,null,null,Київ,Голосіївський район,вул. Пирогівський Шлях,44,null,null,Іщенко,Лариса,Йосипівна,null,50.3700480,30.5473550,2008-09-26
24361033,ЖБК «Дніпро»,Некомунальна,UA80000000000126643,03187,Україна,місто Київ,null,null,Київ,Голосіївський район,вул. Теремківська,11,null,null,Колдіркаєва,Любов,Михайлівна,null,50.3687260,30.4522590,1974-08-06
22893487,ЖБК «Молодіжний-16»,Некомунальна,UA80000000000126643,03187,Україна,місто Київ,null,null,Київ,Голосіївський район,вул. Заболотного Академіка,76,null,null,Дивнич,Лариса,Гигорівна,null,50.3634300,30.4637180,1987-12-21
24074598,ЖБК «Ізумруд-1»,Некомунальна,UA80000000000126643,03187,Україна,місто Київ,null,null,Київ,Голосіївський район,вул. Заболотного Академіка,82,null,null,Дзюба,Михайло,Тимофійович,null,50.3631000,30.4646060,1988-12-20
24074598,ЖБК «Ізумруд-1»,Некомунальна,UA80000000000126643,03187,Україна,місто Київ,null,null,Київ,Голосіївський район,вул. Заболотного Академіка,84,null,null,Дзюба,Михайло,Тимофійович,null,50.3631520,30.4650220,1988-12-20
24074598,ЖБК «Ізумруд-1»,Некомунальна,UA80000000000126643,03187,Україна,місто Київ,null,null,Київ,Голосіївський район,вул. Заболотного Академіка,90,null,null,Дзюба,Михайло,Тимофійович,null,50.3629130,30.4657880,1988-12-20
24927799,ЖБК «Молодіжний-17»,Некомунальна,UA80000000000126643,03187,Україна,місто Київ,null,null,Київ,Голосіївський район,вул. Заболотного Академіка,96,null,null,Сербін,Андрій,Анатолійович,null,50.3623870,30.4660630,1998-11-30
24927799,ЖБК «Молодіжний-17»,Некомунальна,UA80000000000126643,03187,Україна,місто Київ,null,null,Київ,Голосіївський район,вул. Заболотного Академіка,98,null,null,Сербін,Андрій,Анатолійович,null,50.3621340,30.4659250,1998-11-30
23379383,ОСББ «Ізумруд»,Некомунальна,UA80000000000126643,03187,Україна,місто Київ,null,null,Київ,Голосіївський район,вул. Заболотного Академіка,34,null,null,Чабан,Світлана,Володимирівна,null,50.3647230,30.4615210,1997-07-28
22893792,ОСББ «Молодіжний-15»,Некомунальна,UA80000000000126643,03187,Україна,місто Київ,null,null,Київ,Голосіївський район,вул. Заболотного Академіка,16,null,null,Гапеєв,Григорій,Григорович,null,50.3667160,30.4606150,1986-01-23
23379383,ОСББ «Ізумруд»,Некомунальна,UA80000000000126643,03187,Україна,місто Київ,null,null,Київ,Голосіївський район,вул. Заболотного Академіка,22,null,null,Чабан,Світлана,Володимирівна,null,50.3661910,30.4608800,1997-07-28
23379383,ОСББ «Ізумруд»,Некомунальна,UA80000000000126643,03187,Україна,місто Київ,null,null,Київ,Голосіївський район,вул. Заболотного Академіка,24,null,null,Чабан,Світлана,Володимирівна,null,50.3659390,30.4607470,1997-07-28
23379383,ОСББ «Ізумруд»,Некомунальна,UA80000000000126643,03187,Україна,місто Київ,null,null,Київ,Голосіївський район,вул. Заболотного Академіка,30,null,null,Чабан,Світлана,Володимирівна,null,50.3653300,30.4611220,1997-07-28
22893487,ЖБК «Молодіжний-16»,Некомунальна,UA80000000000126643,03187,Україна,місто Київ,null,null,Київ,Голосіївський район,вул. Заболотного Академіка,36,null,null,Дивнич,Лариса,Григорівна,null,50.3649990,30.4620220,1987-12-21
22893487,ЖБК «Молодіжний-16»,Некомунальна,UA80000000000126643,03187,Україна,місто Київ,null,null,Київ,Голосіївський район,вул. Заболотного Академіка,38,null,null,Дивнич,Лариса,Григорівна,null,50.3650520,30.4624410,1987-12-21
38039390,ОСББ «Оберіг-33»,Некомунальна,UA80000000000126643,03187,Україна,місто Київ,null,null,Київ,Голосіївський район,вул. Заболотного Академіка,74,null,null,Мархай,Володимир,Григорович,null,50.3628480,30.4608920,2011-12-22
40484874,ОСББ «37 карат»,Некомунальна,UA80000000000126643,03187,Україна,місто Київ,null,null,Київ,Голосіївський район,просп. Глушкова Академіка,37,null,null,Литвин,Василь,Миколайович,null,50.3657990,30.4555570,2016-05-16
22894647,ОСББ «Молодіжний-14»,Некомунальна,UA80000000000126643,03187,Україна,місто Київ,null,null,Київ,Голосіївський район,просп. Глушкова Академіка,41,null,null,Запорожець,Тарас,Анатолійович,null,50.3655680,30.4552030,1997-03-13
22893792,ОСББ «Молодіжний-15»,Некомунальна,UA80000000000126643,03187,Україна,місто Київ,null,null,Київ,Голосіївський район,просп. Глушкова Академіка,53,null,null,Гапеєв,Григорій,Григорович,null,50.3655070,30.4532030,1986-01-23
22893792,ОСББ «Молодіжний-15»,Некомунальна,UA80000000000126643,03187,Україна,місто Київ,null,null,Київ,Голосіївський район,просп. Глушкова Академіка,55,null,null,Гапеєв,Григорій,Григорович,null,50.3649950,30.4528900,1986-01-23
22893792,ОСББ «Молодіжний-15»,Некомунальна,UA80000000000126643,03187,Україна,місто Київ,null,null,Київ,Голосіївський район,просп. Глушкова Академіка,59,null,null,Гапеєв,Григорій,Григорович,null,50.3647830,30.4521040,1986-01-23
22893792,ОСББ «Молодіжний-15»,Некомунальна,UA80000000000126643,03187,Україна,місто Київ,null,null,Київ,Голосіївський район,просп. Глушкова Академіка,61,null,null,Гапеєв,Григорій,Григорович,null,50.3644880,30.4525750,1986-01-23
40587547,ОСББ «Купол»,Некомунальна,UA80000000000126643,03143,Україна,місто Київ,null,null,Київ,Голосіївський район,вул. Заболотного Академіка,29-Г,null,null,Карпов,Микола,Володимирович,null,50.3654110,30.4969740,2016-06-22
23378793,ОСББ «Космос-19»,Некомунальна,UA80000000000126643,03143,Україна,місто Київ,null,null,Київ,Голосіївський район,вул. Метрологічна,8,null,null,Пантіщенко,Олександр,Анатолійович,null,50.3546050,30.4748120,1996-12-30
23376860,ОСББ «Зірка»,Некомунальна,UA80000000000126643,03143,Україна,місто Київ,null,null,Київ,Голосіївський район,вул. Метрологічна,10,null,null,Маркіна,Алла,Віталіївна,null,50.3542000,30.4742470,1997-03-25
35291252,ОСББ «Віта Літовська»,Некомунальна,UA80000000000126643,03131,Україна,місто Київ,null,null,Київ,Голосіївський район,Столичне шосе,58-А,null,null,Смирнов,Павло,Левкович,null,50.3279510,30.5598780,2007-08-09
35291252,ОСББ «Віта Літовська»,Некомунальна,UA80000000000126643,03131,Україна,місто Київ,null,null,Київ,Голосіївський район,Столичне шосе,58-Б,null,null,Смирнов,Павло,Левкович,null,50.3277660,30.5603510,2007-08-09
35291252,ОСББ «Віта Літовська»,Некомунальна,UA80000000000126643,03131,Україна,місто Київ,null,null,Київ,Голосіївський район,Столичне шосе,58,null,null,Смирнов,Павло,Левкович,null,50.3281980,30.5601920,2007-08-09
22873272,ЖБК «Автобусник»,Некомунальна,UA80000000000875983,04128,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Мрії,15-Д,null,null,Бойко,Людмила,Петрівна,null,50.4840000,30.3891690,1972-07-24
23697179,ЖБК «Аеліта»,Некомунальна,UA80000000000875983,04128,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Туполєва,5,null,null,Конишев,Ростислав,Анатолійович,null,50.4791140,30.3953410,1996-10-03
41225679,ОСББ «Клавдіївська 40 Б»,Некомунальна,UA80000000000875983,03164,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Клавдіївська,40-Б,null,null,Мельник,Олександр,Григорович,null,50.4779840,30.3402510,2017-03-21
38882257,ОСББ «Олевська-5 Сосновий бір»,Некомунальна,UA80000000000875983,03164,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Олевська,5,null,null,Гарас,Олена,Сергіївна,null,50.4796760,30.3436440,2013-08-22
45772586,ОСББ «Олевськ. 7»,Некомунальна,UA80000000000875983,null,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Олевська,7,null,null,Ковалик,Олексій,Леонтійович,null,50.4797390,30.3449180,null
40866187,ОСББ «Олевський»,Некомунальна,UA80000000000875983,03164,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Олевська,9,null,null,Діденко,Катеріна,Андріївна,null,50.4792960,30.3440940,2016-09-30
23493382,ЖБК «Верстат»,Некомунальна,UA80000000001078669,04128,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Турчина Ігоря,12-Б,null,null,Гуменюк,Віталій,Миколайович,null,50.4825420,30.3990400,1973-12-10
22871646,ЖБК «Жовтень»,Некомунальна,UA80000000001078669,04128,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Щербаківського Данила,57-В,null,null,Кириченко,Олена,Тимофіївна,null,50.4781280,30.4031770,1998-02-18
40472958,ОСББ «Політех «Республіка»,Некомунальна,UA80000000001078669,04128,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Щербаківського Данила,57-Г,null,null,Кобзар,Дмитро,Юрійович,null,50.4780930,30.4023490,2016-05-10
22906965,ОК «ЖБК»Політ»,Некомунальна,UA80000000001078669,04174,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Щербаківського Данила,49-Д,2,null,Ярина,Світлана,Олександрівна,null,50.4743570,30.4014300,1996-04-10
35466701,ОСББ «Салютна 1-Б»,Некомунальна,UA80000000001078669,04174,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Салютна,1-Б,null,null,Кирпіченко,Тетяна,Євгенівна,null,50.4731580,30.4015020,2007-09-21
22893895,ОК «ЖБК «Ремонтник»,Некомунальна,UA80000000001078669,04174,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Щербаківського Данила,49-Г,null,null,Муха,Олександр,Юрійович,null,50.4741930,30.4022670,1997-10-13
22899461,ЖБК «Верстат-5»,Некомунальна,UA80000000001078669,04174,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Щербаківського Данила,53-Г,null,null,Громова,Лізавета,Трохимівна,null,50.4762360,30.4023940,1994-10-17
22871385,ЖБК «Луч»,Некомунальна,UA80000000001078669,04111,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Салютна,27-А,null,null,Лучкіна,Галина,Анатоліївна,null,50.4738830,30.4130620,1997-12-31
23494683,ЖБК «Молоді спеціалісти»,Некомунальна,UA80000000001078669,04111,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Салютна,29-А,null,null,Воропай,Андрій,Миколайович,null,50.4738820,30.4136650,1996-04-29
23494697,ЖБК «Дружба»,Некомунальна,UA80000000001078669,04111,Україна,місто Київ,null,null,Київ,Шевченківський район,бульв. Павла Вірського,55,null,null,Бондаренко,Любов,Іванівна,null,50.4736540,30.4142640,1973-04-23
22871379,ЖБК «Дніпровець-2»,Некомунальна,UA80000000001078669,04111,Україна,місто Київ,null,null,Київ,Шевченківський район,бульв. Павла Вірського,53/31,null,null,Свістун,Юрій,Миколайович,null,50.4725280,30.4142690,1997-12-25
22893369,ЖБК «Залізничний-9»,Некомунальна,UA80000000001078669,04060,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Щусєва,36,null,null,Лісовець,Тамара,Павлівна,null,50.4765010,30.4351370,1966-06-06
23378617,ЖБК «Троянда»,Некомунальна,UA80000000001078669,04060,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Братів Малакових,5-А,null,null,Струк,Олена,Вікторівна,null,50.4770040,30.4355740,1982-02-26
22865574,ЖБК «Стріла»,Некомунальна,UA80000000001078669,04060,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Сальського Володимира,21,null,null,Дяченко,Олександра,Євгенівна,null,50.4789470,30.4361770,1978-08-08
22893671,ЖБК «Сокіл»,Некомунальна,UA80000000001078669,04060,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Сальського Володимира,19,null,null,Гладкова,Тетяна,Анатоліївна,null,50.4786010,30.4366570,1999-07-08
33945387,ОСББ «Вавілових.15-А»,Некомунальна,UA80000000001078669,null,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Вавілових,15-А,null,null,Зборовський,Роман,Миколайович,null,50.4778410,30.4378280,null
42036558,ОСББ «Сирець 9»,Некомунальна,UA80000000001078669,04060,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Сальського Володимира,9/27-А,null,null,Ланецький,Олег,Олександрович,null,50.4780380,30.4415810,2018-04-02
23697156,ЖБК «Сатурн»,Некомунальна,UA80000000001078669,04060,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Родини Глаголєвих,15-А,null,null,Артеменко,Артем,Валерійович,null,50.4768040,30.4434390,1969-08-11
23492129,ЖБК «Десна»,Некомунальна,UA80000000001078669,04060,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Щусєва,10-А,null,null,Заславська,Світлана,Павлівна,null,50.4747320,30.4455930,1969-08-18
23492135,ЖБК «Мотозаводець-2»,Некомунальна,UA80000000001078669,04060,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Щусєва,8-А,null,null,Распопов,Олег,Валентинович,null,50.4762550,30.4459140,1971-05-24
40067364,ОСББ «Сирець-Люкс»,Некомунальна,UA80000000001078669,04060,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Вавілових,3,null,null,Матвеєва,Тетяна,Олексіївна,null,50.4745940,30.4367770,2015-10-15
23492023,ЖБК «Супутник»,Некомунальна,UA80000000001078669,04112,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Родини Глаголєвих,3,null,null,Бондарук,Анатолій,Анатолійович,null,50.4722600,30.4417810,1962-10-22
22864391,ЖБК «Транспортник»,Некомунальна,UA80000000001078669,04112,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Родини Глаголєвих,12-А,null,null,Веремійченко,Людмила,Олександрівна,null,50.4730850,30.4436870,1962-10-22
22864327,ЖБК «Архітектор»,Некомунальна,UA80000000001078669,04112,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Родини Глаголєвих,12-Б,null,null,Тоцький,Ігор,Олександрович,null,50.4729160,30.4442390,1972-05-29
23377813,ОК «ЖБК «Столичний»,Некомунальна,UA80000000001078669,04112,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Родини Глаголєвих,10,null,null,Качаловський,Олександр,Іванович,null,50.4725960,30.4431410,1973-06-27
23492862,ЖБК «Восток»,Некомунальна,UA80000000001078669,04112,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Родини Глаголєвих,12,null,null,Воронін,Микола,Миколайович,null,50.4731220,30.4430070,1963-10-09
23379166,ЖБК «Проектувальник»,Некомунальна,UA80000000001078669,04112,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Дорогожицька,16-А,null,null,Єфімов,Вадим,Сергійович,null,50.4711490,30.4451360,1962-12-03
23379551,ЖБК «Водник»,Некомунальна,UA80000000001078669,04112,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Дорогожицька,14-А,null,null,Худсалюк,Ірина,Семенівна,null,50.4711230,30.4457440,1962-12-25
23378921,ЖБК «Авангард»,Некомунальна,UA80000000001078669,04112,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Дорогожицька,18,null,null,Єфімов,Вадим,Сергійович,null,50.4705760,30.4441210,1978-04-28
22885921,ЖБК «Чайка»,Некомунальна,UA80000000001078669,04112,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Теліги Олени,17,5; 6,null,Дроздович,Генефа,Едуардівна,null,50.4728450,30.4469310,1963-09-02
22886406,ЖБК «Працівник охорони здоров'я»,Некомунальна,UA80000000001078669,04112,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Теліги Олени,13/14,1,null,Єременко,Світлана,Григорівна,null,50.4709310,30.4462970,1962-12-03
23698919,ЖБК «Авіатор-5»,Некомунальна,UA80000000000875983,03164,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Генерала Наумова,33-А,null,null,Єфім'єв,Володимир,Андрійович,null,50.4712840,30.3322220,1980-05-30
23494855,ЖБК «Академічний-5»,Некомунальна,UA80000000000875983,03164,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Генерала Наумова,33,null,null,Соснович,Володимир,Анатолійович,null,50.4714770,30.3311530,1980-02-04
23379731,ЖБК «Політ»,Некомунальна,UA80000000000875983,03164,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Генерала Наумова,23-Б,null,null,Юрчук,Віра,Іванівна,null,50.4728030,30.3356220,1975-04-14
22886079,ЖБК «Луна»,Некомунальна,UA80000000000875983,03164,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Булаховського Академіка,22,null,null,Генюк,Галина,Петрівна,null,50.4714980,30.3380590,1980-10-28
25271349,ЖБК «Київ-5»,Некомунальна,UA80000000000875983,03164,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Булаховського Академіка,24,null,null,Генюк,Галина,Петрівна,null,50.4714430,30.3372130,1980-05-22
38505884,ОСББ «Булаховського 5-Г»,Некомунальна,UA80000000000875983,03164,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Булаховського Академіка,5-Г,null,null,Заєць,Лариса,Миколаївна,null,50.4690390,30.3375340,2012-11-26
38506013,ОСББ «Співвласник-5Б»,Некомунальна,UA80000000000875983,03164,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Булаховського Академіка,5-Б,null,null,Ратушняк,Яків,Іванович,null,50.4699070,30.3385150,2012-11-28
38506385,ОСББ «Дельта-плюс»,Некомунальна,UA80000000000875983,03164,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Булаховського Академіка,5-Д,null,null,Толмачова,Тетяна,Євгенівна,null,50.4696440,30.3370970,2012-12-12
38442070,ОСББ «Злагода-2012»,Некомунальна,UA80000000000875983,03164,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Булаховського Академіка,5-В,null,null,Долінос,Василь,Михайлович,null,50.4692950,30.3383690,2012-11-21
37674202,ОСББ «Палладіум»,Некомунальна,UA80000000000875983,03164,Україна,місто Київ,null,null,Київ,Святошинський район,просп. Палладіна Академіка,25,null,null,Безушко,Василь,Миколайович,null,50.4671890,30.3541430,2011-05-25
37674202,ОСББ «Палладіум»,Некомунальна,UA80000000000875983,null,Україна,місто Київ,null,null,Київ,Святошинський район,просп. Палладіна Академіка,25-А,null,null,Безушко,Василь,Миколайович,null,50.4674040,30.3537880,null
35755758,ОСББ «Добробут»,Некомунальна,UA80000000000875983,03164,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Осіння,33,null,null,Гороховський,Ігор,Григорович,null,50.4666600,30.3487180,2008-03-05
22908958,ЖБК «Атек»,Некомунальна,UA80000000000875983,03164,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Академіка Єфремова,20,null,null,Бондаренко,Олена,Олександрівна,null,50.4655550,30.3489840,1993-04-21
22908958,ЖБК «АТЕК»,Некомунальна,UA80000000000875983,null,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Академіка Єфремова,18,null,null,Бондаренко,Олена,Олександрівна,null,50.4652080,30.3489260,null
37395046,ОСББ «Наш дім «АП-21»,Некомунальна,UA80000000000875983,03164,Україна,місто Київ,null,null,Київ,Святошинський район,просп. Палладіна Академіка,21,null,null,Ліпов,Юрій,Іванович,null,50.4665410,30.3530660,2010-12-02
40417609,ОСББ «М. Ушакова 34»,Некомунальна,UA80000000000875983,03164,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Ушакова Миколи,34,null,null,Шилов,Анатолій,Васильович,null,50.4656570,30.3346890,2016-04-12
33445978,ОСББ «Наш дім-34»,Некомунальна,UA80000000000875983,03164,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Ушакова Миколи,34-А,null,null,Легкий,Сергій,Володимирович,null,50.4661870,30.3338950,2005-04-26
33748419,ОСББ «Марія-2»,Некомунальна,UA80000000000875983,03115,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Краснова,62/28,null,null,Гуренко,Микола,Іванович,null,50.4653890,30.3803300,2005-10-25
44074307,ОСББ «ЖК Академ Парк»,Некомунальна,UA80000000000875983,03142,Україна,місто Київ,null,null,Київ,Святошинський район,бульв. Вернадського Академіка,24,null,null,Федорчук,Андрій,Володимирович,null,50.4626800,30.3745280,2020-11-25
44606217,ОСББ «А-24»,Некомунальна,UA80000000000875983,03115,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Алексухіна,24,null,null,Чуфріна,Тетяна,Степанівна,null,50.4649540,30.3830170,2021-11-04
40862423,ОСББ «Перлинав Нивок»,Некомунальна,UA80000000001078669,04111,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Щербаківського Данила,52,null,null,Литвиненко,Ігор,Юрійович,null,50.4706540,30.4065170,2016-09-29
22871824,ЖБК «Ювілейний»,Некомунальна,UA80000000001078669,03190,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Ружинська,31,null,null,Антонова,Наталія,Іванівна,null,50.4702320,30.4204220,1975-07-28
43027434,ОСББ «Ризька 19-А»,Некомунальна,UA80000000001078669,04112,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Ризька,19-А,null,null,Горюк,Юрій,Георгійович,null,50.4720390,30.4392750,2019-05-29
45235860,ОСББ « Руданського 4-6»,Некомунальна,UA80000000001078669,null,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Руданського Степана,4-6,null,null,Григорчук,Олександр,Андрійович,null,50.4688160,30.4315560,null
23493442,ЖБК «Ліра»,Некомунальна,UA80000000001078669,04112,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Парково-Сирецька,4-А,null,null,Куценко,Олександр,Михайлович,null,50.4654600,30.4367100,1973-06-27
23697222,ЖБК «Молодіжний»,Некомунальна,UA80000000001078669,04112,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Парково-Сирецька,10,null,null,Тлустенко,Андрій,Геннадійович,null,50.4636200,30.4358510,1971-01-25
23378907,ОК «ЖБК»Будівельник»,Некомунальна,UA80000000001078669,04112,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Парково-Сирецька,12-В,null,null,Вітязь,Тетяна,Ігорівна,null,50.4636500,30.4339740,1962-12-25
23491934,ЖБК «Залізничник»,Некомунальна,UA80000000001078669,04112,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Парково-Сирецька,12-Б,null,null,Корнілова,Оксана,Володимирівна,null,50.4636420,30.4345950,1962-11-19
23494453,ЖБК «Прогрес»,Некомунальна,UA80000000001078669,04112,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Парково-Сирецька,12,2,null,Клюшніченко,Ганна,Миколаївна,null,50.4630280,30.4342840,1962-12-10
23379605,ОК «ЖБК «Суднобудівельник»,Некомунальна,UA80000000001078669,04112,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Жамбила Жабаєва,2,null,null,Ткаченко,Ілля,Володимирович,null,50.4644270,30.4331710,1962-12-17
43911310,ОСББ «Міцний Прайд»,Некомунальна,UA80000000001078669,04112,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Парково-Сирецька,5-А,null,null,Короткий,Владислав,Іванович,null,50.4676010,30.4429210,2021-02-18
43041883,ОСББ «Івана Гонти 7»,Некомунальна,UA80000000001078669,04112,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Гонти Івана,7,null,null,Турчанников,Олексій,Вікторович,null,50.4649240,30.4425560,2019-06-05
23378942,ЖБК «Автомобіліст»,Некомунальна,UA80000000001078669,04112,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Теліги Олени,1-А,null,null,Турчаніков,Олексій,Вікторович,null,50.4654670,30.4454740,1964-04-06
23494890,ЖБК «Нивки»,Некомунальна,UA80000000001078669,03190,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Ґолди Меїр,44,null,null,Полісмак,Людмила,Василівна,null,50.4673820,30.4159030,1998-04-03
22873059,ЖБК «Общепит-1»,Некомунальна,UA80000000001078669,03190,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Януша Корчака,20,null,null,Пальязова,Наталія,Михайлівна,null,50.4656100,30.4155150,1998-03-24
45470761,ОСББ «Сікорського.1А»,Некомунальна,UA80000000001078669,null,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Авіаконструктора Ігоря Сікорського,1А,null,null,Ягічев,Сергій,Олексійович,null,null,null,null
