uid,type,title,acceptedDate,number,issuedDate,validFrom,status,publisherName,publisherId,text,url,registrationNumber,registrationDate,registratorName,registratorId
465-2025,Розпорядження,Про надання дозволу на вчинення правочину,2025-07-08,465,null,2025-07-08,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
466-2025,Розпорядження,"Про затвердження списку одержувачів одноразової адресної матеріальної допомоги киянам, які опинилися в складних життєвих обставинах в результаті пошкодження чи руйнування житлового будинку (квартири), у Дарницькому районі міста Києва, спричиненого збройною агресією Російської Федерації проти України",2025-07-08,466,null,2025-07-08,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
467-2025,Розпорядження,Про призначення БЛИЗНЮК В. Ю.,2025-07-08,467,null,2025-07-08,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
468-2025,Розпорядження,Про призначення СИДОРЕНКО Є. М.,2025-07-08,468,null,2025-07-08,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
469-2025,Розпорядження,Про призначення ТРОХИМЕНКО Л. В.,2025-07-08,469,null,2025-07-08,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
470-2025,Розпорядження,Про призначення ГОРДІЄНКО О. В.,2025-07-08,470,null,2025-07-08,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
471-2025,Розпорядження,Про призначення ГОНЧАР В. В.,2025-07-08,471,null,2025-07-08,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
472-2025,Розпорядження,Про призначення РИБАК А. І.,2025-07-08,472,null,2025-07-08,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
473-2025,Розпорядження,Про призначення ШЕЛЕСТ С. С.,2025-07-08,473,null,2025-07-08,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
474-2025,Розпорядження,Про внесення змін до посадового складу комісії з питань техногенно-екологічної безпеки та надзвичайних ситуацій Дарницької районної в місті Києві державної адміністрації,2025-07-09,474,2025-07-09,2025-07-09,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-474-vid-09072025-pro-vnesennia-zmin-do-posadovoho-skladu-komisii-z-pytan-tekhnohenno-ekolohichnoi-bezpeky-ta-nadzvychainykh-sytuatsii-darnytskoi-raionnoi-v-misti-kyievi-derzh,null,null,null,null
475-2025,Розпорядження,Про внесення змін до персонального складу робочої групи з питань увічнення пам'яті у формі встановлення меморіальних дощок у Дарницькому районі міста Києва,2025-07-09,475,2025-07-09,2025-07-09,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-475-vid-09072025-pro-vnesennia-zmin-do-personalnoho-skladu-robochoi-hrupy-z-pytan-uvichnennia-pamiati-u-formi-vstanovlennia-memorialnykh-doshchok-u-darnytskomu-raioni-mista-k,null,null,null,null
476-2025,Розпорядження,"Про внесення змін до персонального складу комісії з оцінки вартості майна, яке знаходиться у власності громадянина та членів його сім'ї, та проведення щорічного моніторингу сукупного доходу громадян, які перебувають на соціальному квартирному обліку",2025-07-09,476,null,2025-07-09,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
477-2025,Розпорядження,Про внесення змін до персонального складу наглядової ради у сфері розподілу соціального житла,2025-07-09,477,2025-07-09,2025-07-09,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-477-vid-09072025-pro-vnesennia-zmin-do-personalnoho-skladu-nahliadovoi-rady-u-sferi-rozpodilu-sotsialnoho-zhytla,null,null,null,null
478-2025,Розпорядження,Про внесення змін до персонального складу робочої групи для визначення території та створення меморіальних комплексів для влаштування пам'яті Захисників і Захисниць України,2025-07-09,478,2025-07-09,2025-07-09,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-478-vid-09072025-pro-vnesennia-zmin-do-personalnoho-skladu-robochoi-hrupy-dlia-vyznachennia-terytorii-ta-stvorennia-memorialnykh-kompleksiv-dlia-vlashtuvannia-pamiati-zakhysn,null,null,null,null
479-2025,Розпорядження,Про внесення змін до персонального складу комісії з питань захисту прав дитини Дарницької районної в місті Києві державної адміністрації,2025-07-09,479,null,2025-07-09,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
480-2025,Розпорядження,"Про внесення змін до складу Комісії для розгляду питань, пов'язаних із встановленням статусу учасника війни відповідно до Закону України «Про статус ветеранів війни, гарантії їх соціального захисту» Дарницької районної в місті Києві державної адміністрації",2025-07-10,480,2025-07-10,2025-07-10,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-480-vid-10072025-pro-vnesennia-zmin-do-skladu-komisii-dlia-rozghliadu-pytan-poviazanykh-iz-vstanovlenniam-statusu-uchasnyka-viiny-vidpovidno-do-zakonu-ukrainy-pro-status-vete,null,null,null,null
481-2025,Розпорядження,"Про внесення змін до персонального складу координаційної ради з питань запобігання та протидії домашньому насильству і насильству за ознакою статі, гендерної рівності та протидії торгівлі людьми при Дарницькій районній в місті Києві державній адміністрації",2025-07-10,481,2025-07-10,2025-07-10,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-481-vid-10072025-pro-vnesennia-zmin-do-personalnoho-skladu-koordynatsiinoi-rady-z-pytan-zapobihannia-ta-protydii-domashnomu-nasylstvu-i-nasylstvu-za-oznakoiu-stati-hendernoi-,null,null,null,null
482-2025,Розпорядження,Про внесення змін до складу районної Координаційної ради з організації шефської допомоги військовим частинам Збройних Сил України у Дарницькому районі міста Києва,2025-07-10,482,null,2025-07-10,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
483-2025,Розпорядження,"Про внесення змін до складу районної комісії з питань проведення безоплатного капітального ремонту власних житлових будинків і квартир осіб, які мають право на таку пільгу",2025-07-10,483,2025-07-10,2025-07-10,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-483-vid-10072025-pro-vnesennia-zmin-do-skladu-raionnoi-komisii-z-pytan-provedennia-bezoplatnoho-kapitalnoho-remontu-vlasnykh-zhytlovykh-budynkiv-i-kvartyr-osib-iaki-maiut-pra,null,null,null,null
484-2025,Розпорядження,Про внесення змін до складу комісії з реорганізації комунального підприємства «Екологія» Дарницької районної у м. Києві державної адміністрації,2025-07-10,484,null,2025-07-10,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
485-2025,Розпорядження,"Про внесення змін до складу комісії з аналізу результатів фінансово-господарської діяльності підприємств, віднесених до сфери управління Дарницької районної в місті Києві державної адміністрації",2025-07-10,485,2025-07-10,2025-07-10,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-485-vid-10072025-pro-vnesennia-zmin-do-skladu-komisii-z-analizu-rezultativ-finansovo-hospodarskoi-diialnosti-pidpryiemstv-vidnesenykh-do-sfery-upravlinnia-darnytskoi-raionnoi,null,null,null,null
486-2025,Розпорядження,"Про внесення змін до складу комісії з перевірки ефективності використання нерухомого майна комунальної власності територіальної громади міста Києва, переданого до сфери управління Дарницької районної в місті Києві державної адміністрації",2025-07-10,486,2025-07-10,2025-07-10,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-486-vid-10072025-pro-vnesennia-zmin-do-skladu-komisii-z-perevirky-efektyvnosti-vykorystannia-nerukhomoho-maina-komunalnoi-vlasnosti-terytorialnoi-hromady-mista-kyieva-peredan,null,null,null,null
487-2025,Розпорядження,"Про внесення змін до умов договору оренди нерухомого майна, що належить до комунальної власності територіальної громади міста Києва",2025-07-10,487,2025-07-10,2025-07-10,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-487-vid-10072025-pro-vnesennia-zmin-do-umov-dohovoru-orendy-nerukhomoho-maina-shcho-nalezhyt-do-komunalnoi-vlasnosti-terytorialnoi-hromady-mista-kyieva,null,null,null,null
488-2025,Розпорядження,Про внесення змін до умов договорів про передачу майна територіальної громади міста Києва в оренду,2025-07-10,488,2025-07-10,2025-07-10,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-488-vid-10072025-pro-vnesennia-zmin-do-umov-dohovoriv-pro-peredachu-maina-terytorialnoi-hromady-mista-kyieva-v-orendu,null,null,null,null
489-2025,Розпорядження,"Про внесення змін до умов договору оренди нерухомого майна, що належить до комунальної власності територіальної громади міста Києва",2025-07-10,489,2025-07-10,2025-07-10,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-489-vid-10072025-pro-vnesennia-zmin-do-umov-dohovoru-orendy-nerukhomoho-maina-shcho-nalezhyt-do-komunalnoi-vlasnosti-terytorialnoi-hromady-mista-kyieva,null,null,null,null
490-2025,Розпорядження,"Про внесення змін до умов договору оренди нерухомого майна, що належить до комунальної власності територіальної громади міста Києва",2025-07-10,490,2025-07-10,2025-07-10,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-490-vid-10072025-pro-vnesennia-zmin-do-umov-dohovoru-orendy-nerukhomoho-maina-shcho-nalezhyt-do-komunalnoi-vlasnosti-terytorialnoi-hromady-mista-kyieva,null,null,null,null
491-2025,Розпорядження,Про внесення змін до складу районної комісії з розгляду питань надання грошової допомоги постраждалим чи внутрішньо переміщеним особам,2025-07-11,491,2025-07-11,2025-07-11,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-491-vid-11072025-pro-vnesennia-zmin-do-skladu-raionnoi-komisii-z-rozghliadu-pytan-nadannia-hroshovoi-dopomohy-postrazhdalym-chy-vnutrishno-peremishchenym-osobam,null,null,null,null
492-2025,Розпорядження,Про внесення змін до персонального складу Комісії з розгляду заяв щодо виплати матеріальної допомоги за належні для одержання земельні ділянки уповноваженим членам сімей загиблих (померлих) учасників антитерористичної операції,2025-07-11,492,2025-07-11,2025-07-11,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-492-vid-11072025-pro-vnesennia-zmin-do-personalnoho-skladu-komisii-z-rozghliadu-zaiav-shchodo-vyplaty-materialnoi-dopomohy-za-nalezhni-dlia-oderzhannia-zemelni-dilianky-upovn,null,null,null,null
493-2025,Розпорядження,"Про внесення змін до персонального складу Комісії щодо розгляду заяв деяких категорій осіб, які брали участь у бойових діях на території інших держав, а також членів їх сімей про призначення грошової компенсації за належні для отримання жилі приміщення",2025-07-11,493,2025-07-11,2025-07-11,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-493-vid-11072025-pro-vnesennia-zmin-do-personalnoho-skladu-komisii-shchodo-rozghliadu-zaiav-deiakykh-katehorii-osib-iaki-braly-uchast-u-boiovykh-diiakh-na-terytorii-inshykh-d,null,null,null,null
494-2025,Розпорядження,Про внесення змін до персонального складу Комісії щодо розгляду заяв осіб з інвалідністю та членів сімей загиблих (померлих) під час участі в Революції Гідності про призначення грошової компенсації за належні для отримання жилі приміщення,2025-07-11,494,2025-07-11,2025-07-11,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-494-vid-11072025-pro-vnesennia-zmin-do-personalnoho-skladu-komisii-shchodo-rozghliadu-zaiav-osib-z-invalidnistiu-ta-chleniv-simei-zahyblykh-pomerlykh-pid-chas-uchasti-v-revol,null,null,null,null
495-2025,Розпорядження,"Про визначення структурного підрозділу та посадової особи, відповідальних за проведення процедури встановлення статусу особи, депортованої за національною ознакою",2025-07-11,495,2025-07-11,2025-07-11,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-495-vid-11072025-pro-vyznachennia-strukturnoho-pidrozdilu-ta-posadovoi-osoby-vidpovidalnykh-za-provedennia-protsedury-vstanovlennia-statusu-osoby-deportovanoi-za-natsionalnoi,null,null,null,null
496-2025,Розпорядження,Про внесення змін до персонального складу Соціальної колегії Дарницької районної в місті Києві державної адміністрації,2025-07-11,496,2025-07-11,2025-07-11,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-496-vid-11072025-pro-vnesennia-zmin-do-personalnoho-skladu-sotsialnoi-kolehii-darnytskoi-raionnoi-v-misti-kyievi-derzhavnoi-administratsii,null,null,null,null
497-2025,Розпорядження,Про внесення змін до персонального складу Координаційного центру підтримки цивільного населення при Дарницькій районній в місті Києві державній адміністрації,2025-07-11,497,2025-07-11,2025-07-11,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-497-vid-11072025-pro-vnesennia-zmin-do-personalnoho-skladu-koordynatsiinoho-tsentru-pidtrymky-tsyvilnoho-naselennia-pry-darnytskii-raionnii-v-misti-kyievi-derzhavnii-administ,null,null,null,null
498-2025,Розпорядження,Про відмову в призначені грошової компенсації за належне для отримання жиле приміщення,2025-07-11,498,null,2025-07-11,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
499-2025,Розпорядження,"Про затвердження списку одержувачів одноразової адресної матеріальної допомоги киянам, які опинилися в складних життєвих обставинах в результаті пошкодження чи руйнування житлового будинку (квартири), у Дарницькому районі міста Києва, спричиненого збройною агресією Російської Федерації проти України",2025-07-11,499,null,2025-07-11,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
500-2025,Розпорядження,Про внесення змін до персонального складу Антикорупційної ради при Дарницькій районній в місті Києві державній адміністрації,2025-07-14,500,2025-07-14,2025-07-14,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-500-vid-14072025-pro-vnesennia-zmin-do-personalnoho-skladu-antykoruptsiinoi-rady-pry-darnytskii-raionnii-v-misti-kyievi-derzhavnii-administratsii,null,null,null,null
501-2025,Розпорядження,Про внесення змін до персонального складу робочої групи з оцінювання корупційних ризиків у діяльності Дарницької районної в місті Києві державної адміністрації,2025-07-14,501,2025-07-14,2025-07-14,Внесення змін,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-501-vid-14072025-pro-vnesennia-zmin-do-personalnoho-skladu-robochoi-hrupy-z-otsiniuvannia-koruptsiinykh-ryzykiv-u-diialnosti-darnytskoi-raionnoi-v-misti-kyievi-derzhavnoi-adm,null,null,null,null
502-2025,Розпорядження,Про надання дозволу на вчинення правочину,2025-07-15,502,null,2025-07-15,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
503-2025,Розпорядження,Про внесення змін до складу районної конкурсної комісії з організації та проведення районного конкурсу-огляду суб'єктів господарювання сфери побутового обслуговування на присвоєння звання зразкового в Дарницькому районі м. Києва,2025-07-15,503,null,2025-07-15,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
504-2025,Розпорядження,"Про надання статусу дитини, яка постраждала внаслідок воєнних дій та збройних конфліктів",2025-07-16,504,null,2025-07-16,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
505-2025,Розпорядження,Про затвердження протоколів про результати електронних аукціонів та передачу нерухомого майна комунальної власності територіальної громади міста Києва в оренду,2025-07-16,505,2025-07-16,2025-07-16,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-505-vid-16072025-pro-zatverdzhennia-protokoliv-pro-rezultaty-elektronnykh-auktsioniv-ta-peredachu-nerukhomoho-maina-komunalnoi-vlasnosti-terytorialnoi-hromady-mista-kyieva-v-,null,null,null,null
506-2025,Розпорядження,"Про визнання таким, що втратило чинність, розпорядження Дарницької районної в місті Києві державної адміністрації від 06.12.2024 № 917",2025-07-17,506,null,2025-07-17,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
507-2025,Розпорядження,"Про визнання таким, що втратило чинність, розпорядження Дарницької районної в місті Києві державної адміністрації від 10.06.2024 № 427",2025-07-17,507,null,2025-07-17,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
508-2025,Розпорядження,Про визначення участі батька у вихованні його дитини,2025-07-17,508,null,2025-07-17,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
509-2025,Розпорядження,"Про затвердження списку одержувачів одноразової адресної матеріальної допомоги киянам, які опинилися в складних життєвих обставинах в результаті пошкодження чи руйнування житлового будинку (квартири), у Дарницькому районі міста Києва, спричиненого збройною агресією Російської Федерації проти України",2025-07-18,509,null,2025-07-18,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
510-2025,Розпорядження,Про внесення змін до посадового складу робочої групи з питань здійснення моніторингу дотримання суб'єктами господарювання вимог законодавства у відповідних сферах господарської діяльності на території Дарницького району міста Києва,2025-07-18,510,null,2025-07-18,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
511-2025,Розпорядження,Про внесення змін до умов договорів про передачу майна територіальної громади міста Києва в оренду,2025-07-21,511,2025-07-21,2025-07-21,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-511-vid-21072025-pro-vnesennia-zmin-do-umov-dohovoriv-pro-peredachu-maina-terytorialnoi-hromady-mista-kyieva-v-orendu,null,null,null,null
512-2025,Розпорядження,"Про тимчасове право підпису платіжних, розрахункових та інших розпорядчих документів",2025-07-23,512,null,2025-07-23,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
513-2025,Розпорядження,Про надання дозволу на вчинення правочину,2025-07-23,513,null,2025-07-23,Внесення змін,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
514-2025,Розпорядження,Про надання дозволу на вчинення правочину щодо майна недієздатної особи,2025-07-24,514,null,2025-07-24,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
515-2025,Розпорядження,Про надання дозволу на зняття із зареєстрованого місця проживання недієздатної особи,2025-07-24,515,null,2025-07-24,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
516-2025,Розпорядження,"Про облік громадян, які потребують житла для тимчасового проживання та розгляд житлових питань внутрішнього переміщених осіб",2025-07-24,516,null,2025-07-24,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
517-2025,Розпорядження,Про питання квартирного обліку,2025-07-24,517,null,2025-07-24,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
518-2025,Розпорядження,Про внесення змін до розпорядження Дарницької районної в місті Києві державної адміністрації від 23.07.2025 № 513 «Про надання дозволу на вчинення правочину»,2025-07-25,518,null,2025-07-25,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
519-2025,Розпорядження,"Про надання статусу дитини, позбавленої батьківського піклування",2025-07-25,519,null,2025-07-25,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
520-2025,Розпорядження,"Про надання статусу дитини, яка позбавлена батьківського піклування",2025-07-25,520,null,2025-07-25,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
521-2025,Розпорядження,"Про затвердження списку одержувачів одноразової адресної матеріальної допомоги киянам, які опинилися в складних життєвих обставинах в результаті пошкодження чи руйнування житлового будинку (квартири), у Дарницькому районі міста Києва, спричиненого збройною агресією Російської Федерації проти України",2025-07-25,521,null,2025-07-25,Внесення змін,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
522-2025,Розпорядження,Про затвердження протоколів про результати електронних аукціонів та передачу нерухомого майна комунальної власності територіальної громади міста Києва в оренду,2025-07-25,522,2025-07-25,2025-07-25,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-522-vid-25072025-pro-zatverdzhennia-protokoliv-pro-rezultaty-elektronnykh-auktsioniv-ta-peredachu-nerukhomoho-maina-komunalnoi-vlasnosti-terytorialnoi-hromady-mista-kyieva-v-,null,null,null,null
523-2025,Розпорядження,"Про визнання такими, що втратили чинність, окремих розпоряджень Дарницької районної в місті Києві державної адміністрації",2025-07-25,523,null,2025-07-25,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
524-2025,Розпорядження,Про внесення змін до розпорядження Дарницької районної в місті Києві державної адміністрації від 29 січня 2025 року № 57,2025-07-25,524,2025-07-25,2025-07-25,Внесення змін,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-524-vid-25072025-pro-vnesennia-zmin-do-rozporiadzhennia-darnytskoi-raionnoi-v-misti-kyievi-derzhavnoi-administratsii-vid-29-sichnia-2025-roku-57,null,null,null,null
525-2025,Розпорядження,"Про визнання таких, що втратили чинність, окремих розпоряджень Дарницької районної в місті Києві державної адміністрації",2025-07-28,525,null,2025-07-28,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
526-2025,Розпорядження,Про розгляд житлових питань,2025-07-28,526,null,2025-07-28,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
527-2025,Розпорядження,Про призначення грошової компенсації за належні для отримання жилі приміщення,2025-07-28,527,null,2025-07-28,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
528-2025,Розпорядження,Про безоплатне прийняття до комунальної власності територіальної громади міста Києва та сфери управління Дарницької районної в місті Києві державної адміністрації квартир від Національної поліції України,2025-07-30,528,null,2025-07-30,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
529-2025,Розпорядження,Про внесення змін до паспортів бюджетних програм на 2025 рік,2025-07-30,529,null,2025-07-30,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
530-2025,Розпорядження,Про затвердження змін до фінансового плану комунального некомерційного підприємства «Центр первинної медико-санітарної допомоги № 3 Дарницького району м. Києва» на 2025 рік,2025-07-30,530,null,2025-07-30,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
531-2025,Розпорядження,Про внесення змін до Положення про Раду з питань внутрішньо переміщених осіб при Дарницькій районній в місті Києві державній адміністрації,2025-07-31,531,2025-07-31,2025-07-31,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-531-vid-31072025-pro-vnesennia-zmin-do-polozhennia-pro-radu-z-pytan-vnutrishno-peremishchenykh-osib-pry-darnytskii-raionnii-v-misti-kyievi-derzhavnii-administratsii,null,null,null,null
532-2025,Розпорядження,"Про облік громадян, які потребують житла для тимчасового проживання",2025-07-31,532,null,2025-07-31,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
533-2025,Розпорядження,Про внесення змін до розпорядження Дарницької районної в місті Києві державної адміністрації від 24.06.2025 № 412 «Про надання дозволу на вчинення правочину»,2025-08-01,533,null,2025-08-01,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
534-2025,Розпорядження,"Про затвердження списку одержувачів одноразової адресної матеріальної допомоги киянам, які опинилися в складних життєвих обставинах в результаті пошкодження чи руйнування житлового будинку (квартири), у Дарницькому районі міста Києва, спричиненого збройною агресією Російської Федерації проти України",2025-08-01,534,null,2025-08-01,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
535-2025,Розпорядження,Про організацію та проведення районного заходу до Дня молоді,2025-08-04,535,2025-08-04,2025-08-04,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-535-vid-04082025-pro-orhanizatsiiu-ta-provedennia-raionnoho-zakhodu-do-dnia-molodi,null,null,null,null
536-2025,Розпорядження,Про розгляд житлових питань,2025-08-04,536,null,2025-08-04,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
537-2025,Розпорядження,Про питання квартирного обліку,2025-08-06,537,null,2025-08-06,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
538-2025,Розпорядження,Про безоплатне прийняття до комунальної власності територіальної громади міста Києва та сфери управління Дарницької районної в місті Києві державної адміністрації квартир від Головного управління Національної поліції у м.Києві,2025-08-06,538,null,2025-08-06,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
539-2025,Розпорядження,"Про внесення змін до списку одержувачів одноразової адресної матеріальної допомоги киянам, які опинилися в складних життєвих обставинах в результаті пошкодження чи руйнування житлового будинку (квартири), у Дарницькому районі міста Києва, спричиненого збройною агресією Російської Федерації проти України, затвердженого розпорядженням Дарницької районної в місті Києві державної адміністрації від 01.07.2025 № 446",2025-08-07,539,null,2025-08-07,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
540-2025,Розпорядження,Про оголошення аукціону про передачу нерухомого майна комунальної власності територіальної громади міста Києва в оренду,2025-08-07,540,2025-08-07,2025-08-07,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-540-vid-07082025-pro-oholoshennia-auktsionu-pro-peredachu-nerukhomoho-maina-komunalnoi-vlasnosti-terytorialnoi-hromady-mista-kyieva-v-orendu,null,null,null,null
541-2025,Розпорядження,Про визначення замовника проведення реконструкції ліфтів у житлових будинках Дарницького району м.Києва,2025-08-08,541,2025-08-08,2025-08-08,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-541-vid-08082025-pro-vyznachennia-zamovnyka-provedennia-rekonstruktsii-liftiv-u-zhytlovykh-budynkakh-darnytskoho-raionu-mkyieva,null,null,null,null
542-2025,Розпорядження,"Про облік громадян, які потребують житла для тимчасового проживання",2025-08-08,542,null,2025-08-08,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
543-2025,Розпорядження,"Про затвердження списку одержувачів одноразової адресної матеріальної допомоги киянам, які опинилися в складних життєвих обставинах в результаті пошкодження чи руйнування житлового будинку (квартири), у Дарницькому районі міста Києва, спричиненого збройною агресією Російської Федерації проти України",2025-08-08,543,null,2025-08-08,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
544-2025,Розпорядження,Про надання дозволу на вчинення правочину,2025-08-11,544,null,2025-08-11,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
